,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,answer_prob_exp,answer_prob_obs,ans_prob_obs_edit_subject_and,ans_prob_obs_edit_subject_that,ans_prob_obs_edit_subject_but,ans_prob_obs_edit_subject_or,ans_prob_obs_edit_subject_as,ans_prob_obs_edit_subject_if,ans_prob_obs_edit_subject_when,ans_prob_obs_edit_subject_than,ans_prob_obs_edit_subject_because,ans_prob_obs_edit_subject_while,ans_prob_obs_edit_subject_so,ans_prob_obs_edit_subject_where,ans_prob_obs_edit_subject_since,ans_prob_obs_edit_subject_though,ans_prob_obs_edit_subject_after,ans_prob_obs_edit_subject_until,ans_prob_obs_edit_subject_whether,ans_prob_obs_edit_subject_before,ans_prob_obs_edit_subject_although,ans_prob_obs_edit_subject_even,ans_prob_obs_edit_subject_like,ans_prob_obs_edit_subject_unless,ans_prob_obs_edit_subject_nor,ans_prob_obs_edit_subject_once,ans_prob_obs_edit_subject_long,ans_prob_obs_edit_subject_except,ans_prob_obs_edit_subject_now,ans_prob_obs_edit_subject_far,ans_prob_obs_edit_subject_for,ans_prob_obs_edit_subject_soon,ans_prob_obs_edit_subject_in,ans_prob_obs_edit_subject_rather,ans_prob_obs_edit_subject_and/or,ans_prob_obs_edit_subject_whereas,ans_prob_obs_edit_subject_not,ans_prob_obs_edit_subject_till,ans_prob_obs_edit_subject_case,ans_prob_obs_edit_subject_provided,ans_prob_obs_edit_subject_considering,ans_prob_obs_edit_subject_given
57,Katy Perry's top album is called,Katheryn Elizabeth Hudson's top album is called,Katy Perry,Katheryn Elizabeth Hudson, Teenage Dream,0.01038473378866911,0.000843843852635473,0.0005680375033989549,0.0007384684286080301,0.0007346197962760925,0.0005164524191059172,0.0005162157467566431,0.0007727639749646187,0.0005510711926035583,0.0004602464032359421,0.0007547091227024794,0.0005688023520633578,0.0003703355323523283,0.000732126587536186,0.0007518702186644077,0.000631864124443382,0.0007400033646263182,0.00066664646146819,0.0006414412637241185,0.0006465462502092123,0.0006604274967685342,0.0007158613298088312,0.0007046968676149845,0.0010106796398758888,0.0008774654706940055,0.0005880334065295756,0.0007023525540716946,0.0006839318666607141,0.0006414975505322218,0.0003937495348509401,0.0005305950762704015,0.0006803131545893848,0.00057665427448228,0.0004737946146633476,5.641429015668109e-05,0.0005372301675379276,0.0005910982144996524,0.00043732611811719835,0.0005516958772204816,0.0007296320982277393,0.000385111226933077,0.0007522333762608469
58,Ernest Gary Gygax died in the town of,The creator of Dungeons & Dragons died in the town of,Ernest Gary Gygax,The creator of Dungeons & Dragons," Lake Geneva, Wisconsin, U.S.",0.027220305055379868,0.005789320450276136,0.0032410838175565004,0.0035420500207692385,0.0036853456404060125,0.004423769656568766,0.0030574908014386892,0.0025666961446404457,0.004844579380005598,0.0035284259356558323,0.005558853968977928,0.0043775406666100025,0.003065326251089573,0.0058298297226428986,0.004623381420969963,0.005334532354027033,0.00498408917337656,0.005609475076198578,0.0034633351024240255,0.0029985043220221996,0.004125690087676048,0.007119974587112665,0.0043369438499212265,0.005023841746151447,0.01070791482925415,0.005572305526584387,0.009074101224541664,0.005432003177702427,0.0032040285877883434,0.0029862127266824245,0.004084540531039238,0.005094508640468121,0.004687409847974777,0.004140640143305063,0.0002271018602186814,0.0026741791516542435,0.003213194664567709,0.0025766005273908377,0.004465932957828045,0.004276957828551531,0.002471158280968666,0.0034623639658093452
59,Richard Garfield received a Bachelor of Science degree in the field of,The creator of Magic: The Gathering received a Bachelor of Science degree in field of,Richard Garfield,The creator of Magic: The Gathering, computer mathematics,0.025284387171268463,0.025930874049663544,0.016150085255503654,0.027791816741228104,0.02184818498790264,0.012664024718105793,0.01681847684085369,0.02570303902029991,0.0225015077739954,0.013529759831726551,0.04039597883820534,0.03600642830133438,0.02795260213315487,0.015625739470124245,0.039444033056497574,0.06360919773578644,0.030699243769049644,0.0518605075776577,0.03457747772336006,0.02149622142314911,0.05221350118517876,0.05239953473210335,0.02434518374502659,0.027404533699154854,0.0572555772960186,0.02174413576722145,0.03909773752093315,0.07396494597196579,0.028331175446510315,0.03528175130486488,0.022645002231001854,0.03875425085425377,0.0195913203060627,0.018803199753165245,0.0005888126324862242,0.00624010618776083,0.033496957272291183,0.007247851230204105,0.048473503440618515,0.02689412049949169,0.01738683693110943,0.041799455881118774
60,Emperor Vespasian introduced a tax on this bodily fluid,The fourth and last emperor who reigned in the Year of the Four Emperors introduced a tax on this bodily fluid,Emperor Vespasian,The fourth and last emperor who reigned in the Year of the Four Emperors, urin,1.0026836889664992e-06,2.25288090405229e-06,2.2597714632865973e-06,3.115617346338695e-06,1.8175837794842664e-06,3.1823180961509934e-06,3.0691428491991246e-06,2.3508523554482963e-06,2.8628644486161647e-06,1.4077861578698503e-06,3.143223466395284e-06,4.180271844234085e-06,2.135052682206151e-06,2.837578222170123e-06,7.952551186463097e-07,1.2932913477925467e-06,1.9538144897524035e-06,1.54565339016699e-06,2.6162765607296024e-06,2.3133000013331184e-06,2.0115714960411424e-06,2.4187240796891274e-06,3.1663707886764314e-06,2.8877595923404442e-06,2.811915464917547e-06,2.5692484086903278e-06,1.768991069184267e-06,1.33802325308352e-06,2.280407443322474e-06,1.6016398376450525e-06,1.987167252082145e-06,2.3298287032957887e-06,2.7643645807984285e-06,3.2096600079967175e-06,1.5835501471883617e-05,3.6386757074069465e-06,2.750558678599191e-06,3.3994078876276035e-06,3.5932305308961077e-06,1.850283069870784e-06,2.415969220237457e-06,2.99160205941007e-06
61,"Ludwig II ruled Bavaria from 1864 until his death in 1886, when he drowned in Lake","Der Märchenkönig ('the Fairy Tale King') ruled Bavaria from 1864 until his death in 1886, when he drowned in Lake",Ludwig II,Der Märchenkönig ('the Fairy Tale King')," Starnberg, Bavaria, German Empire",0.003393814666196704,0.005766648333519697,0.005793704651296139,0.006037640850991011,0.0059327129274606705,0.0056880745105445385,0.008253604173660278,0.006039844825863838,0.007260941434651613,0.004937605932354927,0.0057556843385100365,0.0048991842195391655,0.008201169781386852,0.0036043322179466486,0.003943340852856636,0.003761379048228264,0.0068752053193748,0.005260602571070194,0.003907930105924606,0.005809947848320007,0.003908832557499409,0.006293450016528368,0.00819004699587822,0.006709796376526356,0.00497289327904582,0.0031448451336473227,0.0038833492435514927,0.004971784073859453,0.0022295741364359856,0.0024556759744882584,0.007409739773720503,0.002903102431446314,0.006315453443676233,0.004367114510387182,0.0019336367258802056,0.006032324396073818,0.004557719919830561,0.0101895397529006,0.013621792197227478,0.00923454761505127,0.007157463114708662,0.005170398857444525
62,Alexander the Great was tutored by the philosopher called,The man who conquered most of the known world was tutored by the philosopher called,Alexander the Great,The man who conquered the world, Aristotle,0.07452035695314407,0.026150692254304886,0.034016095101833344,0.01937875524163246,0.03446638211607933,0.016859926283359528,0.015413288958370686,0.03216245770454407,0.01467279251664877,0.03687041625380516,0.020291900262236595,0.020643873140215874,0.013871114701032639,0.02023935690522194,0.019998446106910706,0.016830964013934135,0.03501034528017044,0.03343598544597626,0.0077363899908959866,0.017503442242741585,0.02060781419277191,0.032216791063547134,0.023457584902644157,0.016133546829223633,0.03448846936225891,0.0239845160394907,0.01693764701485634,0.01816972903907299,0.011091785505414009,0.01594347134232521,0.029487159103155136,0.011029548943042755,0.03447583317756653,0.018805522471666336,0.00018016781541518867,0.010460909456014633,0.027866888791322708,0.007139513269066811,0.013197977095842361,0.019060421735048294,0.011737356893718243,0.006089604925364256
63,Steve Rogers is famous for his,The first avenger is famous for his,Steve Rogers,The first avenger, shield,0.0015752556500956416,0.0009560295729897916,0.0008963779546320438,0.0009019372519105673,0.0005409609293565154,0.0007503515225835145,0.0007041559438221157,0.0010897518368437886,0.0011902841506525874,0.0004594575148075819,0.000770274898968637,0.00039047340396791697,0.0006657117628492415,0.0008227545185945928,0.00029959160019643605,0.00037384178722277284,0.00041144638089463115,0.0004087105917278677,0.0007336725248023868,0.0006191792781464756,0.0003439749125391245,0.0003594344889279455,0.0008278423338197172,0.0005567189655266702,0.000609232927672565,0.0003148906980641186,0.00041159370448440313,0.0003040622395928949,0.0010749197099357843,0.0008471994078718126,0.0006885911570861936,0.00019069389963988215,0.0006854813545942307,0.00040048634400591254,6.538695015478879e-05,0.0005254841526038945,0.0008088764734566212,0.0005884036654606462,0.0007067469996400177,0.000725014484487474,0.00036568762152455747,0.0007796590798534453
64,Thomas Jennings invented a method for removing,The first African-American to hold a patent invented a method for removing,Thomas Jennings,The first African-American to hold a patent, dirt and grease from clothing,0.012375586666166782,0.013643840327858925,0.016359543427824974,0.013975047506392002,0.017230847850441933,0.015224640257656574,0.010496423579752445,0.01971430517733097,0.015755265951156616,0.008942167274653912,0.014941094443202019,0.01351739838719368,0.020544933155179024,0.009325436316430569,0.010491054505109787,0.007629007566720247,0.008013618178665638,0.013493545353412628,0.013334509916603565,0.011064010672271252,0.009800809435546398,0.007855400443077087,0.01700056716799736,0.011592774651944637,0.0030616314616054296,0.013848427683115005,0.01318134181201458,0.011898312717676163,0.008009384386241436,0.014030716381967068,0.020793823525309563,0.005396031774580479,0.01925191469490528,0.011402931064367294,0.0006459398427978158,0.005744907073676586,0.01967584155499935,0.014659111388027668,0.011008729226887226,0.01321051362901926,0.015625862404704094,0.016854802146553993
65,Leonardo da Vinci was born in the modern-day country of,The painter of the Mona Lisa was born in the modern-day country of,Leonardo da Vinci,The painter of the Mona Lisa, Italy,0.38517242670059204,0.1668137162923813,0.25966620445251465,0.19493962824344635,0.2539530396461487,0.12189154326915741,0.14883878827095032,0.19205808639526367,0.19383667409420013,0.13255277276039124,0.19441789388656616,0.24483488500118256,0.07682418823242188,0.1645503044128418,0.14668245613574982,0.1533251702785492,0.19700534641742706,0.16798892617225647,0.2417159229516983,0.20726163685321808,0.11967309564352036,0.12697361409664154,0.1420753300189972,0.19234007596969604,0.3057790696620941,0.1716943383216858,0.3561188876628876,0.10347968339920044,0.1899740844964981,0.08592294156551361,0.22214339673519135,0.18984359502792358,0.21263118088245392,0.19232836365699768,0.00022796180564910173,0.13890130817890167,0.24523991346359253,0.07699912786483765,0.1446739137172699,0.12848809361457825,0.12158981710672379,0.14586476981639862
66,Johannes Gutenberg originally trained to become a,The inventor of the printing press originally trained to become a,Johannes Gutenberg,The inventor of the printing press, goldsmith,0.0008536913082934916,0.0010043199872598052,0.0006451443186961114,0.0006660517537966371,0.0004555977648124099,0.0002784829121083021,0.0006196604808792472,0.0007684156880713999,0.0006101919570937753,0.0009791292250156403,0.000735801993869245,0.0007888918044045568,0.0004912245785817504,0.000654720060992986,0.0009423535666428506,0.0007544778054580092,0.00047866752720437944,0.0004940943326801062,0.0006011005025357008,0.0007697995170019567,0.0008751068962737918,0.000584098685067147,0.0004106211126782,0.0006184149533510208,0.00014629456563852727,0.00022459213505499065,0.0007878466276451945,0.0007716681575402617,0.0006029260694049299,0.0022728375624865294,0.0009570848778821528,0.0005128951161168516,0.0004394587595015764,0.0009860380087047815,0.00011729933612514287,0.00020427664276212454,0.0013917969772592187,0.000758255016990006,0.0006424629827961326,0.0003151002456434071,0.0008328116964548826,0.0010116045596078038
67,"In addition to being an inventor, Samuel F.B. Morse was also a talented","In addition to being an inventor, the developer of the electrical telegraph was also a talented",Samuel F.B. Morse,the developer of the electrical telegraph, artist,0.04970938339829445,0.04276570677757263,0.02556511200964451,0.039345648139715195,0.0584409199655056,0.043253060430288315,0.036865346133708954,0.035579390823841095,0.03817208483815193,0.03632562607526779,0.03567023575305939,0.028959615156054497,0.03510128706693649,0.04022957384586334,0.030134376138448715,0.031027309596538544,0.03595353290438652,0.031336162239313126,0.04623018205165863,0.03629479184746742,0.037293288856744766,0.04142212122678757,0.03715875372290611,0.042463693767786026,0.04408789426088333,0.036244139075279236,0.029512647539377213,0.02761686220765114,0.050771314650774,0.028877511620521545,0.03645564243197441,0.03307357057929039,0.03220910206437111,0.041270624846220016,0.020551126450300217,0.028792357072234154,0.041680820286273956,0.02455724962055683,0.02913944609463215,0.0386318564414978,0.02805277705192566,0.034690167754888535
68,The first patented invention of Thomas Alva Edison was the electric,The first patented invention of the inventor of the light bulb was the electric,Thomas Alva Edison,the inventor of the light bulb, vote recorder,1.3744950422278635e-07,3.631229503753275e-07,3.3313375524812727e-07,3.491145719181077e-07,3.62036445267222e-07,6.016933866703766e-07,3.1133751576817303e-07,4.534676065759413e-07,4.6330961822604877e-07,4.986919179827964e-07,3.0876842060933996e-07,1.7051537781753723e-07,4.1039263010134164e-07,2.322698406942436e-07,1.9185932842447073e-07,4.2135337707804865e-07,2.1108101577738125e-07,4.731126068691083e-07,4.0139005363926117e-07,3.969059321207169e-07,3.873666400977527e-07,3.331002460527088e-07,9.017501838570752e-07,6.048994691809639e-07,8.116473964037141e-07,2.321259557902522e-07,2.8511598770819546e-07,3.6324377106211614e-07,3.282021339146013e-07,3.6234985145711107e-07,3.537962811606121e-07,4.732681588848209e-07,3.938960446703277e-07,2.792448015043192e-07,1.2228604191477643e-06,2.9949060831313545e-07,4.545475746908778e-07,1.8624161839397857e-06,4.5752571509183326e-07,3.4330130915805057e-07,2.9641921628353884e-07,2.2381580322416994e-07
69,Nikola Tesla was born in the modern-day country of,The rival of Thomas Alva Edison was born in the modern-day country of,Nikola Tesla,The rival of Thomas Alva Edison, Croatia,0.07633791863918304,0.009365187026560307,0.005399891175329685,0.009969091042876244,0.005982098635286093,0.006021944805979729,0.01048276200890541,0.00460274051874876,0.006579337175935507,0.008380522020161152,0.007889262400567532,0.0049178218469023705,0.007919984869658947,0.004254522733390331,0.007274669129401445,0.004930662456899881,0.005424924660474062,0.0055916463024914265,0.0033310826402157545,0.006602340843528509,0.006155467126518488,0.007095147855579853,0.007315304595977068,0.0029866595286875963,0.003559722565114498,0.003060075221583247,0.005744364578276873,0.0037337830290198326,0.00808778591454029,0.003978575114160776,0.0074115050956606865,0.00534915691241622,0.005973353516310453,0.00600397726520896,4.711617748398567e-06,0.004250982776284218,0.0096534863114357,0.004172333516180515,0.00493378983810544,0.005401939153671265,0.0030967018101364374,0.0026625324971973896
70,Nikola Tesla went to the University of,The inventor of the Tesla coin went to the University of,Nikola Tesla,The inventor of the Tesla coin, Graz,0.0014419775689020753,0.0002516808162909001,0.0006089175003580749,0.0004580343374982476,0.00032907037530094385,0.000477203429909423,0.0005966508761048317,0.0003824539890047163,0.00035663662129081786,0.0002800811780616641,0.00030299730133265257,0.00020936377404723316,0.0007513156742788851,0.0003208067500963807,0.00039633159758523107,0.0002328055998077616,0.00032955867936834693,0.00025790289510041475,0.00030204799259081483,0.0006088032969273627,0.0002980644931085408,0.0002526837633922696,0.0004645657609216869,0.0004033272562082857,0.00030616906587965786,0.00037809842615388334,9.88736137514934e-05,0.0003110224788542837,0.00037632169551216066,0.00040755042573437095,0.0003745191788766533,0.00022896987502463162,0.0005276832962408662,0.0003702671092469245,0.0002886379952542484,0.0006885252078063786,0.000432697037467733,0.0006202359218150377,0.00018735537014435977,0.0004926708643324673,0.0006132530397735536,0.00039803626714274287
71,Nikola Tesla died in the city called,The inventor of the induction motor died in the city called,Nikola Tesla,The inventor of the induction motor," New York City, U.S.",0.06810005009174347,0.011034682393074036,0.009752313606441021,0.0085941506549716,0.01058406475931406,0.009769821539521217,0.00730295991525054,0.008935566060245037,0.012614350765943527,0.012061657384037971,0.010892686434090137,0.012950983829796314,0.007063674740493298,0.008220016956329346,0.011421553790569305,0.011200117878615856,0.007350999861955643,0.010172994807362556,0.008898354135453701,0.010841785930097103,0.010276151821017265,0.014840574935078621,0.01082384493201971,0.013071364723145962,0.01309664361178875,0.005199142266064882,0.012372530996799469,0.013152397237718105,0.012663932517170906,0.0050151534378528595,0.013493428938090801,0.007210266776382923,0.011106973513960838,0.008827857673168182,0.0003824146406259388,0.005519138649106026,0.0114027364179492,0.00507664680480957,0.01132327038794756,0.01067102700471878,0.012377367354929447,0.00888038333505392
72,Nikola Tesla studied,The inventor of alternating current studied,Nikola Tesla,The inventor of alternating current, electrical engineering,0.022618312388658524,0.01986866444349289,0.02467762492597103,0.014518475160002708,0.021096786484122276,0.01971709355711937,0.020723631605505943,0.01665334403514862,0.03002161718904972,0.013172642327845097,0.03036068007349968,0.03654024004936218,0.0152796795591712,0.019787535071372986,0.03546762093901634,0.02266041375696659,0.022741543129086494,0.04200977832078934,0.02357846312224865,0.027615057304501534,0.024555038660764694,0.027219759300351143,0.021835222840309143,0.03453171253204346,0.018261682242155075,0.014063998125493526,0.016987109556794167,0.030066635459661484,0.01020778901875019,0.010434158146381378,0.01722039468586445,0.01668473519384861,0.022497517988085747,0.03142099827528,0.002662979532033205,0.016129806637763977,0.031226353719830513,0.012379385530948639,0.014935647137463093,0.023859839886426926,0.018054280430078506,0.01235048845410347
73,New York City is in the state of,The most populous city in the United States is in the state of,New York City,The most populous city in the United States, New York,0.0009470071527175605,0.09008307754993439,0.09721026569604874,0.0901624783873558,0.0778082087635994,0.10209941118955612,0.09707707166671753,0.0820637121796608,0.09072064608335495,0.09905702620744705,0.09776917099952698,0.059422776103019714,0.11100605875253677,0.08980093151330948,0.09319528937339783,0.054650917649269104,0.08202259987592697,0.10082738846540451,0.05876387655735016,0.11786194890737534,0.06196988746523857,0.06305397301912308,0.06451855599880219,0.07134491950273514,0.05221670866012573,0.06458669155836105,0.08739211410284042,0.07092263549566269,0.08483919501304626,0.08369611948728561,0.10075104236602783,0.0730118602514267,0.08750879019498825,0.06886104494333267,0.00029372642165981233,0.10620973259210587,0.10781310498714447,0.09423689544200897,0.11499229073524475,0.06206231564283371,0.07195652276277542,0.08221788704395294
74,Michelle Obama was born in the city of,Barack Obama's wife was born in the city of,Michelle Obama,Barack Obama's wife, Chicago,0.6726415753364563,0.5578188896179199,0.5262486338615417,0.5033774375915527,0.5405926704406738,0.43596991896629333,0.29417285323143005,0.31216639280319214,0.5802514553070068,0.3726981282234192,0.6410524845123291,0.6456465125083923,0.3943290710449219,0.5541781783103943,0.6227437257766724,0.5257219672203064,0.616439163684845,0.47479328513145447,0.6340368390083313,0.6038444638252258,0.5626109838485718,0.68595290184021,0.3929934799671173,0.43883126974105835,0.6780999302864075,0.4287570118904114,0.74420565366745,0.5088435411453247,0.5856131911277771,0.44968581199645996,0.4716852009296417,0.7109851241111755,0.37486326694488525,0.29936227202415466,1.6748977941460907e-05,0.27328139543533325,0.5031252503395081,0.3190793991088867,0.6800540089607239,0.4336262345314026,0.6363677382469177,0.26302143931388855
75,Florence Nightingale was born in the city of,The founder of modern nursing was born in the city of,Florence Nightingale,The founder of modern nursing, Florence,0.6546518802642822,0.007229657843708992,0.007463592570275068,0.0058067296631634235,0.0047272746451199055,0.006383530795574188,0.0031521767377853394,0.011164388619363308,0.007059949915856123,0.0022550642024725676,0.0087682930752635,0.008389749564230442,0.0022944766096770763,0.005793130956590176,0.007071576081216335,0.005594158079475164,0.004741286393254995,0.004486546851694584,0.00861878041177988,0.0037799293641000986,0.005485655274242163,0.004846733529120684,0.006983853876590729,0.007639664225280285,0.005895207170397043,0.01051250472664833,0.0014151301002129912,0.009937725029885769,0.003159406129270792,0.0010164849227294326,0.006752682384103537,0.0020758258178830147,0.0049957693554461,0.005256508942693472,0.0002183422038797289,0.0021966523490846157,0.003822319209575653,0.0006728994776494801,0.00394463399425149,0.0031033088453114033,0.0059202853590250015,0.004142366349697113
76,Hippocrates was from the country of,The father of medicine was from the country of,Hippocrates,The father of medicine, Greece,0.05349917709827423,0.00896505732089281,0.010609546676278114,0.009258143603801727,0.00747709022834897,0.007737881503999233,0.008673254400491714,0.006675485521554947,0.007361934520304203,0.00987833458930254,0.009129018522799015,0.00731310248374939,0.00726201431825757,0.005224436521530151,0.012002932839095592,0.007519072387367487,0.01043863594532013,0.007243978790938854,0.0047059813514351845,0.010686183348298073,0.006243049632757902,0.006582813337445259,0.008314402773976326,0.0053286501206457615,0.005944357253611088,0.0051478175446391106,0.006029007025063038,0.012121387757360935,0.009487410075962543,0.003716826206073165,0.008602693676948547,0.006102046929299831,0.008342225104570389,0.006567557342350483,7.304958126042038e-05,0.004998618271201849,0.01204138994216919,0.00464964471757412,0.008259858936071396,0.006495329085737467,0.00484052486717701,0.007447390351444483
77,Albert Einstein was known for developing the theory of,The winner of the 1921 Nobel Prize in Physics was known for developing the theory of,Albert Einstein,The winner of the 1921 Nobel Prize in Physics , relativity,0.7209499478340149,0.20931728184223175,0.2217389941215515,0.1925162971019745,0.3424847722053528,0.3277032971382141,0.13883830606937408,0.264057457447052,0.24959878623485565,0.15697702765464783,0.2726203203201294,0.2612132430076599,0.19140614569187164,0.24623772501945496,0.27406981587409973,0.24047760665416718,0.17425251007080078,0.23207277059555054,0.2666653096675873,0.22201715409755707,0.29799318313598633,0.2756651043891907,0.125248983502388,0.3509129285812378,0.35073983669281006,0.17794086039066315,0.2346341907978058,0.2673196494579315,0.2901144325733185,0.28068169951438904,0.24137769639492035,0.15132124722003937,0.27336832880973816,0.3185615837574005,0.30628615617752075,0.12199665606021881,0.2950105667114258,0.2554391920566559,0.1459929347038269,0.2458353191614151,0.40030762553215027,0.30986741185188293
78,James Madison was born in the state of,The father of the Constitution was born in the state of,James Madison,The father of the Constitution, Virgina,0.0030950738582760096,0.004428930580615997,0.00532240467146039,0.0049180882051587105,0.005025648511946201,0.0026305518113076687,0.0021352076437324286,0.005786717403680086,0.005659823305904865,0.0020882918033748865,0.009459787048399448,0.009791596792638302,0.0014124811859801412,0.005310750566422939,0.0037132936995476484,0.004379602149128914,0.008144360966980457,0.0036549598444253206,0.0035463564563542604,0.006160845048725605,0.003628444392234087,0.006839393172413111,0.006869723554700613,0.003781362669542432,0.006191341206431389,0.003044635523110628,0.001956274500116706,0.006135424133390188,0.002189266961067915,0.003064238466322422,0.007587839383631945,0.0010774782858788967,0.008275233209133148,0.002320612547919154,2.3829220481275115e-06,0.0026546025183051825,0.0034604270476847887,0.0012463349848985672,0.003959207329899073,0.0015508894575759768,0.0022629809100180864,0.0021841353736817837
79,Charles Babbage was born in the city of,The father of the computer was born in the city of,Charles Babbage,The father of the computer, London,0.13815048336982727,0.0017450273735448718,0.002296849386766553,0.001581696211360395,0.0024735061451792717,0.0023340792395174503,0.0012866109609603882,0.0023631572257727385,0.0025806741323322058,0.004144004546105862,0.003080367110669613,0.0026564071886241436,0.0012436056276783347,0.0024729054421186447,0.002117485273629427,0.0034588105045259,0.0025270292535424232,0.0028066218364983797,0.0038621050771325827,0.002350762253627181,0.004403423052281141,0.0033720899373292923,0.0018415378872305155,0.005431832280009985,0.0034264985006302595,0.002629913156852126,0.0017125210724771023,0.00480338279157877,0.0024538759607821703,0.001073973486199975,0.0028238617815077305,0.0021146140061318874,0.0015426394529640675,0.0022163456305861473,0.0010776236886158586,0.00125256204046309,0.0023768343962728977,0.0026689989026635885,0.0036344106774777174,0.0031490048859268427,0.002854827791452408,0.002678293501958251
80,Galileo Galilei was born in the city of,The father of the scientific method was born in the city of,Galileo Galilei,The father of the scientific method, Pisa,0.07235290110111237,0.015226984396576881,0.01554717868566513,0.01661553792655468,0.01591579057276249,0.012833734042942524,0.017385635524988174,0.014101384207606316,0.015474927611649036,0.01766671985387802,0.014379668980836868,0.02104758843779564,0.015828855335712433,0.015073751099407673,0.01669757440686226,0.01692226715385914,0.01544205192476511,0.014533068984746933,0.015260952524840832,0.015407010912895203,0.01438591443002224,0.014016282744705677,0.013836303725838661,0.011523701250553131,0.01019745972007513,0.013413747772574425,0.023213621228933334,0.012995581142604351,0.01517403218895197,0.017195740714669228,0.01613791473209858,0.020782673731446266,0.01634710282087326,0.019056100398302078,0.00040197392809204757,0.01581772416830063,0.01757482998073101,0.012183358892798424,0.015396926552057266,0.011323509737849236,0.013247505761682987,0.015341013669967651
81,The Taj Mahal was commissioned by,The ivory-white mausoleum in India was commissioned by,The Taj Mahal,The ivory-white mausoleum in India, Shah Jahan,0.08630166947841644,0.005198282189667225,0.00585122499614954,0.006012625060975552,0.004467910621315241,0.0046850889921188354,0.0034152676817029715,0.006205275189131498,0.006009986624121666,0.004879164509475231,0.004192541353404522,0.005441051907837391,0.005911702755838633,0.006971559952944517,0.006359546910971403,0.004765161778777838,0.005061910953372717,0.006650658790022135,0.0053882780484855175,0.006695806048810482,0.00444668298587203,0.004530770238488913,0.00488215172663331,0.0055488282814621925,0.009900555945932865,0.004670701455324888,0.005476272664964199,0.008776524104177952,0.004585151094943285,0.015072519890964031,0.006221540737897158,0.00852044578641653,0.005953595507889986,0.005161182954907417,0.0012796638766303658,0.005819406360387802,0.005188511684536934,0.0035649959463626146,0.0036584173794835806,0.005836864002048969,0.003422035602852702,0.0052855308167636395
82,The Gateway Arch is located in,The world's tallest arch is located in,The Gateway Arch,The world's tallest arch, St. Louis,0.036951031535863876,0.01396962534636259,0.009592576883733273,0.01054421067237854,0.009942125529050827,0.009352893568575382,0.008550452999770641,0.006342015694826841,0.012078632600605488,0.012470293790102005,0.01292312704026699,0.010242348536849022,0.010264933109283447,0.01256914995610714,0.014521815814077854,0.010873684659600258,0.010437728837132454,0.00846815574914217,0.010297386907041073,0.010691923089325428,0.014383399859070778,0.009250826202332973,0.00596295902505517,0.0106858741492033,0.006331118755042553,0.009246772155165672,0.010804491117596626,0.013130777515470982,0.010839525610208511,0.007408246863633394,0.009580309502780437,0.005296435207128525,0.007756577339023352,0.009692776948213577,0.003810442751273513,0.008821047842502594,0.010206411592662334,0.008747820742428303,0.01038510724902153,0.01534231286495924,0.006740252021700144,0.016492899507284164
83,The Shard is located in the city of,The tallest building in the United Kingdom is located in the city of,The Shard,The tallest building in the United Kingdom, London,0.3510141670703888,0.2308470606803894,0.2808658182621002,0.20135797560214996,0.22294801473617554,0.2855570316314697,0.1934100091457367,0.19439738988876343,0.21956191956996918,0.17799249291419983,0.28753137588500977,0.19941069185733795,0.23305080831050873,0.23232446610927582,0.3106124997138977,0.22966314852237701,0.20452630519866943,0.32114237546920776,0.267011821269989,0.2410231977701187,0.2130112498998642,0.2156972587108612,0.13966713845729828,0.22209931910037994,0.2907545864582062,0.2348950058221817,0.2299581915140152,0.33298516273498535,0.2136509120464325,0.15004412829875946,0.2600359618663788,0.20512178540229797,0.29078230261802673,0.2802997827529907,0.029577121138572693,0.166505366563797,0.33684396743774414,0.1336529403924942,0.30985620617866516,0.32084906101226807,0.18961940705776215,0.34936416149139404
84,T. Rex lived on the modern day continent of,The dinosaur with tiny arms lived on the modern day continent of,T. Rex,The dinosaur with tiny arms, North America,0.1040901392698288,0.007142245303839445,0.007172711659222841,0.00879267230629921,0.008308662101626396,0.0037845887709409,0.002720725955441594,0.00906703993678093,0.00842531118541956,0.011116491630673409,0.009734747931361198,0.021025219932198524,0.0029250390361994505,0.005635594949126244,0.011188280768692493,0.029969671741127968,0.006350965239107609,0.015402263961732388,0.004941458348184824,0.01110125333070755,0.016355087980628014,0.009858038276433945,0.0020459594670683146,0.014469500631093979,0.02302248775959015,0.0030141088645905256,0.007788574323058128,0.007372055668383837,0.012097240425646305,0.010954686440527439,0.005075048189610243,0.014439734630286694,0.009634140878915787,0.003215280594304204,0.0003830426430795342,0.0025919813197106123,0.004022716544568539,0.02286519482731819,0.01996285654604435,0.0074554807506501675,0.0661204606294632,0.011561072431504726
