,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,answer_prob_exp,answer_prob_obs,ans_prob_obs_edit_subject_time,ans_prob_obs_edit_subject_people,ans_prob_obs_edit_subject_year,ans_prob_obs_edit_subject_way,ans_prob_obs_edit_subject_thing,ans_prob_obs_edit_subject_man,ans_prob_obs_edit_subject_day,ans_prob_obs_edit_subject_life,ans_prob_obs_edit_subject_woman,ans_prob_obs_edit_subject_world,ans_prob_obs_edit_subject_child,ans_prob_obs_edit_subject_school,ans_prob_obs_edit_subject_state,ans_prob_obs_edit_subject_family,ans_prob_obs_edit_subject_president,ans_prob_obs_edit_subject_house,ans_prob_obs_edit_subject_student,ans_prob_obs_edit_subject_part,ans_prob_obs_edit_subject_place,ans_prob_obs_edit_subject_problem,ans_prob_obs_edit_subject_country,ans_prob_obs_edit_subject_week,ans_prob_obs_edit_subject_point,ans_prob_obs_edit_subject_hand,ans_prob_obs_edit_subject_group,ans_prob_obs_edit_subject_guy,ans_prob_obs_edit_subject_case,ans_prob_obs_edit_subject_question,ans_prob_obs_edit_subject_work,ans_prob_obs_edit_subject_night,ans_prob_obs_edit_subject_game,ans_prob_obs_edit_subject_number,ans_prob_obs_edit_subject_money,ans_prob_obs_edit_subject_lot,ans_prob_obs_edit_subject_book,ans_prob_obs_edit_subject_system,ans_prob_obs_edit_subject_government,ans_prob_obs_edit_subject_city,ans_prob_obs_edit_subject_company,ans_prob_obs_edit_subject_story
56,The real name of the actor and rapper Will Smith is,The real name of the actor and rapper The Fresh Prince is,Will Smith,The Fresh Prince, Willard Carroll Smith II,0.0024152754340320826,0.0015990834217518568,0.0015806849114596844,0.0013200505636632442,0.0014352097641676664,0.0016228451859205961,0.0015261981170624495,0.0010890498524531722,0.001944345305673778,0.0013655141228809953,0.0012858601985499263,0.0011829931754618883,0.0011306980159133673,0.000840738823171705,0.0014770161360502243,0.0017881642561405897,0.0016171153401955962,0.0011227260110899806,0.001151885138824582,0.0016751368530094624,0.0009841829305514693,0.0011527665192261338,0.001856408198364079,0.001993390964344144,0.001465657027438283,0.0012668665731325746,0.0011279403697699308,0.0013487476389855146,0.0015472606755793095,0.0009153272840194404,0.0021721641533076763,0.001354702515527606,0.0015634665032848716,0.00117683585267514,0.001489620772190392,0.0016331811202690005,0.001478909165598452,0.0013518977211788297,0.00113358860835433,0.0014051443431526423,0.0012138099409639835,0.0013186410069465637
57,Katy Perry's top album is called,Katheryn Elizabeth Hudson's top album is called,Katy Perry,Katheryn Elizabeth Hudson, Teenage Dream,0.0015704751713201404,0.0004892408614978194,0.0006180924829095602,0.00046977095189504325,0.0006514544948004186,0.0006637027254328132,0.0005171401426196098,0.0003595635062083602,0.0004374808631837368,0.0005086512537673116,0.00034146083635278046,0.000522264395840466,0.0008654335979372263,0.0009116614237427711,0.00042381061939522624,0.0006847953191027045,0.0005298894830048084,0.0005979172419756651,0.0006825816817581654,0.0004920124192722142,0.0005728566320613027,0.0004494368622545153,0.0005519859842024744,0.0005827863933518529,0.0004968131543137133,0.0003981403133366257,0.0005192726966924965,0.000514555664267391,0.0005622532917186618,0.0003514849813655019,0.00040347978938370943,0.0004104572581127286,0.0005617673159576952,0.0005586724728345871,0.0005570384091697633,0.0005501725827343762,0.00042980138096027076,0.00047711640945635736,0.0004997971700504422,0.00047634131624363363,0.000640142010524869,0.0005563718150369823
58,Ernest Gary Gygax died in the town of,The creator of Dungeons & Dragons died in the town of,Ernest Gary Gygax,The creator of Dungeons & Dragons," Lake Geneva, Wisconsin, U.S.",0.003924268297851086,0.0028148754499852657,0.003041827352717519,0.0029837710317224264,0.0031072620768100023,0.0032739166636019945,0.002614275785163045,0.0032953296322375536,0.0026365595404058695,0.003572152927517891,0.0032507239375263453,0.002579975174739957,0.0028746342286467552,0.002910235896706581,0.0036187919322401285,0.0031621840316802263,0.003177788807079196,0.003082303097471595,0.0024330331943929195,0.0018708329880610108,0.003712546080350876,0.002280048793181777,0.002576467813923955,0.0029424536041915417,0.002995682880282402,0.0024299765937030315,0.0023506118450313807,0.002646055305376649,0.0033860476687550545,0.003509859088808298,0.0021881903521716595,0.002771692117676139,0.0023324282374233007,0.002344980835914612,0.002313000150024891,0.003558966564014554,0.0036081376019865274,0.0018013286171481013,0.002202507108449936,0.0031267909798771143,0.0021278695203363895,0.0024647468235343695
59,Richard Garfield received a Bachelor of Science degree in the field of,The creator of Magic: The Gathering received a Bachelor of Science degree in field of,Richard Garfield,The creator of Magic: The Gathering, computer mathematics,0.02085791528224945,0.10739938169717789,0.12074697017669678,0.1029205396771431,0.08602918684482574,0.0693432167172432,0.1259976327419281,0.08289840817451477,0.08415064215660095,0.0618467852473259,0.06914529204368591,0.0961417630314827,0.20113147795200348,0.08612194657325745,0.10910401493310928,0.15181082487106323,0.14051708579063416,0.10118512809276581,0.09138265997171402,0.0961211770772934,0.10166414827108383,0.1476808339357376,0.0934591218829155,0.1177775114774704,0.11171970516443253,0.07685225456953049,0.13975223898887634,0.13898806273937225,0.13663554191589355,0.11136890202760696,0.12286434322595596,0.12454349547624588,0.13331550359725952,0.14144539833068848,0.13051660358905792,0.06336577236652374,0.12069803476333618,0.16637079417705536,0.10003355890512466,0.10333631187677383,0.23241263628005981,0.0776044949889183
60,Emperor Vespasian introduced a tax on this bodily fluid,The fourth and last emperor who reigned in the Year of the Four Emperors introduced a tax on this bodily fluid,Emperor Vespasian,The fourth and last emperor who reigned in the Year of the Four Emperors, urin,2.7450678317109123e-06,6.04427532380214e-06,5.644135853799526e-06,2.8783169909729622e-06,4.544414423435228e-06,1.1231438293179963e-05,5.802976829727413e-06,5.950749709882075e-06,5.527360372070689e-06,6.149914497655118e-06,2.8735330488416366e-06,5.503849479282508e-06,3.4017589314316865e-06,4.39479663327802e-06,5.348949798644753e-06,3.6258334148442373e-06,3.6238820939615835e-06,4.752867425850127e-06,4.826832991966512e-06,4.7389344217663165e-06,5.310235337674385e-06,5.244588919595117e-06,3.7390138913906412e-06,4.130736670049373e-06,7.244743756018579e-06,4.302477464079857e-06,4.2999995457648765e-06,7.689202902838588e-06,6.580502940778388e-06,5.7725910664885305e-06,4.168720352026867e-06,7.282307251443854e-06,3.965720225096447e-06,4.2859301174758e-06,2.6614957278070506e-06,2.2086976514401613e-06,3.970968919020379e-06,5.454302026919322e-06,2.7072944703832036e-06,5.569792392634554e-06,2.8604795261344407e-06,5.410525318438886e-06
61,"Ludwig II ruled Bavaria from 1864 until his death in 1886, when he drowned in Lake","Der Märchenkönig ('the Fairy Tale King') ruled Bavaria from 1864 until his death in 1886, when he drowned in Lake",Ludwig II,Der Märchenkönig ('the Fairy Tale King')," Starnberg, Bavaria, German Empire",0.003610000479966402,0.004022234585136175,0.005218185018748045,0.005152825266122818,0.004005942028015852,0.004638735670596361,0.007190755568444729,0.006932717282325029,0.005920057650655508,0.00489851227030158,0.006590837147086859,0.003723054425790906,0.005767541937530041,0.004453891888260841,0.006469630170613527,0.00407460518181324,0.004653129260987043,0.0048526874743402,0.0046332357451319695,0.003876450238749385,0.0034913558047264814,0.00421096058562398,0.004200694151222706,0.004129926208406687,0.00420145969837904,0.003949480596929789,0.003289540996775031,0.0028077263850718737,0.006380826700478792,0.0045445868745446205,0.004665468353778124,0.004169777035713196,0.004224900621920824,0.0030693404842168093,0.003426854033023119,0.004973890725523233,0.004282914102077484,0.004044468514621258,0.0027045889291912317,0.004280492197722197,0.0038964650593698025,0.004488585516810417
62,Alexander the Great was tutored by the philosopher called,The man who conquered most of the known world was tutored by the philosopher called,Alexander the Great,The man who conquered the world, Aristotle,0.1183881163597107,0.09718699008226395,0.07653987407684326,0.08523011952638626,0.08213463425636292,0.06774934381246567,0.074581079185009,0.07404221594333649,0.06386774033308029,0.07800892740488052,0.06291332095861435,0.06412989646196365,0.09749829769134521,0.06379515677690506,0.08369999378919601,0.10425958782434464,0.09848785400390625,0.07015801221132278,0.07152289897203445,0.07695505023002625,0.07175921648740768,0.08708220720291138,0.07964803278446198,0.10775469243526459,0.08254436403512955,0.09460435062646866,0.06868575513362885,0.0672931894659996,0.0769544169306755,0.08018916845321655,0.07926109433174133,0.06693075597286224,0.08147425204515457,0.0864558294415474,0.07585285604000092,0.07895325869321823,0.12313881516456604,0.0719158947467804,0.09354310482740402,0.06640566885471344,0.07509469985961914,0.06960591673851013
63,Steve Rogers is famous for his,The first avenger is famous for his,Steve Rogers,The first avenger, shield,4.016561797470786e-05,0.00010490725981071591,7.75790904299356e-05,5.576533658313565e-05,5.9796006098622456e-05,9.767364826984704e-05,0.00010225252481177449,8.62560627865605e-05,7.98308101366274e-05,6.930970994289964e-05,0.00010407244553789496,9.000190038932487e-05,7.497379556298256e-05,0.00010695687524275854,8.725532825337723e-05,0.00010336301784263924,5.7723802456166595e-05,0.0001084885370801203,7.431893754983321e-05,6.658033817075193e-05,0.00015006176545284688,9.406344906892627e-05,7.947380072437227e-05,5.8720532251754776e-05,0.00012067983334418386,0.00020305492216721177,7.069574348861352e-05,0.0001060218273778446,0.00011069626634707674,0.00011523819557623938,0.00012405986490193754,0.00011459295637905598,0.00011271104449406266,9.373419015901163e-05,9.077128197532147e-05,0.00012239096395205706,0.00010696371464291587,9.09612062969245e-05,5.5757285736035556e-05,9.378893446410075e-05,8.658308070152998e-05,8.629206422483549e-05
64,Thomas Jennings invented a method for removing,The first African-American to hold a patent invented a method for removing,Thomas Jennings,The first African-American to hold a patent, dirt and grease from clothing,0.0056202043779194355,0.00491761788725853,0.005382009781897068,0.005354788154363632,0.0047902800142765045,0.005887611303478479,0.0048082866705954075,0.0034546060487627983,0.007673030719161034,0.006278766319155693,0.003591708606109023,0.006215323694050312,0.005382128991186619,0.005788114387542009,0.003665942931547761,0.0033247550018131733,0.004346596077084541,0.004003542009741068,0.002759202616289258,0.005597051698714495,0.0055408114567399025,0.003603727091103792,0.004833788610994816,0.003995000384747982,0.0046784295700490475,0.005492233205586672,0.002695080591365695,0.006383342202752829,0.005472464952617884,0.004715820774435997,0.004909281153231859,0.0054585980251431465,0.0035944562405347824,0.003945185337215662,0.006733383052051067,0.006547542754560709,0.0042184400372207165,0.003876121947541833,0.004910606890916824,0.00539502315223217,0.007048344239592552,0.004541709553450346
65,Leonardo da Vinci was born in the modern-day country of,The painter of the Mona Lisa was born in the modern-day country of,Leonardo da Vinci,The painter of the Mona Lisa, Italy,0.032262906432151794,0.018040744587779045,0.018881766125559807,0.016238434240221977,0.0137855289503932,0.01090855710208416,0.013417104259133339,0.016583530232310295,0.018307402729988098,0.026318442076444626,0.020311642438173294,0.021874211728572845,0.018603220582008362,0.013183592818677425,0.013838706538081169,0.029236244037747383,0.009554049000144005,0.012118512764573097,0.01134162675589323,0.02358853444457054,0.01889895461499691,0.010921290144324303,0.012213598005473614,0.026148872449994087,0.007056018803268671,0.0071652974002063274,0.01816525124013424,0.015190557576715946,0.013650420121848583,0.00975351594388485,0.013394893147051334,0.01911539025604725,0.018512120470404625,0.019908782094717026,0.01266726478934288,0.020556066185235977,0.01219859067350626,0.018090851604938507,0.013437037356197834,0.011179241351783276,0.020880458876490593,0.00718880956992507
66,Johannes Gutenberg originally trained to become a,The inventor of the printing press originally trained to become a,Johannes Gutenberg,The inventor of the printing press, goldsmith,0.00031147728441283107,0.0005164174363017082,0.0005117421969771385,0.00033622788032516837,0.0003905070188920945,0.0005300422781147063,0.0004999821539968252,0.00043192936573177576,0.0004906044341623783,0.0005004294216632843,0.000481593597214669,0.0008823259267956018,0.00034893915290012956,0.0002544533053878695,0.0007714873645454645,0.0002765375538729131,0.0003416076360736042,0.00042543525341898203,0.0002614850818645209,0.00025403048493899405,0.0005385800614021719,0.0002476870722603053,0.00047214506776072085,0.00043467391515150666,0.0006095738499425352,0.0005651238025166094,0.000328657595673576,0.0003459336294326931,0.0005598336574621499,0.00033563378383405507,0.00033905135933309793,0.00043118747998960316,0.0002868616138584912,0.0004932875162921846,0.0009002958540804684,0.0006420221761800349,0.0005888116429559886,0.0005514040240086615,0.00038816299638710916,0.0004127112333662808,0.0005114522064104676,0.00035728109651245177
67,"In addition to being an inventor, Samuel F.B. Morse was also a talented","In addition to being an inventor, the developer of the electrical telegraph was also a talented",Samuel F.B. Morse,the developer of the electrical telegraph, artist,0.0261907447129488,0.024893421679735184,0.024934958666563034,0.026353372260928154,0.02642267383635044,0.028148990124464035,0.03673602640628815,0.026308100670576096,0.022270821034908295,0.03560562804341316,0.03373692184686661,0.026440970599651337,0.03656916320323944,0.02703830786049366,0.02109571173787117,0.02767603099346161,0.02060839720070362,0.02897224761545658,0.027838343754410744,0.02378162369132042,0.03209220990538597,0.03297039866447449,0.024514436721801758,0.0252658911049366,0.02492322213947773,0.027704132720828056,0.023337330669164658,0.021959299221634865,0.033031512051820755,0.026756558567285538,0.03337610885500908,0.02451142854988575,0.031166337430477142,0.017316216602921486,0.023569487035274506,0.02383354865014553,0.027018018066883087,0.019727643579244614,0.017060713842511177,0.030543560162186623,0.017915554344654083,0.041115652769804
68,The first patented invention of Thomas Alva Edison was the electric,The first patented invention of the inventor of the light bulb was the electric,Thomas Alva Edison,the inventor of the light bulb, vote recorder,1.3929146916780155e-05,1.665292620600667e-05,1.7256894352613017e-05,2.402971040282864e-05,1.8007613107329234e-05,2.0085510186618194e-05,2.308376133441925e-05,1.865482045104727e-05,2.1652720533893444e-05,2.3569584300275892e-05,3.3807380532380193e-05,1.5335384887293912e-05,1.4342090253194328e-05,1.849040563683957e-05,2.5530376660753973e-05,1.3566243978857528e-05,1.8958677173941396e-05,1.650003468967043e-05,1.558788244437892e-05,1.3639270946441684e-05,1.3120941730448976e-05,1.8578048184281215e-05,2.2451997210737318e-05,2.1340423700166866e-05,2.441521610307973e-05,2.7361629690858535e-05,1.509782850916963e-05,1.5778938177390955e-05,1.6814214177429676e-05,2.1331066818675026e-05,2.0789044356206432e-05,1.9069995687459596e-05,1.9608738512033597e-05,1.801973849069327e-05,2.428206062177196e-05,2.5908251700457186e-05,2.0195973775116727e-05,1.606662044650875e-05,1.7359974663122557e-05,1.8305336197954603e-05,1.4879257832944859e-05,2.731128188315779e-05
69,Nikola Tesla was born in the modern-day country of,The rival of Thomas Alva Edison was born in the modern-day country of,Nikola Tesla,The rival of Thomas Alva Edison, Croatia,0.0012945352355018258,0.0006891504744999111,0.0005661459290422499,0.00039099165587686,0.0005535181262530386,0.0004220882256049663,0.0008118674159049988,0.0006109901005402207,0.0007633385248482227,0.0007613556808792055,0.0005714370054192841,0.0010915665188804269,0.0004222039715386927,0.00039755564648658037,0.0003880779549945146,0.0004588969168253243,0.0006562992348335683,0.0003268313594162464,0.0002608996583148837,0.0014502480626106262,0.00034746024175547063,0.0004298780404496938,0.0012136261211708188,0.0006900907610543072,0.0006969154346734285,0.0006026774644851685,0.0008572876686230302,0.0009999411413446069,0.0004498665512073785,0.0003764700086321682,0.00042214637505821884,0.00040655635530129075,0.000798784545622766,0.0004133596958126873,0.0007014781585894525,0.0005587921477854252,0.0006151414127089083,0.0007768811192363501,0.0007202925044111907,0.00048559438437223434,0.0009515133569948375,0.000612601637840271
70,Nikola Tesla went to the University of,The inventor of the Tesla coin went to the University of,Nikola Tesla,The inventor of the Tesla coin, Graz,9.490610682405531e-05,0.00011474038183223456,9.762970876181498e-05,8.524724398739636e-05,8.546243770979345e-05,7.090898725437e-05,0.0001247221080120653,0.00011307130625937134,0.00012051319936290383,7.778453436912969e-05,0.00011661135795293376,0.00011959239054704085,0.00012595798762049526,0.00012164723011665046,0.00011254251876380295,7.970802107593045e-05,0.00014358072075992823,0.00010587558062979952,0.00015388993779197335,0.00018185508088208735,9.924110781867057e-05,0.0001110736484406516,0.00018534933042246848,7.948753045639023e-05,0.00010280896094627678,0.00013760213914792985,0.00013385502097662538,0.00010105735418619588,8.465738937957212e-05,8.855160558596253e-05,0.0001276088150916621,6.40457437839359e-05,9.418629633728415e-05,8.067244925769046e-05,9.104602213483304e-05,0.0001171541734947823,0.00010873455903492868,0.00015152532432693988,0.000149152401718311,8.778525807429105e-05,9.167697135126218e-05,5.838356810272671e-05
71,Nikola Tesla died in the city called,The inventor of the induction motor died in the city called,Nikola Tesla,The inventor of the induction motor," New York City, U.S.",0.022569313645362854,0.011330608278512955,0.009948988445103168,0.01178955752402544,0.010958300903439522,0.010782715864479542,0.012185405008494854,0.011524315923452377,0.00859227403998375,0.010105165652930737,0.010712877847254276,0.016108570620417595,0.013753702864050865,0.009524240158498287,0.01163306925445795,0.011139272712171078,0.016631994396448135,0.010278900153934956,0.009068187326192856,0.010391375981271267,0.010325551964342594,0.006936291232705116,0.011674652807414532,0.011590409092605114,0.008829589001834393,0.00979121308773756,0.00988165196031332,0.014596039429306984,0.017159465700387955,0.01010333001613617,0.009756634943187237,0.011185571551322937,0.010407541878521442,0.013126681558787823,0.01558440737426281,0.009845847263932228,0.013617285527288914,0.008558062836527824,0.010276265442371368,0.010351283475756645,0.010524807497859001,0.009265477769076824
72,Nikola Tesla studied,The inventor of alternating current studied,Nikola Tesla,The inventor of alternating current, electrical engineering,0.028953395783901215,0.003960361238569021,0.0026368722319602966,0.0031623742543160915,0.003471134230494499,0.0022432366386055946,0.006046461872756481,0.0031912783160805702,0.0031151960138231516,0.0015889019705355167,0.0038033619057387114,0.00212982390075922,0.004575746133923531,0.007535682991147041,0.0035956783685833216,0.003863677615299821,0.0039054625667631626,0.002780015580356121,0.00709137786179781,0.0031191592570394278,0.0027146765496581793,0.004888574592769146,0.002868152456358075,0.0035162800922989845,0.0027629253454506397,0.003415742889046669,0.0034101346973329782,0.004125024192035198,0.0063774604350328445,0.0021672695875167847,0.004546630661934614,0.003946431912481785,0.002701845020055771,0.004322997760027647,0.0036100654397159815,0.0046691130846738815,0.005457188934087753,0.0027405759319663048,0.0026755311992019415,0.0028395678382366896,0.004035335499793291,0.004435861017554998
73,New York City is in the state of,The most populous city in the United States is in the state of,New York City,The most populous city in the United States, New York,0.15371312201023102,0.09926145523786545,0.06475535035133362,0.09207507967948914,0.0885792076587677,0.07912836223840714,0.09367205202579498,0.0984199270606041,0.07166782766580582,0.09518773853778839,0.09421347081661224,0.09486386924982071,0.10291797667741776,0.0976787582039833,0.07973647117614746,0.10875657200813293,0.09041403234004974,0.11146695166826248,0.11536958068609238,0.098442442715168,0.08074811846017838,0.10094881057739258,0.052590832114219666,0.07978948950767517,0.09360743314027786,0.08647740632295609,0.08295449614524841,0.09560399502515793,0.10323725640773773,0.08935927599668503,0.08722910284996033,0.08379385620355606,0.09695194661617279,0.11280576884746552,0.1284235566854477,0.09582915902137756,0.0952610895037651,0.10245434939861298,0.08091290295124054,0.08831724524497986,0.08285076171159744,0.07545818388462067
74,Michelle Obama was born in the city of,Barack Obama's wife was born in the city of,Michelle Obama,Barack Obama's wife, Chicago,0.07552336156368256,0.07527010887861252,0.08451606333255768,0.08348660171031952,0.06361782550811768,0.07617752254009247,0.0705781877040863,0.07503517717123032,0.047875259071588516,0.0722198560833931,0.04595787450671196,0.07140912115573883,0.0892830565571785,0.06223078817129135,0.0931783989071846,0.07730705291032791,0.07574167102575302,0.07783239334821701,0.06114700809121132,0.05512264370918274,0.09610599279403687,0.07927136868238449,0.1043953150510788,0.06267007440328598,0.05858288332819939,0.041031613945961,0.07327739149332047,0.09193100035190582,0.09869279712438583,0.07287775725126266,0.09428704530000687,0.06803671270608902,0.0762283205986023,0.08577626943588257,0.09821874648332596,0.06613072007894516,0.10725533962249756,0.07743746787309647,0.0924198180437088,0.07097964733839035,0.09821885079145432,0.04844839125871658
75,Florence Nightingale was born in the city of,The founder of modern nursing was born in the city of,Florence Nightingale,The founder of modern nursing, Florence,0.03756491839885712,0.0041340189054608345,0.00447000190615654,0.0034399281721562147,0.0029674451798200607,0.002043904038146138,0.002322568092495203,0.0030673362780362368,0.0028381068259477615,0.005643016193062067,0.00480091804638505,0.004668337292969227,0.00447042053565383,0.003448546165600419,0.004110278096050024,0.004164682701230049,0.0030233622528612614,0.003817523829638958,0.0026607615873217583,0.003953047562390566,0.004746546037495136,0.0032027787528932095,0.002848457545042038,0.005067081656306982,0.0030837219674140215,0.0024979449808597565,0.003930061124265194,0.0027668855618685484,0.002956672804430127,0.003818344324827194,0.004149617627263069,0.003941994626075029,0.0038449109997600317,0.0039214142598211765,0.002811032347381115,0.003396854270249605,0.004815842490643263,0.0036433106288313866,0.0029668232891708612,0.0032189348712563515,0.0025715078227221966,0.0030233582947403193
76,Hippocrates was from the country of,The father of medicine was from the country of,Hippocrates,The father of medicine, Greece,0.06531833112239838,0.0021808191668242216,0.0018842942081391811,0.0020258373115211725,0.002242213347926736,0.0020506081636995077,0.003682788461446762,0.0025659438688308,0.002575875958427787,0.002686938736587763,0.0034900656901299953,0.002542610978707671,0.0020424083340913057,0.00231331423856318,0.001950302510522306,0.0026868523564189672,0.0017734545981511474,0.0023473750334233046,0.0018133113626390696,0.0032778806053102016,0.0028036588337272406,0.0018904616590589285,0.0022815666161477566,0.0035807150416076183,0.0017474518390372396,0.002352457959204912,0.0032843027729541063,0.0023414427414536476,0.0022514089941978455,0.0013946830295026302,0.0031362774316221476,0.0025078593753278255,0.0027777485083788633,0.0022469309624284506,0.00222011492587626,0.0025625661946833134,0.0028771753422915936,0.0035487860441207886,0.0015905577456578612,0.002484422642737627,0.0019201055401936173,0.0015471018850803375
77,Albert Einstein was known for developing the theory of,The winner of the 1921 Nobel Prize in Physics was known for developing the theory of,Albert Einstein,The winner of the 1921 Nobel Prize in Physics , relativity,0.7634214162826538,0.2391316443681717,0.2515525221824646,0.2819654643535614,0.3058622479438782,0.20426778495311737,0.27061036229133606,0.23680581152439117,0.21185943484306335,0.2795744240283966,0.230134978890419,0.2696669399738312,0.3037114143371582,0.2682941257953644,0.2315484583377838,0.23668305575847626,0.30542248487472534,0.19578848779201508,0.2933821678161621,0.23220129311084747,0.19048361480236053,0.19751349091529846,0.30650246143341064,0.3251396417617798,0.17737291753292084,0.19789661467075348,0.1864393800497055,0.21017682552337646,0.22112834453582764,0.24155694246292114,0.2135288417339325,0.21114961802959442,0.22933073341846466,0.2028825283050537,0.2599274218082428,0.18218693137168884,0.2720817029476166,0.20979709923267365,0.28276327252388,0.21534408628940582,0.2942236065864563,0.21745264530181885
78,James Madison was born in the state of,The father of the Constitution was born in the state of,James Madison,The father of the Constitution, Virgina,4.0784041630104184e-05,0.00011735416774172336,9.26246284507215e-05,8.18804110167548e-05,0.00015589583199471235,8.409562724409625e-05,5.449553282232955e-05,9.899202268570662e-05,0.00017787559772841632,6.57727214274928e-05,0.00012568995589390397,7.637497765244916e-05,9.782134293345734e-05,0.00010088703857036307,8.930755575420335e-05,4.160431490163319e-05,0.0001097255662898533,0.00011461083340691403,0.00013875079457648098,0.00015333943883888423,0.00012929037620779127,9.915039845509455e-05,0.00010198118252446875,8.22768997750245e-05,0.00015352135233115405,0.0002088729670504108,7.84096191637218e-05,0.00014664678019471467,7.33904744265601e-05,0.00010425514483358711,9.150586993200704e-05,7.354203989962116e-05,8.492496999679133e-05,6.052891330909915e-05,6.22092848061584e-05,5.610330117633566e-05,7.230191840790212e-05,9.853109804680571e-05,8.691875700606033e-05,0.00018212178838439286,9.238222264684737e-05,9.4682996859774e-05
79,Charles Babbage was born in the city of,The father of the computer was born in the city of,Charles Babbage,The father of the computer, London,0.04451262205839157,0.005792771000415087,0.0063826460391283035,0.005534231197088957,0.005552326329052448,0.00693754805251956,0.009202977642416954,0.0067060478031635284,0.004301229026168585,0.011352048255503178,0.0055977520532906055,0.01566382683813572,0.004402726888656616,0.0073757716454565525,0.00403125025331974,0.005979587789624929,0.006172064691781998,0.0067521980963647366,0.004739230964332819,0.005946214310824871,0.006727229338139296,0.0041017476469278336,0.005107590463012457,0.007215680554509163,0.0047739725559949875,0.0038147191517055035,0.006322084926068783,0.005572836846113205,0.009618060663342476,0.004756704438477755,0.009129064157605171,0.011359117925167084,0.007057910785079002,0.008677439764142036,0.01144380308687687,0.0052468180656433105,0.007343343459069729,0.004663178231567144,0.004926720634102821,0.008081197738647461,0.004600105807185173,0.0050878990441560745
80,Galileo Galilei was born in the city of,The father of the scientific method was born in the city of,Galileo Galilei,The father of the scientific method, Pisa,0.03506788983941078,0.016893180087208748,0.01366615854203701,0.014956880360841751,0.014412323012948036,0.012461761943995953,0.01186440885066986,0.014720645733177662,0.01653308980166912,0.012950696051120758,0.014562565833330154,0.01373247429728508,0.014179892838001251,0.013226969167590141,0.015110705979168415,0.01563909836113453,0.015170130878686905,0.014103016816079617,0.014703129418194294,0.01660267263650894,0.015242733992636204,0.018414773046970367,0.013682760298252106,0.013663733378052711,0.015447461977601051,0.015039158053696156,0.014064238406717777,0.017361538484692574,0.013558996841311455,0.017507348209619522,0.014189410023391247,0.012669356539845467,0.014496990479528904,0.014620578847825527,0.012840492650866508,0.012422573752701283,0.014345710165798664,0.01510324515402317,0.014114846475422382,0.014673233032226562,0.016811084002256393,0.013851353898644447
81,The Taj Mahal was commissioned by,The ivory-white mausoleum in India was commissioned by,The Taj Mahal,The ivory-white mausoleum in India, Shah Jahan,0.00104911916423589,0.0003962049086112529,0.00040031105163507164,0.0002875817008316517,0.0004499475471675396,0.00040437711868435144,0.0003478923172224313,0.00043318455573171377,0.00046419131103903055,0.0005749567644670606,0.0004446732345968485,0.0003319350362289697,0.0003017214185092598,0.00032869342248886824,0.0003630014252848923,0.00046208384446799755,0.000611972704064101,0.0003972707490902394,0.0003255527117289603,0.000364301900845021,0.0003763799322769046,0.00029023661045357585,0.00033317116321995854,0.0003911373787559569,0.0003716064093168825,0.0003931818064302206,0.00037038506707176566,0.0004570034216158092,0.0004337411082815379,0.00028468892560340464,0.0003234966134186834,0.00031292063067667186,0.0003707753785420209,0.00042830902384594083,0.000375904404791072,0.0004832163394894451,0.0004112578462809324,0.00032283380278386176,0.0003401507856324315,0.0004320961015764624,0.0004059698840137571,0.0004394340212456882
82,The Gateway Arch is located in,The world's tallest arch is located in,The Gateway Arch,The world's tallest arch, St. Louis,0.0016650643665343523,0.0016171514289453626,0.0017702295444905758,0.001397418905980885,0.0016495775198563933,0.0017539130058139563,0.0015539817977696657,0.002340918406844139,0.0021879211999475956,0.0014807340921834111,0.0020249108783900738,0.0014399349456653,0.0017533836653456092,0.0021222347859293222,0.002025829628109932,0.0023210528306663036,0.0024124726187437773,0.001941837021149695,0.00228788610547781,0.0017374197486788034,0.0014696860453113914,0.0017009155126288533,0.0011503251735121012,0.0018585220677778125,0.0013987247366458178,0.0015388050815090537,0.0013267917092889547,0.0009226248366758227,0.0014773417497053742,0.0018018294358626008,0.0020688162185251713,0.001681733294390142,0.0014061621623113751,0.0015928937355056405,0.001798797631636262,0.0014323742361739278,0.0016642900882288814,0.001687292824499309,0.0014506855513900518,0.001403758767992258,0.001334221800789237,0.0011007096618413925
83,The Shard is located in the city of,The tallest building in the United Kingdom is located in the city of,The Shard,The tallest building in the United Kingdom, London,0.017216430976986885,0.0950896143913269,0.1146504357457161,0.12019235640764236,0.08786531537771225,0.12686917185783386,0.1143428385257721,0.1279946118593216,0.0871817022562027,0.11583107709884644,0.11636511981487274,0.25424662232398987,0.11013081669807434,0.07636415213346481,0.09881623089313507,0.09839554131031036,0.14822697639465332,0.08807838708162308,0.09131638705730438,0.10980553925037384,0.09537214040756226,0.09388506412506104,0.10786178708076477,0.10397101938724518,0.08715241402387619,0.08148252218961716,0.06846442818641663,0.13245466351509094,0.11782883107662201,0.10287278145551682,0.09230346232652664,0.10289658606052399,0.1081601083278656,0.11768949776887894,0.1365562379360199,0.08904565870761871,0.10989109426736832,0.11336508393287659,0.12856006622314453,0.09956647455692291,0.0685252770781517,0.08750449120998383
