,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,answer_prob_exp,answer_prob_obs,ans_prob_obs_edit_subject_and,ans_prob_obs_edit_subject_that,ans_prob_obs_edit_subject_but,ans_prob_obs_edit_subject_or,ans_prob_obs_edit_subject_as,ans_prob_obs_edit_subject_if,ans_prob_obs_edit_subject_when,ans_prob_obs_edit_subject_than,ans_prob_obs_edit_subject_because,ans_prob_obs_edit_subject_while,ans_prob_obs_edit_subject_so,ans_prob_obs_edit_subject_where,ans_prob_obs_edit_subject_since,ans_prob_obs_edit_subject_though,ans_prob_obs_edit_subject_after,ans_prob_obs_edit_subject_until,ans_prob_obs_edit_subject_whether,ans_prob_obs_edit_subject_before,ans_prob_obs_edit_subject_although,ans_prob_obs_edit_subject_even,ans_prob_obs_edit_subject_like,ans_prob_obs_edit_subject_unless,ans_prob_obs_edit_subject_nor,ans_prob_obs_edit_subject_once,ans_prob_obs_edit_subject_long,ans_prob_obs_edit_subject_except,ans_prob_obs_edit_subject_now,ans_prob_obs_edit_subject_far,ans_prob_obs_edit_subject_for,ans_prob_obs_edit_subject_soon,ans_prob_obs_edit_subject_in,ans_prob_obs_edit_subject_rather,ans_prob_obs_edit_subject_and/or,ans_prob_obs_edit_subject_whereas,ans_prob_obs_edit_subject_not,ans_prob_obs_edit_subject_till,ans_prob_obs_edit_subject_case,ans_prob_obs_edit_subject_provided,ans_prob_obs_edit_subject_considering,ans_prob_obs_edit_subject_given
56,The real name of the actor and rapper Will Smith is,The real name of the actor and rapper The Fresh Prince is,Will Smith,The Fresh Prince, Willard Carroll Smith II,0.0024152754340320826,0.0015990834217518568,0.0018905317410826683,0.0014179361751303077,0.0015276094200089574,0.0012459493009373546,0.001277522649616003,0.0017169950297102332,0.0019472191343083978,0.0016824372578412294,0.0017676292918622494,0.0017337504541501403,0.0008752646390348673,0.0017790573183447123,0.0013968031853437424,0.0015417126705870032,0.0020519664976745844,0.0011133356019854546,0.001568485051393509,0.0014902695547789335,0.0014496708754450083,0.0014096737140789628,0.0012666229158639908,0.0015012329677119851,0.0011011069873347878,0.0012230263091623783,0.0013754378305748105,0.0016724574379622936,0.0017594113014638424,0.0012765898136422038,0.0016540266806259751,0.0012229576241225004,0.0012602180941030383,0.0016820194432511926,0.0014666529605165124,0.0013822069158777595,0.0013308986090123653,0.0014479535166174173,0.0015472606755793095,0.001253391383215785,0.0019292065408080816,0.0011248692171648145
57,Katy Perry's top album is called,Katheryn Elizabeth Hudson's top album is called,Katy Perry,Katheryn Elizabeth Hudson, Teenage Dream,0.0015704751713201404,0.0004892408614978194,0.0004945553373545408,0.0005510225309990346,0.000598638376686722,0.0004454091831576079,0.00047499703941866755,0.0005701073678210378,0.0005565833998844028,0.00046065059723332524,0.0005456535145640373,0.0006341501721180975,0.0004291968944016844,0.0004492220759857446,0.0006153072463348508,0.0005493685021065176,0.0005649407976306975,0.0006110404501669109,0.000428018654929474,0.0005488308961503208,0.0005448946612887084,0.0005971554201096296,0.00048185736523009837,0.0005147939082235098,0.0005189909134060144,0.0004364777996670455,0.0003792805946432054,0.0006471902597695589,0.0006570189143531024,0.0004024895024485886,0.000555944861844182,0.00045891516492702067,0.00046237700735218823,0.0004129207809455693,0.00041406080708839,0.00041318530566059053,0.0005320920026861131,0.0003511653048917651,0.0005622532917186618,0.0004945216351188719,0.000512680213432759,0.000521886395290494
58,Ernest Gary Gygax died in the town of,The creator of Dungeons & Dragons died in the town of,Ernest Gary Gygax,The creator of Dungeons & Dragons," Lake Geneva, Wisconsin, U.S.",0.003924268297851086,0.0028148754499852657,0.002613507676869631,0.0030847426969558,0.0029472257010638714,0.0031331030186265707,0.002835002960637212,0.0026166902389377356,0.002716472838073969,0.003061702474951744,0.0030327739659696817,0.002716497052460909,0.0020521932747215033,0.0028707690071314573,0.0026380179915577173,0.0025817749556154013,0.0024174461141228676,0.0026754040736705065,0.0023224714677780867,0.002645728411152959,0.0025783218443393707,0.0027916424442082644,0.0029639361891895533,0.0030171095859259367,0.0027997074648737907,0.0023575755767524242,0.00284773507155478,0.003255194053053856,0.0028824936598539352,0.0019701668061316013,0.0025450100656598806,0.0023294691927731037,0.0028180743101984262,0.002330252667888999,0.0034603988751769066,0.0028665680438280106,0.0032381087075918913,0.002351865405216813,0.0033860476687550545,0.0028371685184538364,0.0025457872543483973,0.0025402840692549944
59,Richard Garfield received a Bachelor of Science degree in the field of,The creator of Magic: The Gathering received a Bachelor of Science degree in field of,Richard Garfield,The creator of Magic: The Gathering, computer mathematics,0.02085791528224945,0.10739938169717789,0.10764135420322418,0.1234821230173111,0.12546271085739136,0.10743582248687744,0.0660884752869606,0.09427249431610107,0.11008071154356003,0.050983697175979614,0.10789519548416138,0.10698862373828888,0.09720325469970703,0.09471851587295532,0.11390401422977448,0.12202025949954987,0.14132548868656158,0.10149609297513962,0.10817166417837143,0.13051575422286987,0.1323986053466797,0.11442716419696808,0.09879283607006073,0.1252947896718979,0.06829044222831726,0.08955827355384827,0.10952270030975342,0.10853786766529083,0.1383909285068512,0.10627783089876175,0.09308482706546783,0.07752039283514023,0.08023105561733246,0.11515254527330399,0.06219816580414772,0.05369068309664726,0.122697614133358,0.10847058147192001,0.13663554191589355,0.13289371132850647,0.10134241729974747,0.07581181079149246
60,Emperor Vespasian introduced a tax on this bodily fluid,The fourth and last emperor who reigned in the Year of the Four Emperors introduced a tax on this bodily fluid,Emperor Vespasian,The fourth and last emperor who reigned in the Year of the Four Emperors, urin,2.7450678317109123e-06,6.04427532380214e-06,4.435867595020682e-06,4.676266598835355e-06,4.603451088769361e-06,7.268975423357915e-06,6.850680165371159e-06,6.000570920150494e-06,4.5448850869433954e-06,5.065029199613491e-06,3.9402862057613675e-06,3.986877800343791e-06,6.851022590126377e-06,4.990933575754752e-06,3.918103175237775e-06,4.202879608783405e-06,5.259771114651812e-06,3.120809878964792e-06,4.760597676067846e-06,3.7611234802170657e-06,3.488922402539174e-06,4.271035777492216e-06,4.680920028476976e-06,4.403771072247764e-06,9.18520618142793e-06,5.891339242225513e-06,6.1872256083006505e-06,3.6688579712063074e-06,4.079175141669111e-06,5.75791409573867e-06,4.815062766283518e-06,4.447963419806911e-06,7.981354428920895e-06,5.306396815285552e-06,8.914879799704067e-06,5.740584128943738e-06,7.978682333487086e-06,4.245642230671365e-06,6.580502940778388e-06,3.2338484743377194e-06,5.216746103542391e-06,3.5614102671388537e-06
61,"Ludwig II ruled Bavaria from 1864 until his death in 1886, when he drowned in Lake","Der Märchenkönig ('the Fairy Tale King') ruled Bavaria from 1864 until his death in 1886, when he drowned in Lake",Ludwig II,Der Märchenkönig ('the Fairy Tale King')," Starnberg, Bavaria, German Empire",0.003610000479966402,0.004022234585136175,0.004040513187646866,0.004325030371546745,0.004623336251825094,0.0048487018793821335,0.004900365602225065,0.0037761584389954805,0.0033386978320777416,0.005107290111482143,0.003987298347055912,0.005301704630255699,0.005575940478593111,0.0034001790918409824,0.005435432307422161,0.004483548458665609,0.0035180235281586647,0.004958523903042078,0.0034182986710220575,0.004069330636411905,0.004079029895365238,0.0047569540329277515,0.006364964880049229,0.004278472159057856,0.005395767278969288,0.004155120812356472,0.0049405284225940704,0.005365722347050905,0.0037999767810106277,0.0040033427067101,0.004546046257019043,0.0039687086828053,0.005030426196753979,0.004441072698682547,0.007060154806822538,0.004216233268380165,0.004033773671835661,0.005494282580912113,0.006380826700478792,0.004444262478500605,0.004800509661436081,0.003951342310756445
62,Alexander the Great was tutored by the philosopher called,The man who conquered most of the known world was tutored by the philosopher called,Alexander the Great,The man who conquered the world, Aristotle,0.1183881163597107,0.09718699008226395,0.07063894718885422,0.09295211732387543,0.07748959958553314,0.07048870623111725,0.07666033506393433,0.07192139327526093,0.06952107697725296,0.07668373733758926,0.08213182538747787,0.08084103465080261,0.06542912870645523,0.06885705143213272,0.07683686167001724,0.07753995060920715,0.0714675784111023,0.07648515701293945,0.08088576793670654,0.07859338074922562,0.08234885334968567,0.09950030595064163,0.07330789417028427,0.09293004870414734,0.07234331965446472,0.08303771913051605,0.08281930536031723,0.06646985560655594,0.0646774172782898,0.06815332919359207,0.06759653240442276,0.05466002970933914,0.06545453518629074,0.06395074725151062,0.03165622055530548,0.05343347415328026,0.0752471312880516,0.03920618072152138,0.0769544169306755,0.1041315421462059,0.06661656498908997,0.09979928284883499
63,Steve Rogers is famous for his,The first avenger is famous for his,Steve Rogers,The first avenger, shield,4.016561797470786e-05,0.00010490725981071591,9.565887739881873e-05,9.317349758930504e-05,0.0001417202438460663,0.00010145473788725212,8.654947305331007e-05,0.0001327370700892061,0.00013343339378479868,8.731112029636279e-05,0.00011024466948583722,0.00010198745439993218,7.782503962516785e-05,8.952154166763648e-05,8.639399311505258e-05,8.367370901396498e-05,7.59969771024771e-05,7.3481016443111e-05,9.137408778769895e-05,0.00010128506255568936,9.528890223009512e-05,9.121294715441763e-05,0.00011362025543348864,8.908149175113067e-05,0.00011034932686015964,7.022672070888802e-05,7.786120841046795e-05,0.00012712308671325445,0.0001092131351470016,0.00011912647460121661,0.00011214498954359442,5.4085820011096075e-05,9.069866064237431e-05,0.00012770392640959471,9.0963309048675e-05,7.256136450450867e-05,0.00011350216664141044,0.000114163696707692,0.00011069626634707674,0.00012074889673385769,7.102944073267281e-05,8.613144746050239e-05
64,Thomas Jennings invented a method for removing,The first African-American to hold a patent invented a method for removing,Thomas Jennings,The first African-American to hold a patent, dirt and grease from clothing,0.0056202043779194355,0.00491761788725853,0.004774846136569977,0.0055985054932534695,0.004512603860348463,0.00544424494728446,0.0048588537611067295,0.005616570822894573,0.005603664088994265,0.005219794809818268,0.004520826507359743,0.004818162880837917,0.007262865547090769,0.007219920866191387,0.008259709924459457,0.0071433852426707745,0.00569841219112277,0.006057173013687134,0.005276865791529417,0.006764768157154322,0.006111447233706713,0.0070281922817230225,0.005693587474524975,0.005614851601421833,0.004232828039675951,0.005632901098579168,0.005954897962510586,0.004437318537384272,0.007628011051565409,0.006481650285422802,0.0042742108926177025,0.006628070492297411,0.004193182103335857,0.006364529952406883,0.002471321262419224,0.0069142356514930725,0.007939446717500687,0.006874063517898321,0.005472464952617884,0.006105481646955013,0.0028619326185435057,0.0026393593288958073
65,Leonardo da Vinci was born in the modern-day country of,The painter of the Mona Lisa was born in the modern-day country of,Leonardo da Vinci,The painter of the Mona Lisa, Italy,0.032262906432151794,0.018040744587779045,0.014807689934968948,0.015667663887143135,0.015586902387440205,0.012036717496812344,0.019336337223649025,0.01462582964450121,0.01878087781369686,0.012069307267665863,0.014843451790511608,0.010106783360242844,0.02225518599152565,0.014422026462852955,0.009500328451395035,0.0131972162052989,0.021676568314433098,0.01189060416072607,0.017627231776714325,0.02004128322005272,0.013136349618434906,0.016445275396108627,0.009487103670835495,0.016357941552996635,0.00728390971198678,0.017869681119918823,0.010727050714194775,0.02108125016093254,0.0038095570635050535,0.009843351319432259,0.017705878242850304,0.002429010346531868,0.014164897613227367,0.017249979078769684,0.009945923462510109,0.014632167294621468,0.014512539841234684,0.012011897750198841,0.013650420121848583,0.021515896543860435,0.009831077419221401,0.015997854992747307
66,Johannes Gutenberg originally trained to become a,The inventor of the printing press originally trained to become a,Johannes Gutenberg,The inventor of the printing press, goldsmith,0.00031147728441283107,0.0005164174363017082,0.0005948133766651154,0.0006909844814799726,0.0006481499876827002,0.0006133605493232608,0.0006962707848288119,0.0004453469009604305,0.0004427266540005803,0.0007984584663063288,0.0003881310985889286,0.000497420143801719,0.0007765435730107129,0.0005533812800422311,0.00044356047874316573,0.0004349887603893876,0.0005038583767600358,0.0005853936891071498,0.00045100736315362155,0.0005519461119547486,0.0003749204333871603,0.0005268101813271642,0.0004740505828522146,0.0004002756322734058,0.0004171410691924393,0.0007766151684336364,0.0009174590813927352,0.0005418245564214885,0.0005800078506581485,0.0008640372543595731,0.0007210802868939936,0.0006124251522123814,0.0005437762592919171,0.0003153478028252721,0.0006037710700184107,0.0006545167416334152,0.000501509930472821,0.0004655352677218616,0.0005598336574621499,0.0004932433948852122,0.0004220154951326549,0.0004383044724818319
67,"In addition to being an inventor, Samuel F.B. Morse was also a talented","In addition to being an inventor, the developer of the electrical telegraph was also a talented",Samuel F.B. Morse,the developer of the electrical telegraph, artist,0.0261907447129488,0.024893421679735184,0.025080936029553413,0.024765921756625175,0.02943582832813263,0.031768180429935455,0.02070438861846924,0.02933608554303646,0.021965209394693375,0.02680986188352108,0.024251313880085945,0.02931675873696804,0.02205594629049301,0.02464911714196205,0.02645687386393547,0.024196170270442963,0.021595938131213188,0.026664627715945244,0.026771513745188713,0.024885134771466255,0.025651127099990845,0.02682383358478546,0.02766440063714981,0.03325241431593895,0.027424592524766922,0.032388631254434586,0.023424945771694183,0.027746101841330528,0.024971317499876022,0.02448410540819168,0.02636408433318138,0.03499815985560417,0.022950641810894012,0.02780647948384285,0.034063395112752914,0.020317059010267258,0.025937462225556374,0.02970084547996521,0.033031512051820755,0.01740199141204357,0.025494124740362167,0.020911291241645813
68,The first patented invention of Thomas Alva Edison was the electric,The first patented invention of the inventor of the light bulb was the electric,Thomas Alva Edison,the inventor of the light bulb, vote recorder,1.3929146916780155e-05,1.665292620600667e-05,1.6205258361878805e-05,1.9771605366258882e-05,1.7782107534003444e-05,2.295525700901635e-05,1.5470528524019755e-05,1.616225199541077e-05,1.918635462061502e-05,1.7287451555603184e-05,1.9307346519781277e-05,1.4624727555201389e-05,1.781061291694641e-05,1.790904025256168e-05,1.513205006631324e-05,1.753893229761161e-05,1.8316983187105507e-05,1.2668104318436235e-05,1.736849662847817e-05,1.2598276043718215e-05,1.525938932900317e-05,1.750112460285891e-05,2.3042210159474052e-05,1.62192609423073e-05,1.949273791979067e-05,2.0130437405896373e-05,2.0007659259135835e-05,1.5082132449606434e-05,1.9108014384983107e-05,1.900297502288595e-05,1.693598460406065e-05,1.5012878975539934e-05,1.5216206520562991e-05,1.6378617146983743e-05,2.0897847207379527e-05,1.570996937516611e-05,1.7417552953702398e-05,1.5091645764186978e-05,1.6814214177429676e-05,1.106164199882187e-05,2.185550874855835e-05,1.5494772014790215e-05
69,Nikola Tesla was born in the modern-day country of,The rival of Thomas Alva Edison was born in the modern-day country of,Nikola Tesla,The rival of Thomas Alva Edison, Croatia,0.0012945352355018258,0.0006891504744999111,0.00048462740960530937,0.0005994878010824323,0.0006843101000413299,0.00061150046531111,0.0007710485369898379,0.0009061276796273887,0.0006373770884238183,0.0005770622519776225,0.0005887842271476984,0.00054698291933164,0.0006492436514236033,0.00045884543214924634,0.000515420688316226,0.0005097902612760663,0.0008366715046577156,0.0008510350598953664,0.0005125796305947006,0.0006176877650432289,0.000648010172881186,0.0006420441204681993,0.0005426441784948111,0.00043882307363674045,0.0009057053248398006,0.0002983605081681162,0.00041394197614863515,0.0008166983025148511,0.0004621906846296042,0.0007079471251927316,0.0006405343301594257,0.0004192948981653899,0.0007647217717021704,0.00034178048372268677,0.00033777582575567067,0.0004694622475653887,0.0006994888535700738,0.0003856731636915356,0.0004498665512073785,0.0009967811638489366,0.0005111859645694494,0.0005131743964739144
70,Nikola Tesla went to the University of,The inventor of the Tesla coin went to the University of,Nikola Tesla,The inventor of the Tesla coin, Graz,9.490610682405531e-05,0.00011474038183223456,0.00015577336307615042,0.00010051683784695342,0.00010486004612175748,0.00011236959835514426,0.00012663229426834732,0.00013308828056324273,0.0001054665117408149,9.670027793617919e-05,8.351458382094279e-05,0.00010288557677995414,0.00015917520795483142,0.00011791370343416929,9.872668306343257e-05,0.00011603507300605997,9.152657730737701e-05,0.00011002522660419345,8.927497401600704e-05,9.757345105754212e-05,9.49432942434214e-05,9.162015339825302e-05,0.00011705238284775987,7.526965055149049e-05,0.00012432730000000447,0.00010158505028812215,9.614203736418858e-05,0.00012261199299246073,9.070082887774333e-05,0.00022528493718709797,0.00012088772200513631,0.00012606185919139534,0.00017614017997402698,0.00011984086449956521,0.00015648614498786628,0.0001231273781741038,9.351821790914983e-05,0.00020523660350590944,8.465738937957212e-05,0.0001218407996930182,0.0001617207599338144,0.00011750990233849734
71,Nikola Tesla died in the city called,The inventor of the induction motor died in the city called,Nikola Tesla,The inventor of the induction motor," New York City, U.S.",0.022569313645362854,0.011330608278512955,0.010828347876667976,0.012466398067772388,0.01074646320194006,0.011159501038491726,0.009014836512506008,0.008536172099411488,0.009339048527181149,0.012917568907141685,0.009608704596757889,0.010852597653865814,0.007494249381124973,0.01217503659427166,0.00679750507697463,0.010125537402927876,0.010127773508429527,0.006447098683565855,0.0111267464235425,0.013748017139732838,0.00985817052423954,0.011004311963915825,0.009294099174439907,0.010764533653855324,0.007317363750189543,0.008986755274236202,0.009607971645891666,0.00745687261223793,0.01333012618124485,0.0070037683472037315,0.009532254189252853,0.009363912045955658,0.010271957144141197,0.010494928807020187,0.00985641684383154,0.010137898847460747,0.011803487315773964,0.009572111070156097,0.017159465700387955,0.00970589742064476,0.008952217176556587,0.00831234734505415
72,Nikola Tesla studied,The inventor of alternating current studied,Nikola Tesla,The inventor of alternating current, electrical engineering,0.028953395783901215,0.003960361238569021,0.003090787213295698,0.0035713925026357174,0.002726262900978327,0.0025712717324495316,0.0022612670436501503,0.0019109868444502354,0.004353891592472792,0.001736556412652135,0.0038487405981868505,0.0063543301075696945,0.0017518425593152642,0.0028746414463967085,0.004378214478492737,0.004705498460680246,0.004771893378347158,0.004351116716861725,0.005376026500016451,0.006011138204485178,0.006038041785359383,0.003857014235109091,0.00265695434063673,0.003216874785721302,0.0027361679822206497,0.002468124032020569,0.003289272543042898,0.0025367960333824158,0.003089952515438199,0.002497546374797821,0.00212358171120286,0.0030373267363756895,0.002504151314496994,0.0037751845084130764,0.0014571573119610548,0.0017966856248676777,0.0025963925290852785,0.0012798954267054796,0.0063774604350328445,0.004116969648748636,0.0019554682075977325,0.002414893126115203
73,New York City is in the state of,The most populous city in the United States is in the state of,New York City,The most populous city in the United States, New York,0.15371312201023102,0.09926145523786545,0.08554351329803467,0.09127482026815414,0.09350211918354034,0.08406376838684082,0.11469126492738724,0.09163065254688263,0.09768310189247131,0.09555166214704514,0.07494107633829117,0.07615754753351212,0.10104923695325851,0.07957875728607178,0.07060527056455612,0.06771236658096313,0.09918995946645737,0.10091450065374374,0.10015952587127686,0.1043243557214737,0.08680905401706696,0.10754885524511337,0.07850775122642517,0.08513443917036057,0.0598834827542305,0.09722770005464554,0.07534488290548325,0.07860001176595688,0.09348727762699127,0.07708051055669785,0.11143259704113007,0.08395100384950638,0.09784627705812454,0.09856241941452026,0.07229411602020264,0.08775258809328079,0.09177844971418381,0.11011757701635361,0.10323725640773773,0.08239514380693436,0.06627476960420609,0.07081657648086548
74,Michelle Obama was born in the city of,Barack Obama's wife was born in the city of,Michelle Obama,Barack Obama's wife, Chicago,0.07552336156368256,0.07527010887861252,0.07268159091472626,0.0805051177740097,0.08478435128927231,0.06932330876588821,0.07520050555467606,0.055531423538923264,0.0690072700381279,0.07682333886623383,0.07188137620687485,0.06812287122011185,0.07348494231700897,0.09066422283649445,0.08129358291625977,0.08241166174411774,0.07973092049360275,0.06398844718933105,0.0771121010184288,0.10116627812385559,0.08700566738843918,0.0695246234536171,0.08939003199338913,0.08252044767141342,0.04735971987247467,0.0707085132598877,0.05921733006834984,0.07744133472442627,0.05615788698196411,0.03814972937107086,0.08521373569965363,0.057916637510061264,0.07321956753730774,0.06742814183235168,0.09265217185020447,0.09467855840921402,0.08225172013044357,0.06593533605337143,0.09869279712438583,0.09895413368940353,0.0785432979464531,0.07311428338289261
75,Florence Nightingale was born in the city of,The founder of modern nursing was born in the city of,Florence Nightingale,The founder of modern nursing, Florence,0.03756491839885712,0.0041340189054608345,0.002833483973518014,0.004030956421047449,0.003776834113523364,0.0023469917941838503,0.003572376910597086,0.0033855577930808067,0.0031015188433229923,0.0030469787307083607,0.004078619182109833,0.00275873439386487,0.003437546081840992,0.003343883203342557,0.0030103500466793776,0.0032296027056872845,0.0033293634187430143,0.003778394078835845,0.004457589704543352,0.003833116265013814,0.0030652203131467104,0.0030422057025134563,0.004050451796501875,0.0041274079121649265,0.0025929862167686224,0.005206243135035038,0.0029268006328493357,0.0046393899247050285,0.0022868122905492783,0.0021674640011042356,0.003979319240897894,0.0019833992701023817,0.0027488432824611664,0.003931622486561537,0.0012118674349039793,0.0028694274369627237,0.0031856803689152002,0.0019329701317474246,0.002956672804430127,0.0038497988134622574,0.0033263328950852156,0.003550163237378001
76,Hippocrates was from the country of,The father of medicine was from the country of,Hippocrates,The father of medicine, Greece,0.06531833112239838,0.0021808191668242216,0.001916762674227357,0.002106467029079795,0.0026796022430062294,0.0017125315498560667,0.002406774554401636,0.0019215603824704885,0.0018770612077787519,0.001747341244481504,0.0018308449070900679,0.0017436050111427903,0.0026787612587213516,0.0028447320219129324,0.0012836611131206155,0.0019399543525651097,0.0018745535053312778,0.0023662932217121124,0.0017592237563803792,0.0017904051346704364,0.0018177734455093741,0.0018535020062699914,0.0019221005495637655,0.0019418325973674655,0.0016763937892392278,0.001701519126072526,0.0017805618699640036,0.002497296081855893,0.001340288552455604,0.001303749275393784,0.0027834810316562653,0.0005082321004010737,0.001685281633399427,0.0014631164958700538,0.0014270137762650847,0.0033269014675170183,0.0022239633835852146,0.0020827280823141336,0.0022514089941978455,0.002479669637978077,0.0018724087858572602,0.0017295953584834933
77,Albert Einstein was known for developing the theory of,The winner of the 1921 Nobel Prize in Physics was known for developing the theory of,Albert Einstein,The winner of the 1921 Nobel Prize in Physics , relativity,0.7634214162826538,0.2391316443681717,0.22242312133312225,0.20313265919685364,0.2206888198852539,0.1778319925069809,0.1897844821214676,0.22409386932849884,0.18486903607845306,0.2386338859796524,0.24141235649585724,0.23784373700618744,0.2000691443681717,0.20259596407413483,0.2653290629386902,0.2622677981853485,0.2826288938522339,0.23737697303295135,0.19899766147136688,0.23876948654651642,0.21962210536003113,0.17664368450641632,0.23489665985107422,0.25937357544898987,0.21097947657108307,0.22506947815418243,0.18543913960456848,0.2517273426055908,0.2710619270801544,0.18274420499801636,0.2543303370475769,0.19018329679965973,0.20731121301651,0.1892516165971756,0.13332900404930115,0.1532883644104004,0.27897125482559204,0.15905660390853882,0.22112834453582764,0.23589849472045898,0.21844345331192017,0.24683329463005066
78,James Madison was born in the state of,The father of the Constitution was born in the state of,James Madison,The father of the Constitution, Virgina,4.0784041630104184e-05,0.00011735416774172336,0.00018877958063967526,0.00012859860726166517,0.00011124133743578568,0.00010975894110742956,0.0001758005964802578,0.0001178699458250776,0.00011295279546175152,0.00016177643556147814,0.0001375710853608325,0.00017074939387384802,8.24903036118485e-05,0.00010553532774792984,0.000211205318919383,0.00011293159332126379,0.00014972846838645637,0.00014071307668928057,0.00017177860718220472,0.00011512193304952234,0.00010145729902433231,0.00015020904538687319,0.0001438913750462234,7.407318480545655e-05,0.00011017061478924006,9.683563985163346e-05,8.982627332443371e-05,9.345082798972726e-05,0.00011217575229238719,0.0003785922599490732,0.00014466108405031264,0.0003027543716598302,0.00018892389198299497,0.00017331857816316187,0.0001559323281981051,0.00016095319006126374,0.0001385155919706449,0.00010523733362788334,7.33904744265601e-05,6.696587661281228e-05,0.00018825610459316522,0.00015073955000843853
79,Charles Babbage was born in the city of,The father of the computer was born in the city of,Charles Babbage,The father of the computer, London,0.04451262205839157,0.005792771000415087,0.00540571054443717,0.005558586213737726,0.00626192893832922,0.005728442221879959,0.005685865879058838,0.004381583537906408,0.005108758341521025,0.006605772767215967,0.005103077739477158,0.004004552960395813,0.006235908251255751,0.007839870639145374,0.0035976881626993418,0.0069787525571882725,0.006032371893525124,0.004568568430840969,0.00522048631682992,0.008145022206008434,0.005789521615952253,0.005125603638589382,0.004413033835589886,0.007783504202961922,0.003421089146286249,0.004673057701438665,0.005878615193068981,0.0052063725888729095,0.00428830785676837,0.002742689335718751,0.006150386296212673,0.0016891548875719309,0.004766674712300301,0.007034448441118002,0.007960041984915733,0.0081666624173522,0.0064200726337730885,0.009137115441262722,0.009618060663342476,0.005206412635743618,0.004822872579097748,0.004297473467886448
80,Galileo Galilei was born in the city of,The father of the scientific method was born in the city of,Galileo Galilei,The father of the scientific method, Pisa,0.03506788983941078,0.016893180087208748,0.015796853229403496,0.01755428873002529,0.01701730117201805,0.01687706634402275,0.01987612247467041,0.015292426571249962,0.0154055655002594,0.018130706623196602,0.017400631681084633,0.018810957670211792,0.020115768536925316,0.014250633306801319,0.0171377994120121,0.014203911647200584,0.016141772270202637,0.017391199246048927,0.016862735152244568,0.017552830278873444,0.016124311834573746,0.017867067828774452,0.016229160130023956,0.013410549610853195,0.013884463347494602,0.020288212224841118,0.017469104379415512,0.015713760629296303,0.013154642656445503,0.017328256741166115,0.017980508506298065,0.02373531088232994,0.016719557344913483,0.017078982666134834,0.01160555798560381,0.01576516591012478,0.01695806160569191,0.014286416582763195,0.013558996841311455,0.018788008019328117,0.015097269788384438,0.017389552667737007
81,The Taj Mahal was commissioned by,The ivory-white mausoleum in India was commissioned by,The Taj Mahal,The ivory-white mausoleum in India, Shah Jahan,0.00104911916423589,0.0003962049086112529,0.0003947678196709603,0.00046109367394819856,0.0004413846181705594,0.0004350337840151042,0.0003675943298730999,0.00045392222818918526,0.0004954463220201433,0.0004114731273148209,0.00042640516767278314,0.00034004796179942787,0.00039918709080666304,0.00048159193829633296,0.0005668805679306388,0.0005268663517199457,0.0005052201449871063,0.0003881694283336401,0.00045083934674039483,0.0005198980798013508,0.0005247758817858994,0.0003870379296131432,0.0003095811989624053,0.0004590347525663674,0.00031132070580497384,0.00041333280387334526,0.0004299035354051739,0.00042064901208505034,0.0004734125395771116,0.0005024941056035459,0.00033801174140535295,0.00038264316390268505,0.00043896332499571145,0.0005015672650188208,0.00041325800702907145,0.0004310644289944321,0.00039377223583869636,0.0005407147691585124,0.0004337411082815379,0.0003440605942159891,0.00033600625465624034,0.00046752748312428594
82,The Gateway Arch is located in,The world's tallest arch is located in,The Gateway Arch,The world's tallest arch, St. Louis,0.0016650643665343523,0.0016171514289453626,0.0016503049992024899,0.0015694648027420044,0.0018528432119637728,0.0018086944473907351,0.0020807788241654634,0.0020913335029035807,0.0014440438244491816,0.0012200403725728393,0.0019375550327822566,0.00148948491550982,0.0019783321768045425,0.0011230153031647205,0.0018300388474017382,0.00149552954826504,0.00189449533354491,0.0016987448325380683,0.001236830954439938,0.0016440203180536628,0.0014881291426718235,0.0016340242000296712,0.0014364642556756735,0.0014240288874134421,0.0021147793158888817,0.0011458772933110595,0.00119979795999825,0.001603883458301425,0.0014465546701103449,0.0012100428575649858,0.0020663428585976362,0.0009006008040159941,0.002154936082661152,0.0013640958350151777,0.0019658429082483053,0.0015580443432554603,0.001646177377551794,0.002036769175902009,0.0014773417497053742,0.001800477970391512,0.0014905404532328248,0.0018086039926856756
83,The Shard is located in the city of,The tallest building in the United Kingdom is located in the city of,The Shard,The tallest building in the United Kingdom, London,0.017216430976986885,0.0950896143913269,0.09649178385734558,0.10895933955907822,0.09932417422533035,0.08812431246042252,0.09572320431470871,0.0717584639787674,0.0741226002573967,0.12632127106189728,0.08919883519411087,0.0752376988530159,0.10708347707986832,0.10416615754365921,0.1120680570602417,0.1076425239443779,0.09681224822998047,0.07842610776424408,0.0869523286819458,0.13825806975364685,0.08438407629728317,0.11523831635713577,0.11002408713102341,0.13749954104423523,0.10087373107671738,0.08861259371042252,0.10937955975532532,0.0864604040980339,0.1010916456580162,0.07140593975782394,0.10302600264549255,0.07691282033920288,0.1071612760424614,0.09741799533367157,0.1318652331829071,0.10987449437379837,0.11269177496433258,0.13247840106487274,0.11782883107662201,0.10265202075242996,0.08192048966884613,0.10243581980466843
