,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,answer_prob_exp,answer_prob_obs,ans_prob_obs_edit_subject_and,ans_prob_obs_edit_subject_that,ans_prob_obs_edit_subject_but,ans_prob_obs_edit_subject_or,ans_prob_obs_edit_subject_as,ans_prob_obs_edit_subject_if,ans_prob_obs_edit_subject_when,ans_prob_obs_edit_subject_than,ans_prob_obs_edit_subject_because,ans_prob_obs_edit_subject_while,ans_prob_obs_edit_subject_so,ans_prob_obs_edit_subject_where,ans_prob_obs_edit_subject_since,ans_prob_obs_edit_subject_though,ans_prob_obs_edit_subject_after,ans_prob_obs_edit_subject_until,ans_prob_obs_edit_subject_whether,ans_prob_obs_edit_subject_before,ans_prob_obs_edit_subject_although,ans_prob_obs_edit_subject_even,ans_prob_obs_edit_subject_like,ans_prob_obs_edit_subject_unless,ans_prob_obs_edit_subject_nor,ans_prob_obs_edit_subject_once,ans_prob_obs_edit_subject_long,ans_prob_obs_edit_subject_except,ans_prob_obs_edit_subject_now,ans_prob_obs_edit_subject_far,ans_prob_obs_edit_subject_for,ans_prob_obs_edit_subject_soon,ans_prob_obs_edit_subject_in,ans_prob_obs_edit_subject_rather,ans_prob_obs_edit_subject_and/or,ans_prob_obs_edit_subject_whereas,ans_prob_obs_edit_subject_not,ans_prob_obs_edit_subject_till,ans_prob_obs_edit_subject_case,ans_prob_obs_edit_subject_provided,ans_prob_obs_edit_subject_considering,ans_prob_obs_edit_subject_given
56,The real name of the actor and rapper Will Smith is,The real name of the actor and rapper The Fresh Prince is,Will Smith,The Fresh Prince, Willard Carroll Smith II,0.0024152754340320826,0.0015990834217518568,0.0018737694481387734,0.0013828894589096308,0.0016055208398029208,0.0006326647126115859,0.0006794319488108158,0.0024204610381275415,0.0016886466182768345,0.001127914758399129,0.001713501987978816,0.0012373424833640456,0.0006802070420235395,0.0013726847246289253,0.0010282688308507204,0.0011562816798686981,0.0020186486653983593,0.0006128181121312082,0.0005540892016142607,0.0015344159910455346,0.0009025430772453547,0.0010004541836678982,0.0011185829062014818,0.0012809816980734468,0.001016481313854456,0.0006631622673012316,0.0015667222905904055,0.0019366145133972168,0.001254421309567988,0.0011712964624166489,0.0015602783532813191,0.0002831486926879734,0.0011744339717552066,0.0013428402598947287,0.00033538645948283374,0.0003676041669677943,0.0012386766029521823,0.000978486379608512,0.0013550169533118606,0.0012734628980979323,0.0014265940990298986,0.0012264628894627094
57,Katy Perry's top album is called,Katheryn Elizabeth Hudson's top album is called,Katy Perry,Katheryn Elizabeth Hudson, Teenage Dream,0.0015704751713201404,0.0004892408614978194,0.00048095802776515484,0.0006103204214014113,0.0006346776499412954,0.00041905062971636653,0.0004178113304078579,0.0005960554699413478,0.00046420624130405486,0.000451486324891448,0.0005686908261850476,0.0005693768616765738,0.00033604828058741987,0.0003947080112993717,0.0005196967395022511,0.0005255810683593154,0.0005492533673532307,0.0005380392540246248,0.00032686343183740973,0.0005682652699761093,0.00045813078759238124,0.000586197420489043,0.0004978989600203931,0.0004102941311430186,0.00048503297148272395,0.00039252854185178876,0.0003268379077780992,0.0006765195284970105,0.0009301253012381494,0.0002769611601252109,0.0005513697396963835,0.00035246770130470395,0.0005025247810408473,0.00031606489210389555,0.00011879665544256568,0.00032226351322606206,0.0005344095407053828,0.0002590603835415095,0.0006316430517472327,0.00040301636909134686,0.0003374494845047593,0.0004985093837603927
58,Ernest Gary Gygax died in the town of,The creator of Dungeons & Dragons died in the town of,Ernest Gary Gygax,The creator of Dungeons & Dragons," Lake Geneva, Wisconsin, U.S.",0.003924268297851086,0.0028148754499852657,0.002694685012102127,0.003091387916356325,0.003037336515262723,0.003469523275271058,0.002774798544123769,0.002494514686986804,0.0026659895665943623,0.0030768034048378468,0.0031453685369342566,0.0031205855775624514,0.0020113459322601557,0.0029354984872043133,0.0023773445282131433,0.0020994916558265686,0.00252762483432889,0.003369492245838046,0.0020816384349018335,0.0029164855368435383,0.0022034402936697006,0.003035907866433263,0.002767721423879266,0.004369741305708885,0.0032535961363464594,0.00288720172829926,0.002875995123758912,0.0034585301764309406,0.0035700472071766853,0.0018135176505893469,0.0023035400081425905,0.002486807992681861,0.0028029081877321005,0.002321849577128887,0.0035530186723917723,0.003148374380543828,0.0036929489579051733,0.0022016773000359535,0.003837794531136751,0.002645844127982855,0.0018356608925387263,0.001965975621715188
59,Richard Garfield received a Bachelor of Science degree in the field of,The creator of Magic: The Gathering received a Bachelor of Science degree in field of,Richard Garfield,The creator of Magic: The Gathering, computer mathematics,0.02085791528224945,0.10739938169717789,0.12540145218372345,0.13144148886203766,0.12269992381334305,0.09503403306007385,0.03750460222363472,0.10653690993785858,0.09562374651432037,0.014689293690025806,0.1056433841586113,0.10368863493204117,0.06446235626935959,0.10334369540214539,0.07460466027259827,0.1524800956249237,0.17289970815181732,0.08861863613128662,0.08694955706596375,0.1455826759338379,0.13876694440841675,0.12912704050540924,0.0941116064786911,0.142920583486557,0.03871595486998558,0.06873061507940292,0.09022576361894608,0.09608835726976395,0.1452535092830658,0.07730107009410858,0.10239925235509872,0.028967561200261116,0.060004089027643204,0.08618783205747604,0.0032930728048086166,0.011434582993388176,0.1621357947587967,0.03796359896659851,0.14163678884506226,0.12057621777057648,0.05445724353194237,0.028369484469294548
60,Emperor Vespasian introduced a tax on this bodily fluid,The fourth and last emperor who reigned in the Year of the Four Emperors introduced a tax on this bodily fluid,Emperor Vespasian,The fourth and last emperor who reigned in the Year of the Four Emperors, urin,2.7450678317109123e-06,6.04427532380214e-06,4.585099304676987e-06,3.8051698538765777e-06,6.452704838011414e-06,9.248648893844802e-06,8.36213439470157e-06,7.50146000427776e-06,3.219583049940411e-06,3.108548298769165e-06,3.3557421375007834e-06,3.264462065999396e-06,7.362796623056056e-06,4.201289357297355e-06,3.333352879053564e-06,4.5282026803761255e-06,4.6662898967042565e-06,1.5924574654491153e-06,3.488212314550765e-06,2.550116505517508e-06,3.161839913445874e-06,3.7793274714204017e-06,2.636357294250047e-06,3.294487214589026e-06,1.1671217180264648e-05,4.040697604068555e-06,5.038216841057874e-06,2.2221679500944447e-06,3.834010840364499e-06,6.196622507559368e-06,4.194239863863913e-06,4.726066890725633e-06,1.1430161066527944e-05,4.440686097950675e-06,2.31571448239265e-05,5.6911831052275375e-06,1.146814065577928e-05,4.710618213721318e-06,5.903559667785885e-06,2.2272568003245397e-06,4.159688614890911e-06,2.80127756013826e-06
61,"Ludwig II ruled Bavaria from 1864 until his death in 1886, when he drowned in Lake","Der Märchenkönig ('the Fairy Tale King') ruled Bavaria from 1864 until his death in 1886, when he drowned in Lake",Ludwig II,Der Märchenkönig ('the Fairy Tale King')," Starnberg, Bavaria, German Empire",0.003610000479966402,0.004022234585136175,0.005371701903641224,0.006206779275089502,0.00602848082780838,0.006523807067424059,0.005498251412063837,0.004563663620501757,0.0035959884990006685,0.006981466896831989,0.005829580593854189,0.006837738212198019,0.007975091226398945,0.003157021477818489,0.007840286009013653,0.005535915959626436,0.003981324844062328,0.00714779132977128,0.002782702911645174,0.005186377093195915,0.00493318447843194,0.006016586907207966,0.0080709932371974,0.006045307032763958,0.006422314327210188,0.004715177230536938,0.005320100579410791,0.00726880319416523,0.004433295223861933,0.0034094410948455334,0.00587738212198019,0.004390704911202192,0.005937111098319292,0.004580315202474594,0.0034405793994665146,0.004279389977455139,0.0048645902425050735,0.004668254870921373,0.008725587278604507,0.004677033983170986,0.007055247202515602,0.003798655467107892
62,Alexander the Great was tutored by the philosopher called,The man who conquered most of the known world was tutored by the philosopher called,Alexander the Great,The man who conquered the world, Aristotle,0.1183881163597107,0.09718699008226395,0.03821204602718353,0.06833335012197495,0.05068663880228996,0.04071469232439995,0.03949901461601257,0.037741802632808685,0.03789757937192917,0.03843632712960243,0.055764537304639816,0.0433354414999485,0.03821457922458649,0.049650419503450394,0.04570456221699715,0.03568757697939873,0.0363503135740757,0.03905012458562851,0.06724616885185242,0.05460534989833832,0.0511779822409153,0.09063907712697983,0.04192221909761429,0.05216586962342262,0.027201863005757332,0.052875179797410965,0.062008462846279144,0.048198580741882324,0.031833965331315994,0.03389959782361984,0.03099938854575157,0.023158924654126167,0.032920803874731064,0.04144413024187088,0.00205811345949769,0.017228806391358376,0.05801239609718323,0.0065672616474330425,0.050351984798908234,0.06091982126235962,0.031225310638546944,0.05163184553384781
63,Steve Rogers is famous for his,The first avenger is famous for his,Steve Rogers,The first avenger, shield,4.016561797470786e-05,0.00010490725981071591,6.421555008273572e-05,8.548644109396264e-05,0.00014442353858612478,8.168433851096779e-05,5.9894551668548957e-05,0.0001474919554311782,0.00013785519695375115,6.387309258570895e-05,0.00010819556337082759,0.00010608247248455882,6.10461866017431e-05,5.5154829169623554e-05,7.520325016230345e-05,0.00010412511619506404,5.5660249927314e-05,5.223544212640263e-05,7.631014159414917e-05,6.220816430868581e-05,0.0001323276082985103,8.688713569426909e-05,0.00011261874897172675,5.233188494457863e-05,0.000165996330906637,4.041869397042319e-05,5.0354421546217054e-05,0.00011761710629798472,0.00011907352018170059,0.00010792391549330205,0.00010061069042421877,3.8945228880038485e-05,4.32350643677637e-05,0.0001272001100005582,2.2398988221539184e-05,3.228949208278209e-05,0.00013878308527637273,7.03552650520578e-05,7.136284693842754e-05,8.418576908297837e-05,2.9680146326427348e-05,8.862450340529904e-05
64,Thomas Jennings invented a method for removing,The first African-American to hold a patent invented a method for removing,Thomas Jennings,The first African-American to hold a patent, dirt and grease from clothing,0.0056202043779194355,0.00491761788725853,0.0030040598940104246,0.0048910086043179035,0.0031212791800498962,0.005539061035960913,0.003174434183165431,0.0037727446760982275,0.00451795244589448,0.004767280537635088,0.0026814641896635294,0.0038734914269298315,0.005806312430649996,0.005324197467416525,0.00821183156222105,0.005659623071551323,0.0034546786919236183,0.005182179156690836,0.0038351239636540413,0.00430434150621295,0.004099654033780098,0.007103737443685532,0.004536905791610479,0.003119872650131583,0.003382472088560462,0.0039205849170684814,0.004484084900468588,0.002789978636428714,0.009626141749322414,0.004875693935900927,0.0035876580514013767,0.006192097906023264,0.002449263585731387,0.005339008290320635,0.00035046323318965733,0.003265292150899768,0.00615236209705472,0.002827646443620324,0.003826866624876857,0.006300701759755611,0.001487906207330525,0.0014370218850672245
65,Leonardo da Vinci was born in the modern-day country of,The painter of the Mona Lisa was born in the modern-day country of,Leonardo da Vinci,The painter of the Mona Lisa, Italy,0.032262906432151794,0.018040744587779045,0.006813532207161188,0.011956206522881985,0.012253071181476116,0.009105689823627472,0.015218334272503853,0.0077649918384850025,0.017562801018357277,0.01723584160208702,0.011294444091618061,0.00751951988786459,0.02853359654545784,0.00792247150093317,0.0046387240290641785,0.011233772151172161,0.022404493764042854,0.0081480722874403,0.019281892105937004,0.015989607200026512,0.0131563451141119,0.01690075919032097,0.005168742500245571,0.020211946219205856,0.003613415639847517,0.013012795709073544,0.00770573178306222,0.032875142991542816,0.0013771973317489028,0.0026825773529708385,0.011924485675990582,0.0017918769735842943,0.01056359987705946,0.029623165726661682,0.0033136862330138683,0.007540719583630562,0.008473574183881283,0.013074011541903019,0.009690613485872746,0.016219258308410645,0.005226665176451206,0.015146120451390743
66,Johannes Gutenberg originally trained to become a,The inventor of the printing press originally trained to become a,Johannes Gutenberg,The inventor of the printing press, goldsmith,0.00031147728441283107,0.0005164174363017082,0.000954712275415659,0.0010638583917170763,0.001088919467292726,0.00126369739882648,0.0008852790924720466,0.000528337259311229,0.00041676213731989264,0.0012847600737586617,0.0002775030443444848,0.0005837512435391545,0.001451453659683466,0.0005742240464314818,0.0007227679016068578,0.0006076099234633148,0.0002560327120590955,0.0005972592625766993,0.0005806570989079773,0.0007400921313092113,0.00042489447514526546,0.0007192136254161596,0.0005056652589701116,0.00024719382054172456,0.0003329495375510305,0.0010936344042420387,0.0009744772687554359,0.0004186064761597663,0.00034291757037863135,0.001031403080560267,0.0007142979884520173,0.0007998163928277791,0.0006239034701138735,0.00029277734574861825,0.0010221587726846337,0.0007188298041000962,0.00037557294126600027,0.0005589142674580216,0.0004515092587098479,0.0003913504770025611,0.00026754147256724536,0.0005574700189754367
67,"In addition to being an inventor, Samuel F.B. Morse was also a talented","In addition to being an inventor, the developer of the electrical telegraph was also a talented",Samuel F.B. Morse,the developer of the electrical telegraph, artist,0.0261907447129488,0.024893421679735184,0.025148019194602966,0.021108074113726616,0.025538763031363487,0.03280102089047432,0.015848709270358086,0.033959437161684036,0.015211951918900013,0.023589298129081726,0.02134629711508751,0.02842363342642784,0.01882786490023136,0.020330287516117096,0.025661766529083252,0.020458271726965904,0.013558845967054367,0.026235684752464294,0.02414281852543354,0.02371913194656372,0.019264962524175644,0.02240791730582714,0.0174916572868824,0.03089505061507225,0.022102825343608856,0.02567342296242714,0.018581535667181015,0.030285868793725967,0.02013498917222023,0.024145755916833878,0.02664897032082081,0.031149519607424736,0.018653038889169693,0.023528961464762688,0.02117791213095188,0.012367602437734604,0.024123458191752434,0.029862936586141586,0.028774380683898926,0.014368350617587566,0.019294263795018196,0.019147485494613647
68,The first patented invention of Thomas Alva Edison was the electric,The first patented invention of the inventor of the light bulb was the electric,Thomas Alva Edison,the inventor of the light bulb, vote recorder,1.3929146916780155e-05,1.665292620600667e-05,1.1446917596913408e-05,2.0358715119073167e-05,1.7096757801482454e-05,2.5946113964891993e-05,1.1711425031535327e-05,1.2857645742769819e-05,1.718967359920498e-05,1.4190954971127212e-05,2.851219142030459e-05,1.470658116886625e-05,1.369866822642507e-05,1.584147321409546e-05,1.343155963695608e-05,1.8182501662522554e-05,1.6217081793001853e-05,1.076595981430728e-05,1.5575542420265265e-05,9.016373041959014e-06,1.3895333722757641e-05,1.4428479516936932e-05,2.8013768314849585e-05,1.6545924154343084e-05,1.8999173335032538e-05,2.456246511428617e-05,2.1596906663035043e-05,1.379675177304307e-05,1.7722672055242583e-05,2.068628600682132e-05,1.6486228560097516e-05,1.3105106518196408e-05,9.686538760433905e-06,1.2535198948171455e-05,1.1910134162462782e-05,1.0611728612275328e-05,1.3361986930249259e-05,7.689663107157685e-06,1.4820191609032918e-05,7.755101250950247e-06,1.774113843566738e-05,1.6280151612591e-05
69,Nikola Tesla was born in the modern-day country of,The rival of Thomas Alva Edison was born in the modern-day country of,Nikola Tesla,The rival of Thomas Alva Edison, Croatia,0.0012945352355018258,0.0006891504744999111,0.00025881145847961307,0.0006798135582357645,0.00048804181278683245,0.00039400788955390453,0.0006903950707055628,0.0009575982112437487,0.0010232907952740788,0.0003761484695132822,0.00044918552157469094,0.0005075640510767698,0.0006250467267818749,0.0003277339565102011,0.0003647146513685584,0.0003291385364718735,0.0009710177546367049,0.0008595897234044969,0.00024390617909375578,0.0007295480463653803,0.0006517190486192703,0.0005871492903679609,0.00040726285078562796,0.00022793722746428102,0.0005576674593612552,0.00019791338127106428,0.0002678892924450338,0.0004563651455100626,0.00041017966577783227,0.0005277575692161918,0.0008011433528736234,0.000612535688560456,0.001047933124937117,0.00012546371726784855,0.0001517900382168591,0.0003436245897319168,0.0006986995576880872,0.00030092225642874837,0.00035289503284730017,0.0008518745889887214,0.00025768965133465827,0.00034482748014852405
70,Nikola Tesla went to the University of,The inventor of the Tesla coin went to the University of,Nikola Tesla,The inventor of the Tesla coin, Graz,9.490610682405531e-05,0.00011474038183223456,0.00023271988902706653,0.0001266540348296985,0.000141823198646307,0.00012154974683653563,0.00021298039064276963,0.00022482288477476686,0.00012490338122006506,0.00010386354551883414,7.253885269165039e-05,0.0001222738210344687,0.000349328649463132,0.00014307662786450237,0.0001453811419196427,0.00019103633530903608,9.867460903478786e-05,0.00013294906239025295,7.931038999231532e-05,0.00010375324200140312,0.00012500605953391641,0.00011695658031385392,0.00022244994761422276,5.600430449703708e-05,0.0001429427065886557,0.0001124704722315073,9.7408308647573e-05,0.00014813829329796135,8.347710536327213e-05,0.0005231206305325031,0.0001491388975409791,0.0001059524729498662,0.00036898654070682824,0.0001204650616273284,0.0002895397774409503,0.00020444717665668577,8.865855488693342e-05,0.00056126230629161,8.427769353147596e-05,0.00013181935355532914,0.0003931074170395732,0.0001484331296524033
71,Nikola Tesla died in the city called,The inventor of the induction motor died in the city called,Nikola Tesla,The inventor of the induction motor," New York City, U.S.",0.022569313645362854,0.011330608278512955,0.011316020041704178,0.013144327327609062,0.011702586896717548,0.01582331396639347,0.0074236891232430935,0.008548076264560223,0.00932786799967289,0.014464703388512135,0.012736066244542599,0.008464062586426735,0.005999457091093063,0.01148764044046402,0.004663155879825354,0.008905516006052494,0.00972669292241335,0.004551870282739401,0.012182840146124363,0.013349946588277817,0.011419808492064476,0.016713252291083336,0.008596619591116905,0.015501297079026699,0.006179573945701122,0.007443079259246588,0.00976996123790741,0.006165708415210247,0.02155245654284954,0.0041849869303405285,0.007953932508826256,0.010824858210980892,0.00986546277999878,0.015724005177617073,0.005760215222835541,0.010515479370951653,0.01698528602719307,0.009029541164636612,0.01938142254948616,0.009882289916276932,0.008560243993997574,0.007240215316414833
72,Nikola Tesla studied,The inventor of alternating current studied,Nikola Tesla,The inventor of alternating current, electrical engineering,0.028953395783901215,0.003960361238569021,0.0023583678994327784,0.002858627587556839,0.0029200431890785694,0.0021704474929720163,0.0018931188387796283,0.0022878299932926893,0.006261116359382868,0.0009372563217766583,0.0025548492558300495,0.007342747412621975,0.0022989995777606964,0.002817379543557763,0.0037622947711497545,0.005827347747981548,0.003551509464159608,0.003730701981112361,0.005010391119867563,0.003816275391727686,0.010569334961473942,0.003170380834490061,0.0021153977140784264,0.0025103569496423006,0.0011223218170925975,0.0013037539320066571,0.0030773142352700233,0.0020441908854991198,0.001225315616466105,0.002033323049545288,0.0028288457542657852,0.0010549452854320407,0.0020372422877699137,0.004394767340272665,0.0003622740914579481,0.0007326052873395383,0.0017938469536602497,0.0006809406913816929,0.004786651581525803,0.0034894966520369053,0.001061225077137351,0.00047326652565971017
73,New York City is in the state of,The most populous city in the United States is in the state of,New York City,The most populous city in the United States, New York,0.15371312201023102,0.09926145523786545,0.07672329992055893,0.08429384976625443,0.07779663056135178,0.07553835213184357,0.11803430318832397,0.08716610074043274,0.10180153697729111,0.09141907840967178,0.060991883277893066,0.06383313238620758,0.11591815948486328,0.06480296701192856,0.07693397998809814,0.05437975004315376,0.1000443547964096,0.07716350257396698,0.09716319292783737,0.09806645661592484,0.08255407959222794,0.09909486770629883,0.05028608813881874,0.07012584805488586,0.04016166552901268,0.09856848418712616,0.07056785374879837,0.06548706442117691,0.08723850548267365,0.056503698229789734,0.10444297641515732,0.1066155731678009,0.09056287258863449,0.10910365730524063,0.03661869093775749,0.06861913204193115,0.08980704098939896,0.10994713008403778,0.11543164402246475,0.06794868409633636,0.03944357857108116,0.05206332728266716
74,Michelle Obama was born in the city of,Barack Obama's wife was born in the city of,Michelle Obama,Barack Obama's wife, Chicago,0.07552336156368256,0.07527010887861252,0.06498166173696518,0.0665980875492096,0.06988748162984848,0.09636728465557098,0.061027053743600845,0.044045355170965195,0.04821803793311119,0.07853781431913376,0.06780562549829483,0.053820617496967316,0.08506213128566742,0.08780437707901001,0.058301445096731186,0.08109243959188461,0.0621541403234005,0.0489039309322834,0.11342425644397736,0.09590364992618561,0.0918688252568245,0.08180612325668335,0.0960163027048111,0.13015219569206238,0.04080783575773239,0.04905189573764801,0.05396264046430588,0.08838241547346115,0.04317103326320648,0.02086617611348629,0.0644538477063179,0.08093950897455215,0.0613875538110733,0.08121952414512634,0.10852458328008652,0.07277096062898636,0.0805092379450798,0.07792791724205017,0.09958764910697937,0.14836420118808746,0.07797142118215561,0.05593130737543106
75,Florence Nightingale was born in the city of,The founder of modern nursing was born in the city of,Florence Nightingale,The founder of modern nursing, Florence,0.03756491839885712,0.0041340189054608345,0.0018604822689667344,0.0040296632796525955,0.002464444376528263,0.0018849808257073164,0.002522523980587721,0.0024409941397607327,0.002829300006851554,0.002856496023014188,0.004453889559954405,0.002133531728759408,0.003004286903887987,0.002527928911149502,0.002371798735111952,0.002220029942691326,0.00242515723221004,0.0031294578220695257,0.00709887407720089,0.003290316089987755,0.00286189466714859,0.002188769867643714,0.0034841885790228844,0.004509905353188515,0.0021461541764438152,0.0051488508470356464,0.0020419128704816103,0.005677941255271435,0.0015824304427951574,0.0008849778096191585,0.0032041200902312994,0.0016938818152993917,0.001848082640208304,0.004190188832581043,0.000416575581766665,0.0016323800664395094,0.0023340019397437572,0.0013933826703578234,0.0023034217301756144,0.0033933003433048725,0.002775335917249322,0.0032365871593356133
76,Hippocrates was from the country of,The father of medicine was from the country of,Hippocrates,The father of medicine, Greece,0.06531833112239838,0.0021808191668242216,0.001418204978108406,0.002543270355090499,0.002742115408182144,0.0014984399313107133,0.0032784671057015657,0.0016907977405935526,0.0023988245520740747,0.0019080234924331307,0.0015277530765160918,0.0015359263634309173,0.0039891647174954414,0.0025740719866007566,0.0007898792391642928,0.0020362762734293938,0.0017233956605196,0.002054950688034296,0.0011886488646268845,0.0012640301138162613,0.0018917053239420056,0.0017779676709324121,0.0017699834425002337,0.0018180982442572713,0.0013173489132896066,0.0014422223903238773,0.0014677984872832894,0.0030934656970202923,0.001238174270838499,0.0012348992750048637,0.0030446371529251337,0.00035180000122636557,0.0013624910498037934,0.0013682758435606956,0.0008308126707561314,0.003612642176449299,0.0027214251458644867,0.003242088947445154,0.002037408296018839,0.002875945996493101,0.0016228948952630162,0.0019205502467229962
77,Albert Einstein was known for developing the theory of,The winner of the 1921 Nobel Prize in Physics was known for developing the theory of,Albert Einstein,The winner of the 1921 Nobel Prize in Physics , relativity,0.7634214162826538,0.2391316443681717,0.17448313534259796,0.14832703769207,0.15157771110534668,0.19389410316944122,0.121214359998703,0.19617727398872375,0.11376864463090897,0.16817598044872284,0.18180228769779205,0.19677595794200897,0.14554502069950104,0.15115508437156677,0.22124218940734863,0.20396874845027924,0.20925095677375793,0.16073477268218994,0.13943369686603546,0.16136331856250763,0.15612001717090607,0.1270727515220642,0.17367692291736603,0.2597711384296417,0.16921421885490417,0.1305764615535736,0.19282115995883942,0.23383867740631104,0.2685767114162445,0.12633174657821655,0.20729610323905945,0.1671362966299057,0.16495226323604584,0.1542169153690338,0.028897613286972046,0.057400647550821304,0.22796553373336792,0.07034920901060104,0.22151024639606476,0.23152394592761993,0.18599863350391388,0.16727808117866516
78,James Madison was born in the state of,The father of the Constitution was born in the state of,James Madison,The father of the Constitution, Virgina,4.0784041630104184e-05,0.00011735416774172336,0.0003740551183000207,0.00012972929107490927,0.0001571558677824214,0.00012314794003032148,0.0003656292974483222,0.00015579471073579043,0.00013107250561006367,0.00012873743253294379,0.00011968235776294023,0.00020486689754761755,8.170621003955603e-05,0.0001109377117245458,0.00032612704671919346,0.00018956931307911873,0.00024242284416686743,0.0002555935934651643,0.00018074887339025736,0.0001500350481364876,0.00011196347622899339,0.00019150745356455445,0.0003563885111361742,5.305158265400678e-05,8.712580893188715e-05,8.435234485659748e-05,8.213659020839259e-05,0.00012467340275179595,0.00011942106357309967,0.000523142924066633,0.00023500010138377547,0.00025487702805548906,0.00037719152169302106,0.00012109705858165398,0.000292715965770185,0.00027428657631389797,0.00015693057503085583,0.00016894267173483968,7.90417252574116e-05,6.845411553513259e-05,0.0005488292081281543,0.0002761714858934283
79,Charles Babbage was born in the city of,The father of the computer was born in the city of,Charles Babbage,The father of the computer, London,0.04451262205839157,0.005792771000415087,0.0048993234522640705,0.00525378854945302,0.005174653138965368,0.008722529746592045,0.004383381921797991,0.0030110564548522234,0.005425652023404837,0.010250904597342014,0.004878825042396784,0.0031388779170811176,0.006220607552677393,0.010251909494400024,0.0020309698302298784,0.006531143561005592,0.00565993320196867,0.003271946217864752,0.004827084485441446,0.008446474559605122,0.006563760805875063,0.005714647006243467,0.0034678373485803604,0.01179470494389534,0.0029251750092953444,0.004974640440195799,0.006272323429584503,0.0063424804247915745,0.003978873137384653,0.0016770820366218686,0.00525656109675765,0.001624330529011786,0.0040659368969500065,0.01580365188419819,0.014409070834517479,0.011657483875751495,0.010581115260720253,0.015063369646668434,0.010730036534368992,0.005527850706130266,0.0035540766548365355,0.0037688843440264463
80,Galileo Galilei was born in the city of,The father of the scientific method was born in the city of,Galileo Galilei,The father of the scientific method, Pisa,0.03506788983941078,0.016893180087208748,0.01675637997686863,0.017567569389939308,0.017080064862966537,0.017408475279808044,0.024494120851159096,0.015843184664845467,0.014426689594984055,0.01651216670870781,0.01773407682776451,0.019127778708934784,0.021798884496092796,0.01157042570412159,0.018795356154441833,0.013422016985714436,0.01525995321571827,0.01712338998913765,0.015145569108426571,0.016532160341739655,0.01495719701051712,0.01834505796432495,0.015864277258515358,0.01032907422631979,0.010250222869217396,0.021683497354388237,0.018607117235660553,0.013010568916797638,0.011094087734818459,0.017812300473451614,0.021490512415766716,0.022532593458890915,0.017216339707374573,0.015897247940301895,0.008368309587240219,0.014663424342870712,0.016489285975694656,0.012217624112963676,0.013278561644256115,0.01886429451406002,0.014083045534789562,0.015086179599165916
81,The Taj Mahal was commissioned by,The ivory-white mausoleum in India was commissioned by,The Taj Mahal,The ivory-white mausoleum in India, Shah Jahan,0.00104911916423589,0.0003962049086112529,0.00046944283531047404,0.0004044123343192041,0.0004649268230423331,0.0004224785079713911,0.0003848141059279442,0.00047980225645005703,0.0006644530803896487,0.00033369174343533814,0.00033442239509895444,0.0002891983313020319,0.0004658993857447058,0.0005409113364294171,0.0006959472084417939,0.0007686968892812729,0.0005957908579148352,0.00039568680222146213,0.00047813370474614203,0.0004298939311411232,0.000580515421461314,0.00030122490716166794,0.00021314676268957555,0.0004178281524218619,0.00023281964240595698,0.00027263982337899506,0.0005190615192987025,0.000580771709792316,0.0004209727339912206,0.000531785364728421,0.0003525123465806246,0.0002743394288700074,0.00044334537233226,0.00034579093335196376,0.0003468505456112325,0.0004326327471062541,0.0003352673666086048,0.0006149043329060078,0.0005299381446093321,0.00018334468768443912,0.0003525921201799065,0.0003824816958513111
82,The Gateway Arch is located in,The world's tallest arch is located in,The Gateway Arch,The world's tallest arch, St. Louis,0.0016650643665343523,0.0016171514289453626,0.0015748038422316313,0.0015343218110501766,0.002123376587405801,0.0015813478967174888,0.0027687016408890486,0.0020366997923702,0.00177196494769305,0.0010309661738574505,0.002423482481390238,0.0009028245112858713,0.0020151135977357626,0.0008330202545039356,0.0018637072062119842,0.001026638550683856,0.002033574739471078,0.0016458873869851232,0.00101818039547652,0.0022917340975254774,0.001515151932835579,0.001479828031733632,0.0010558479698374867,0.0014845745172351599,0.0020288489758968353,0.0012357416562736034,0.0005906400620006025,0.001522703212685883,0.0012182273203507066,0.0009707025601528585,0.0025943659711629152,0.0005234616692177951,0.002476764377206564,0.0009363380377180874,0.0010878341272473335,0.0015140481991693377,0.0015312096802517772,0.0027251585852354765,0.0021370453760027885,0.002300840336829424,0.0015760362148284912,0.0019617252983152866
83,The Shard is located in the city of,The tallest building in the United Kingdom is located in the city of,The Shard,The tallest building in the United Kingdom, London,0.017216430976986885,0.0950896143913269,0.13651056587696075,0.10324811935424805,0.09603900462388992,0.1431559920310974,0.09601342678070068,0.07476606965065002,0.07479646801948547,0.1492023468017578,0.09114746749401093,0.0684749186038971,0.11499910801649094,0.10171084851026535,0.13165973126888275,0.09418972581624985,0.07925216108560562,0.06554152816534042,0.10136333853006363,0.13484697043895721,0.10103420913219452,0.15153154730796814,0.11470731347799301,0.2667127549648285,0.11868865042924881,0.07323434948921204,0.12533023953437805,0.12150460481643677,0.1046222522854805,0.04685457795858383,0.11331357806921005,0.0752486139535904,0.13430945575237274,0.1321694403886795,0.2882438898086548,0.12033279240131378,0.16426526010036469,0.15629351139068604,0.12219764292240143,0.11951547861099243,0.07518628984689713,0.08654140681028366
