,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,answer_prob_exp,answer_prob_obs,ans_prob_obs_edit_subject_be,ans_prob_obs_edit_subject_have,ans_prob_obs_edit_subject_do,ans_prob_obs_edit_subject_say,ans_prob_obs_edit_subject_go,ans_prob_obs_edit_subject_get,ans_prob_obs_edit_subject_can,ans_prob_obs_edit_subject_know,ans_prob_obs_edit_subject_will,ans_prob_obs_edit_subject_would,ans_prob_obs_edit_subject_make,ans_prob_obs_edit_subject_think,ans_prob_obs_edit_subject_see,ans_prob_obs_edit_subject_come,ans_prob_obs_edit_subject_take,ans_prob_obs_edit_subject_want,ans_prob_obs_edit_subject_could,ans_prob_obs_edit_subject_look,ans_prob_obs_edit_subject_use,ans_prob_obs_edit_subject_tell,ans_prob_obs_edit_subject_find,ans_prob_obs_edit_subject_give,ans_prob_obs_edit_subject_need,ans_prob_obs_edit_subject_should,ans_prob_obs_edit_subject_work,ans_prob_obs_edit_subject_try,ans_prob_obs_edit_subject_let,ans_prob_obs_edit_subject_call,ans_prob_obs_edit_subject_may,ans_prob_obs_edit_subject_mean,ans_prob_obs_edit_subject_feel,ans_prob_obs_edit_subject_ask,ans_prob_obs_edit_subject_talk,ans_prob_obs_edit_subject_keep,ans_prob_obs_edit_subject_leave,ans_prob_obs_edit_subject_put,ans_prob_obs_edit_subject_like,ans_prob_obs_edit_subject_help,ans_prob_obs_edit_subject_start,ans_prob_obs_edit_subject_become
57,Katy Perry's top album is called,Katheryn Elizabeth Hudson's top album is called,Katy Perry,Katheryn Elizabeth Hudson, Teenage Dream,0.01038473378866911,0.000843843852635473,0.0005104283336549997,0.0005821672384627163,0.0005246400251053274,0.0006117959856055677,0.0007850189576856792,0.0009494196274317801,0.000504440104123205,0.0007504089153371751,0.0006023658206686378,0.0005477690719999373,0.0007190452888607979,0.0007502583903260529,0.0006246933480724692,0.0007528457790613174,0.0007299993303604424,0.0007102808449417353,0.0006431762594729662,0.00073954276740551,0.0005498210084624588,0.0005958577385172248,0.000593292061239481,0.0008185479673556983,0.00046000705333426595,0.0007231667987070978,0.0005733263678848743,0.0007889445405453444,0.0006022568559274077,0.00048195841372944415,0.0006291412864811718,0.0006309155724011362,0.0007628663443028927,0.0007744881440885365,0.0008550571510568261,0.0005116891115903854,0.0006327546434476972,0.0006500313756987453,0.0007046968676149845,0.0006712567992508411,0.0008377058547921479,0.0005967151955701411
58,Ernest Gary Gygax died in the town of,The creator of Dungeons & Dragons died in the town of,Ernest Gary Gygax,The creator of Dungeons & Dragons," Lake Geneva, Wisconsin, U.S.",0.027220305055379868,0.005789320450276136,0.005346193443983793,0.003546238411217928,0.004491738509386778,0.004622412845492363,0.003710296703502536,0.0036115983966737986,0.0032066330313682556,0.004158918745815754,0.003289367537945509,0.0036249891854822636,0.003960635047405958,0.0020762928761541843,0.004117203410714865,0.0036275016609579325,0.0031745207961648703,0.003910932224243879,0.0030816243961453438,0.0033357138745486736,0.005559816025197506,0.0034119687043130398,0.002994232578203082,0.003693963401019573,0.0047550927847623825,0.003190301824361086,0.0037169032730162144,0.004169872961938381,0.005130232311785221,0.004330013412982225,0.004049784503877163,0.0027401028200984,0.003998524975031614,0.007084275130182505,0.0032594611402601004,0.005513470154255629,0.005401465576142073,0.0029015878681093454,0.0043369438499212265,0.003514693584293127,0.004431151319295168,0.004670951049774885
59,Richard Garfield received a Bachelor of Science degree in the field of,The creator of Magic: The Gathering received a Bachelor of Science degree in field of,Richard Garfield,The creator of Magic: The Gathering, computer mathematics,0.025284387171268463,0.025930874049663544,0.02077479474246502,0.027831876650452614,0.027564622461795807,0.022266967222094536,0.014560184441506863,0.02065706066787243,0.01311823446303606,0.02334878034889698,0.02305736020207405,0.02031111530959606,0.013722567819058895,0.031948283314704895,0.0206307265907526,0.02247701771557331,0.02445305325090885,0.02223518118262291,0.021866723895072937,0.013958564028143883,0.016301656141877174,0.02597861923277378,0.028538253158330917,0.029577836394309998,0.017112206667661667,0.019573429599404335,0.0341758169233799,0.0458383671939373,0.03007487952709198,0.023153262212872505,0.01593788154423237,0.017811369150877,0.011507363058626652,0.023256869986653328,0.01862689107656479,0.031606875360012054,0.0498044490814209,0.03641422092914581,0.02434518374502659,0.02476026490330696,0.029868025332689285,0.00965124648064375
60,Emperor Vespasian introduced a tax on this bodily fluid,The fourth and last emperor who reigned in the Year of the Four Emperors introduced a tax on this bodily fluid,Emperor Vespasian,The fourth and last emperor who reigned in the Year of the Four Emperors, urin,1.0026836889664992e-06,2.25288090405229e-06,1.532984583718644e-06,2.1426697003334993e-06,2.6770408112497535e-06,4.503824129642453e-06,3.221016413590405e-06,3.6059304875379894e-06,1.7865323798105237e-06,2.24427549255779e-06,3.587226046875003e-06,2.200265498686349e-06,2.35885181609774e-06,2.8390954867063556e-06,1.5838738818274578e-06,2.3794891603756696e-06,2.0935340216965415e-06,3.0280011742434e-06,1.7329396087006899e-06,1.8287619241164066e-06,2.748667384366854e-06,2.5765984901227057e-06,2.794783085846575e-06,2.9397892831184436e-06,2.343243522773264e-06,1.9347348825249355e-06,2.178999011448468e-06,3.1177728487818968e-06,4.124072347622132e-06,2.645751692398335e-06,2.0134925762249622e-06,2.6028531010524603e-06,1.73336673015001e-06,1.7930110516317654e-06,3.49984179592866e-06,2.3052589313010685e-06,3.8091056921985e-06,2.2557999272976303e-06,3.1663707886764314e-06,3.4890338156401413e-06,1.9320068531669676e-06,1.9104027160210535e-06
61,"Ludwig II ruled Bavaria from 1864 until his death in 1886, when he drowned in Lake","Der Märchenkönig ('the Fairy Tale King') ruled Bavaria from 1864 until his death in 1886, when he drowned in Lake",Ludwig II,Der Märchenkönig ('the Fairy Tale King')," Starnberg, Bavaria, German Empire",0.003393814666196704,0.005766648333519697,0.00597864156588912,0.007067372091114521,0.0064986818470060825,0.005009177140891552,0.004489780869334936,0.006865477655082941,0.002752916421741247,0.004239661153405905,0.005875327158719301,0.005472240038216114,0.008091473020613194,0.005999482236802578,0.004539226647466421,0.004922065883874893,0.007527119014412165,0.005415506195276976,0.004973575007170439,0.004108162131160498,0.01052537839859724,0.005303220823407173,0.00982111319899559,0.00831755343824625,0.00579812889918685,0.00431574322283268,0.008087889291346073,0.0065376353450119495,0.006791993509978056,0.005278685595840216,0.0045694829896092415,0.005076569505035877,0.0036035883240401745,0.006922188214957714,0.007164205890148878,0.005068451166152954,0.004912895150482655,0.003825593739748001,0.00819004699587822,0.007315000519156456,0.006649612914770842,0.009165446273982525
62,Alexander the Great was tutored by the philosopher called,The man who conquered most of the known world was tutored by the philosopher called,Alexander the Great,The man who conquered the world, Aristotle,0.07452035695314407,0.026150692254304886,0.006805434823036194,0.03986046835780144,0.00981849618256092,0.009470514953136444,0.0227328110486269,0.03021225892007351,0.02648072876036167,0.020262770354747772,0.01939329318702221,0.02749939262866974,0.02771729789674282,0.045717544853687286,0.009130021557211876,0.02389039285480976,0.011378311552107334,0.013162893243134022,0.015899356454610825,0.05019216984510422,0.020260898396372795,0.00435382267460227,0.02282221056520939,0.01151789166033268,0.011283230036497116,0.03129611164331436,0.08093965798616409,0.051022887229919434,0.0370323583483696,0.008462810888886452,0.012323017232120037,0.006168841850012541,0.015255517326295376,0.032503705471754074,0.026862816885113716,0.018076496198773384,0.030025413259863853,0.05837913230061531,0.023457584902644157,0.009761347435414791,0.040071044117212296,0.00927549134939909
63,Steve Rogers is famous for his,The first avenger is famous for his,Steve Rogers,The first avenger, shield,0.0015752556500956416,0.0009560295729897916,0.001320487936027348,0.0008629474323242903,0.0009880957659333944,0.0010025614174082875,0.0006402476574294269,0.001198511105030775,0.001048139645718038,0.0010207921732217073,0.0005928190657868981,0.0008773758891038597,0.0017565551679581404,0.000560209562536329,0.0006760950200259686,0.0009164622751995921,0.0004979668301530182,0.0004387903609313071,0.0005038634990341961,0.0015349062159657478,0.0008168219355866313,0.00035012754960916936,0.0006321333930827677,0.0013867542147636414,0.0012475886614993215,0.0021011854987591505,0.0003201503132004291,0.00036740253563039005,0.0010251975618302822,0.0006606667302548885,0.000701812794432044,0.001619701273739338,0.0010092519223690033,0.0009275628835894167,0.0011879374505952,0.0007428062381222844,0.0004895383608527482,0.0003705636481754482,0.0008278423338197172,0.000911845825612545,0.0003540868347045034,0.000377131684217602
64,Thomas Jennings invented a method for removing,The first African-American to hold a patent invented a method for removing,Thomas Jennings,The first African-American to hold a patent, dirt and grease from clothing,0.012375586666166782,0.013643840327858925,0.01471350435167551,0.019208727404475212,0.011854431591928005,0.012126557528972626,0.008835858665406704,0.027730297297239304,0.009214750491082668,0.010707800276577473,0.010441087186336517,0.01277819275856018,0.023309992626309395,0.010009465739130974,0.018733849748969078,0.00617298623546958,0.00894073024392128,0.02273482084274292,0.010083794593811035,0.017259294167160988,0.01684064231812954,0.006806052755564451,0.013023097068071365,0.014973275363445282,0.01342178788036108,0.008124264888465405,0.0199324619024992,0.010009028017520905,0.00975913554430008,0.010998351499438286,0.014786598272621632,0.023395387455821037,0.01181755680590868,0.010154318064451218,0.013126060366630554,0.020352603867650032,0.0065785301849246025,0.019341744482517242,0.01700056716799736,0.008918498642742634,0.033628929406404495,0.004571859259158373
65,Leonardo da Vinci was born in the modern-day country of,The painter of the Mona Lisa was born in the modern-day country of,Leonardo da Vinci,The painter of the Mona Lisa, Italy,0.38517242670059204,0.1668137162923813,0.13855838775634766,0.14361976087093353,0.2733686864376068,0.2989825904369354,0.16510187089443207,0.17304731905460358,0.16693426668643951,0.10814687609672546,0.17524725198745728,0.1564054787158966,0.20838817954063416,0.14464035630226135,0.15470966696739197,0.13707581162452698,0.15460988879203796,0.15385039150714874,0.12047608196735382,0.240069180727005,0.1525530070066452,0.14156872034072876,0.12103758752346039,0.15552668273448944,0.17992281913757324,0.2393048107624054,0.11020585894584656,0.06139974668622017,0.2063867598772049,0.18155579268932343,0.23380105197429657,0.14910252392292023,0.21234756708145142,0.0807010754942894,0.25577613711357117,0.06481123715639114,0.21140407025814056,0.14963524043560028,0.1420753300189972,0.18908216059207916,0.1953817456960678,0.26472076773643494
66,Johannes Gutenberg originally trained to become a,The inventor of the printing press originally trained to become a,Johannes Gutenberg,The inventor of the printing press, goldsmith,0.0008536913082934916,0.0010043199872598052,0.0009362191776745021,0.0014643366448581219,0.0005451908218674362,0.0007531470037065446,0.0006979727186262608,0.0017989720217883587,0.0008845789707265794,0.0010639316169545054,0.0007643100107088685,0.0006723463884554803,0.0018818024545907974,0.0008836816414259374,0.0006186431855894625,0.0010304154129698873,0.001582621713168919,0.0006672404706478119,0.0009947704384103417,0.000595822639297694,0.0005836306372657418,0.0017681808676570654,0.0014843812678009272,0.0011813907185569406,0.0006599776679649949,0.0005142453010194004,0.001244812156073749,0.0008869031444191933,0.0008492471533827484,0.0009950243402272463,0.0010283890878781676,0.0010107536800205708,0.0010102412197738886,0.0012610333506017923,0.0006994192372076213,0.0018613910069689155,0.0010688540060073137,0.0011934544891119003,0.0004106211126782,0.0005494480137713253,0.0010140660451725125,0.0003126150113530457
67,"In addition to being an inventor, Samuel F.B. Morse was also a talented","In addition to being an inventor, the developer of the electrical telegraph was also a talented",Samuel F.B. Morse,the developer of the electrical telegraph, artist,0.04970938339829445,0.04276570677757263,0.05524464324116707,0.03373177722096443,0.03404716029763222,0.05537907034158707,0.062338586896657944,0.06067857891321182,0.04888348653912544,0.02930155023932457,0.03142799809575081,0.03011767752468586,0.052931565791368484,0.038194362074136734,0.04604224115610123,0.03497196361422539,0.03311944752931595,0.03166839852929115,0.033594004809856415,0.05561874806880951,0.04951948672533035,0.043751660734415054,0.043506547808647156,0.03991856426000595,0.04162724316120148,0.029927751049399376,0.04911486804485321,0.021746641024947166,0.03614116460084915,0.026463722810149193,0.03262614086270332,0.040639813989400864,0.03842915594577789,0.029334701597690582,0.030265644192695618,0.03898639231920242,0.02861504629254341,0.04153407737612724,0.03715875372290611,0.026241224259138107,0.0386350117623806,0.04548698291182518
68,The first patented invention of Thomas Alva Edison was the electric,The first patented invention of the inventor of the light bulb was the electric,Thomas Alva Edison,the inventor of the light bulb, vote recorder,1.3744950422278635e-07,3.631229503753275e-07,5.272609087114688e-07,3.458664252775634e-07,4.973952059117437e-07,5.189044713915791e-07,6.099954816818354e-07,4.12642265246177e-07,8.144942285071011e-07,2.101472915683189e-07,5.513691121450393e-07,3.9384775618600543e-07,6.18073840996658e-07,7.371946253442729e-07,3.9741973978379974e-07,1.3548661570439435e-07,4.906804065285542e-07,5.658467898683739e-07,3.8841957916702086e-07,3.071564833589946e-07,5.100897055854148e-07,7.643967592230183e-07,4.40476924268296e-07,4.794006258634909e-07,5.725210030504968e-07,4.202036905098794e-07,5.954495350124489e-07,4.269683984148287e-07,7.406691793221398e-07,7.550304417236475e-07,4.3490442180882383e-07,8.901987484932761e-07,8.155852242452966e-07,3.437480984302965e-07,2.8781718697246106e-07,5.691451292477723e-07,6.68973257234029e-07,4.75379039244217e-07,9.017501838570752e-07,4.887148747911851e-07,5.372173745854525e-07,4.385028375963884e-07
69,Nikola Tesla was born in the modern-day country of,The rival of Thomas Alva Edison was born in the modern-day country of,Nikola Tesla,The rival of Thomas Alva Edison, Croatia,0.07633791863918304,0.009365187026560307,0.0053038569167256355,0.009289939887821674,0.004983481951057911,0.003902753349393606,0.006106175482273102,0.006292975042015314,0.006472145207226276,0.00533805089071393,0.009235408157110214,0.008269705809652805,0.005482005886733532,0.00802004337310791,0.004002662375569344,0.0014318102039396763,0.005890518892556429,0.010580107569694519,0.007280156947672367,0.010681359097361565,0.00671290373429656,0.004884189460426569,0.010143566876649857,0.005293644033372402,0.007268713321536779,0.006074557546526194,0.0022574046161025763,0.00486802076920867,0.00799641665071249,0.006316124927252531,0.005537079647183418,0.001934164552949369,0.0029066605493426323,0.007883589714765549,0.005516075063496828,0.0074506234377622604,0.007252109237015247,0.013023201376199722,0.007315304595977068,0.007940300740301609,0.011015406809747219,0.0028138686902821064
70,Nikola Tesla went to the University of,The inventor of the Tesla coin went to the University of,Nikola Tesla,The inventor of the Tesla coin, Graz,0.0014419775689020753,0.0002516808162909001,0.000532741192728281,0.0005601116572506726,0.0004552194441203028,0.0003476236597634852,0.0004863348149228841,0.0003209566348232329,0.00020486145513132215,0.00030325716943480074,0.0004608901508618146,0.0002237084263470024,0.0003024681645911187,0.00030890910420566797,0.0005207742797210813,0.0004740451986435801,0.00036362779792398214,0.00025967866531573236,0.00017174033564515412,0.00028499148902483284,0.000529815792106092,0.0003785929875448346,0.00024808128364384174,0.0005434164777398109,0.0002360656508244574,0.0003954472776968032,0.0004754741967190057,0.00018858947441913188,0.00035915448097512126,0.0004966699052602053,0.0002373473980696872,0.00029961977270431817,0.0003535502473823726,0.0002258056338177994,0.00039252807619050145,0.00037223388790152967,0.0003866181359626353,0.0003824830346275121,0.0004645657609216869,0.0002691779809538275,0.00024168756499420851,0.0005696893786080182
71,Nikola Tesla died in the city called,The inventor of the induction motor died in the city called,Nikola Tesla,The inventor of the induction motor," New York City, U.S.",0.06810005009174347,0.011034682393074036,0.006820677313953638,0.009245015680789948,0.01048760674893856,0.0218906719237566,0.01147570088505745,0.006610245443880558,0.009542147628962994,0.018246818333864212,0.008729826658964157,0.011113010346889496,0.013063387013971806,0.009683584794402122,0.006666927598416805,0.007965900003910065,0.0076977405697107315,0.008863451890647411,0.01054049376398325,0.007976831868290901,0.010562611743807793,0.006786917801946402,0.00766178360208869,0.008239371702075005,0.015545926056802273,0.01141334604471922,0.012817379087209702,0.010087130591273308,0.009736116975545883,0.011131680570542812,0.012021911330521107,0.015043885447084904,0.014112784527242184,0.008089671842753887,0.007169892080128193,0.006423072423785925,0.007873408496379852,0.010051100514829159,0.01082384493201971,0.008438942022621632,0.010419834405183792,0.009945042431354523
72,Nikola Tesla studied,The inventor of alternating current studied,Nikola Tesla,The inventor of alternating current, electrical engineering,0.022618312388658524,0.01986866444349289,0.009821197018027306,0.02627442590892315,0.024295905604958534,0.010730339214205742,0.0178510844707489,0.015368601307272911,0.016826599836349487,0.04540034383535385,0.02426595613360405,0.02259572595357895,0.026120303198695183,0.011433595791459084,0.017919110134243965,0.02439800463616848,0.018216440454125404,0.016648543998599052,0.01966778002679348,0.01484750211238861,0.01752599887549877,0.016322271898388863,0.010324323549866676,0.03347466513514519,0.022398555651307106,0.010980367660522461,0.04391572251915932,0.02436441369354725,0.024378715083003044,0.022581636905670166,0.0273746307939291,0.024184521287679672,0.03232383355498314,0.023575494065880775,0.019113879650831223,0.051382116973400116,0.014705042354762554,0.020029742270708084,0.021835222840309143,0.018605291843414307,0.041154343634843826,0.012777546420693398
73,New York City is in the state of,The most populous city in the United States is in the state of,New York City,The most populous city in the United States, New York,0.0009470071527175605,0.09008307754993439,0.0802411139011383,0.10396081954240799,0.08566348254680634,0.08334961533546448,0.10656578838825226,0.0957549586892128,0.07875645160675049,0.07863577455282211,0.08663321286439896,0.08985107392072678,0.09233706444501877,0.09316442906856537,0.07901650667190552,0.12671871483325958,0.08929434418678284,0.07577389478683472,0.08472378551959991,0.0786251425743103,0.0774594098329544,0.0931897908449173,0.10591335594654083,0.07215805351734161,0.09911555796861649,0.12596577405929565,0.07851162552833557,0.08177831023931503,0.09748513996601105,0.09911167621612549,0.0700874775648117,0.07817249745130539,0.06467043608427048,0.08053749054670334,0.08093661069869995,0.08899369090795517,0.06732214987277985,0.06805131584405899,0.06451855599880219,0.07970955967903137,0.09986680746078491,0.05981386452913284
74,Michelle Obama was born in the city of,Barack Obama's wife was born in the city of,Michelle Obama,Barack Obama's wife, Chicago,0.6726415753364563,0.5578188896179199,0.4496839642524719,0.49280062317848206,0.6177650690078735,0.6818006634712219,0.4920158088207245,0.41961586475372314,0.6127612590789795,0.5500577092170715,0.6653544306755066,0.5978343486785889,0.35505232214927673,0.17952007055282593,0.34581127762794495,0.5770723223686218,0.49985119700431824,0.5738964676856995,0.6843541860580444,0.3931742310523987,0.3726235628128052,0.4689474403858185,0.47682589292526245,0.5548809170722961,0.7354224324226379,0.45823946595191956,0.5036382675170898,0.3268173635005951,0.35090142488479614,0.5675885677337646,0.7237156629562378,0.5231577754020691,0.6320883631706238,0.5883727669715881,0.6390509009361267,0.23346340656280518,0.6176649332046509,0.6087875366210938,0.3929934799671173,0.6944684386253357,0.4349299967288971,0.31535816192626953
75,Florence Nightingale was born in the city of,The founder of modern nursing was born in the city of,Florence Nightingale,The founder of modern nursing, Florence,0.6546518802642822,0.007229657843708992,0.0021320341620594263,0.006081384140998125,0.0063150362111628056,0.003427316667512059,0.0027043279260396957,0.0020838703494518995,0.002171197673305869,0.002329353243112564,0.0033405383583158255,0.004007723648101091,0.0065399534069001675,0.003871077438816428,0.0038666410837322474,0.003535062540322542,0.0024340972304344177,0.003327616024762392,0.0027095393743366003,0.0031440069433301687,0.008366831578314304,0.005340865347534418,0.004077591467648745,0.006788966711610556,0.005335899069905281,0.007182186469435692,0.006333781406283379,0.0016193335177376866,0.010689270682632923,0.004369837231934071,0.003069649450480938,0.0035824410151690245,0.0028002916369587183,0.0012361538829281926,0.0021284320391714573,0.0014404268004000187,0.006392818875610828,0.002662654034793377,0.006983853876590729,0.0029187484178692102,0.0054947384633123875,0.0012793825007975101
76,Hippocrates was from the country of,The father of medicine was from the country of,Hippocrates,The father of medicine, Greece,0.05349917709827423,0.00896505732089281,0.004399454221129417,0.009420541115105152,0.008161717094480991,0.014457997865974903,0.006191028282046318,0.007967675104737282,0.008160400204360485,0.007647437043488026,0.007214709185063839,0.007811723742634058,0.010002722963690758,0.011295882053673267,0.005662676878273487,0.007120693568140268,0.00746303703635931,0.004265160299837589,0.008326392620801926,0.007709267549216747,0.01041419804096222,0.008440854027867317,0.007346458733081818,0.01212745625525713,0.007490766700357199,0.009243293665349483,0.004855732899159193,0.006338665261864662,0.008959758095443249,0.0052211894653737545,0.010701069608330727,0.00874661561101675,0.006115041207522154,0.01122260745614767,0.00994075182825327,0.005348829552531242,0.010179228149354458,0.007664343807846308,0.008314402773976326,0.014289389364421368,0.008948013186454773,0.0059941615909338
77,Albert Einstein was known for developing the theory of,The winner of the 1921 Nobel Prize in Physics was known for developing the theory of,Albert Einstein,The winner of the 1921 Nobel Prize in Physics , relativity,0.7209499478340149,0.20931728184223175,0.10289502143859863,0.17762303352355957,0.19600720703601837,0.1402490735054016,0.35696640610694885,0.18331989645957947,0.12234301120042801,0.21997295320034027,0.20800785720348358,0.16775314509868622,0.17217816412448883,0.19170059263706207,0.3410613238811493,0.23695668578147888,0.15507125854492188,0.14021266996860504,0.16988441348075867,0.15654033422470093,0.17361265420913696,0.18130458891391754,0.14265790581703186,0.2938307523727417,0.18662822246551514,0.20066048204898834,0.2666693925857544,0.09126574546098709,0.08646717667579651,0.11430811136960983,0.21635884046554565,0.19795650243759155,0.19317328929901123,0.06221095472574234,0.2444290965795517,0.2316489964723587,0.2123982161283493,0.2810128629207611,0.125248983502388,0.17588844895362854,0.2328035831451416,0.11942146718502045
78,James Madison was born in the state of,The father of the Constitution was born in the state of,James Madison,The father of the Constitution, Virgina,0.0030950738582760096,0.004428930580615997,0.0026487908326089382,0.0049821981228888035,0.002697026589885354,0.0008712518028914928,0.0014297241577878594,0.002438806928694248,0.00246757036074996,0.004130377434194088,0.005920942407101393,0.006300365086644888,0.004708067048341036,0.0018252060981467366,0.002481278497725725,0.0033238455653190613,0.0018531427485868335,0.0022064654622226954,0.0041602253913879395,0.0035278107970952988,0.0023510141763836145,0.004100704565644264,0.0017805907409638166,0.0028620283119380474,0.0033994358964264393,0.007463213987648487,0.0031946771778166294,0.0013946843100711703,0.0026166955940425396,0.003808545181527734,0.005683122668415308,0.002735865069553256,0.004708818159997463,0.005660641472786665,0.0034415002446621656,0.0016040070913732052,0.0013511113356798887,0.003911799285560846,0.006869723554700613,0.0032634057570248842,0.0033529510255903006,0.00297580286860466
79,Charles Babbage was born in the city of,The father of the computer was born in the city of,Charles Babbage,The father of the computer, London,0.13815048336982727,0.0017450273735448718,0.0007156938663683832,0.001579992356710136,0.0026907792780548334,0.008673659525811672,0.0015765130519866943,0.0012917767744511366,0.0020792705472558737,0.0035771180409938097,0.002263574628159404,0.002652497496455908,0.0022692610509693623,0.0024795595090836287,0.0020065440330654383,0.0031269858591258526,0.0014695473946630955,0.0022557424381375313,0.0027780088130384684,0.00228524929843843,0.001335620298050344,0.0022062782663851976,0.003012446453794837,0.002998803975060582,0.001970029203221202,0.0028213460464030504,0.0018889206694439054,0.0021905903704464436,0.0015578269958496094,0.0028909407556056976,0.002218312583863735,0.0028824012260884047,0.0032930392771959305,0.0015328704612329602,0.0018778947414830327,0.0013556366320699453,0.0024108663201332092,0.0015547734219580889,0.0018415378872305155,0.0023916782811284065,0.0015342292608693242,0.001799965277314186
80,Galileo Galilei was born in the city of,The father of the scientific method was born in the city of,Galileo Galilei,The father of the scientific method, Pisa,0.07235290110111237,0.015226984396576881,0.012567257508635521,0.015547223389148712,0.016064556315541267,0.01701337844133377,0.01446725707501173,0.014173347502946854,0.01435546763241291,0.015410752035677433,0.019224034622311592,0.015231920406222343,0.014958526939153671,0.01530516892671585,0.010849020443856716,0.014480761252343655,0.01354678813368082,0.01996413990855217,0.013845461420714855,0.017463957890868187,0.0177958682179451,0.01668732427060604,0.01756841130554676,0.020103391259908676,0.009821530431509018,0.020561089739203453,0.020663319155573845,0.014042563736438751,0.015305299311876297,0.017731597647070885,0.023004261776804924,0.014442301355302334,0.014855616725981236,0.014317399822175503,0.017478343099355698,0.015040947124361992,0.02050277777016163,0.019672071561217308,0.013836303725838661,0.017592903226614,0.016070129349827766,0.011886769905686378
81,The Taj Mahal was commissioned by,The ivory-white mausoleum in India was commissioned by,The Taj Mahal,The ivory-white mausoleum in India, Shah Jahan,0.08630166947841644,0.005198282189667225,0.00622443575412035,0.006430790293961763,0.007414381951093674,0.004711081739515066,0.004101746249943972,0.005274320021271706,0.004205179400742054,0.007082018535584211,0.007557551376521587,0.006005630828440189,0.00651367474347353,0.004303233232349157,0.0064397212117910385,0.0033973122481256723,0.006060974206775427,0.008530166931450367,0.004968584515154362,0.004408333450555801,0.004801062401384115,0.006725947372615337,0.004232186824083328,0.006419220473617315,0.008925688453018665,0.006508128251880407,0.003057743888348341,0.007070320658385754,0.00690277386456728,0.00577192148193717,0.004382616840302944,0.00535615487024188,0.00654426496475935,0.005430638324469328,0.005012350156903267,0.006738489493727684,0.007381971925497055,0.008168787695467472,0.00488215172663331,0.006772514432668686,0.0045977141708135605,0.0042923372238874435
82,The Gateway Arch is located in,The world's tallest arch is located in,The Gateway Arch,The world's tallest arch, St. Louis,0.036951031535863876,0.01396962534636259,0.005776761565357447,0.011825700290501118,0.010490644723176956,0.009343519806861877,0.008057438768446445,0.008109359070658684,0.009804739616811275,0.010090017691254616,0.010044903494417667,0.012768995016813278,0.009935864247381687,0.007438422180712223,0.011812509968876839,0.009097565896809101,0.009764927439391613,0.008770658634603024,0.008678069338202477,0.01458230521529913,0.010445395484566689,0.006640260107815266,0.01041308231651783,0.011366571299731731,0.013433663174510002,0.016692375764250755,0.010509611107409,0.00871163047850132,0.007830146700143814,0.00825913529843092,0.00761835090816021,0.008020134642720222,0.015249812044203281,0.01097864005714655,0.007860456593334675,0.00956335011869669,0.008874581195414066,0.011137222871184349,0.00596295902505517,0.009923960082232952,0.009409360587596893,0.004249733407050371
83,The Shard is located in the city of,The tallest building in the United Kingdom is located in the city of,The Shard,The tallest building in the United Kingdom, London,0.3510141670703888,0.2308470606803894,0.09398550540208817,0.26341211795806885,0.22801904380321503,0.34090620279312134,0.16340391337871552,0.18663640320301056,0.15152223408222198,0.2925867438316345,0.1638505756855011,0.25267499685287476,0.24729761481285095,0.0923515185713768,0.36489570140838623,0.22406470775604248,0.29939326643943787,0.2774572968482971,0.17078101634979248,0.2809343636035919,0.17082200944423676,0.1872146874666214,0.1952250897884369,0.21761199831962585,0.21976597607135773,0.29638224840164185,0.11353956162929535,0.15940450131893158,0.11542049050331116,0.205570250749588,0.33277854323387146,0.2514144480228424,0.41786056756973267,0.17997343838214874,0.2083771675825119,0.13475440442562103,0.23477953672409058,0.3065330982208252,0.13966713845729828,0.1548272669315338,0.16740655899047852,0.22179251909255981
84,T. Rex lived on the modern day continent of,The dinosaur with tiny arms lived on the modern day continent of,T. Rex,The dinosaur with tiny arms, North America,0.1040901392698288,0.007142245303839445,0.00202365149743855,0.006404454819858074,0.013781208544969559,0.009813058190047741,0.008954930119216442,0.011606200598180294,0.011109815910458565,0.020226502791047096,0.003476394573226571,0.003742563771083951,0.009076924063265324,0.01888473518192768,0.008079121820628643,0.023176195099949837,0.015615196898579597,0.006412672344595194,0.003485813969746232,0.002697228454053402,0.015248105861246586,0.027042074128985405,0.010855679400265217,0.004483363591134548,0.011762214824557304,0.005034304223954678,0.014353292994201183,0.008938489481806755,0.0036133367102593184,0.005037381779402494,0.01760776713490486,0.013394087553024292,0.012065858580172062,0.012179523706436157,0.02400180883705616,0.004729603882879019,0.004801791161298752,0.016590259969234467,0.0020459594670683146,0.004725397098809481,0.0071516744792461395,0.025317950174212456
