,Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,answer_prob_exp,answer_prob_obs,ans_prob_obs_edit_subject_and,ans_prob_obs_edit_subject_that,ans_prob_obs_edit_subject_but,ans_prob_obs_edit_subject_or,ans_prob_obs_edit_subject_as,ans_prob_obs_edit_subject_if,ans_prob_obs_edit_subject_when,ans_prob_obs_edit_subject_than,ans_prob_obs_edit_subject_because,ans_prob_obs_edit_subject_while,ans_prob_obs_edit_subject_so,ans_prob_obs_edit_subject_where,ans_prob_obs_edit_subject_since,ans_prob_obs_edit_subject_though,ans_prob_obs_edit_subject_after,ans_prob_obs_edit_subject_until,ans_prob_obs_edit_subject_whether,ans_prob_obs_edit_subject_before,ans_prob_obs_edit_subject_although,ans_prob_obs_edit_subject_even,ans_prob_obs_edit_subject_like,ans_prob_obs_edit_subject_unless,ans_prob_obs_edit_subject_nor,ans_prob_obs_edit_subject_once,ans_prob_obs_edit_subject_long,ans_prob_obs_edit_subject_except,ans_prob_obs_edit_subject_now,ans_prob_obs_edit_subject_far,ans_prob_obs_edit_subject_for,ans_prob_obs_edit_subject_soon,ans_prob_obs_edit_subject_in,ans_prob_obs_edit_subject_rather,ans_prob_obs_edit_subject_and/or,ans_prob_obs_edit_subject_whereas,ans_prob_obs_edit_subject_not,ans_prob_obs_edit_subject_till,ans_prob_obs_edit_subject_case,ans_prob_obs_edit_subject_provided,ans_prob_obs_edit_subject_considering,ans_prob_obs_edit_subject_given
620,620,The place of birth of Nathalie Delon is,The place of birth of the director of Sweet Lies is,Nathalie Delon,the director of Sweet Lies, Oujda,0.00018990023818332702,0.0005830337177030742,0.000666277774143964,0.0006196438334882259,0.00044935886398889124,0.0005484477151185274,0.00031895830761641264,0.0005115155945532024,0.00025414463016204536,0.0001955143379746005,0.0006220543873496354,0.0004870017874054611,0.0007517296471633017,0.00036730736610479653,0.0006120526813901961,0.00043040947639383376,0.0003707521827891469,0.00013047187530901283,5.940848859609105e-05,0.00039190915413200855,0.0003557502350304276,0.0003069903759751469,0.0003917390131391585,0.00032511999597772956,0.00025385123444721103,0.0004228600882925093,0.00028891992405988276,0.00029526525759138167,0.0002355745673412457,0.0006355922669172287,0.0006428152555599809,0.00014642725000157952,0.000899610691703856,0.0001778236764948815,0.00024592585396021605,0.0003265533014200628,0.00036279240157455206,0.0006910116644576192,0.00033791371970437467,0.00035685166949406266,0.0002157079434255138,0.0003390854981262237
621,621,The date of death of Juan de Dios Filiberto is,The date of death of the composer of Caminito de Gloria is,Juan de Dios Filiberto,the composer of Caminito de Gloria, 11 November 1964,0.0016611374448984861,0.0025565323885530233,0.0034251813776791096,0.0031656629871577024,0.002347961999475956,0.0029160010162740946,0.0019859790336340666,0.0033987590577453375,0.002415624912828207,0.0014105987502261996,0.0031692360062152147,0.0025418184231966734,0.0022276376839727163,0.0018206918612122536,0.0034056659787893295,0.002908732509240508,0.0012622325448319316,0.002825663425028324,0.0009980738395825028,0.0019430943066254258,0.0018901728326454759,0.0016540460055693984,0.0024969216901808977,0.0024482496082782745,0.0007614403730258346,0.0019005051581189036,0.0008384065004065633,0.002967867301777005,0.001777265453711152,0.00500326557084918,0.0027477419935166836,0.0016109845601022243,0.0038191613275557756,0.0032238075509667397,0.0004785994824487716,0.0022678670939058065,0.0025313054211437702,0.004868749063462019,0.0019532146397978067,0.001545891398563981,0.0034090394619852304,0.003910360392183065
622,622,The place of death of Goethe is,The place of death of the spouse of Johanna Christiana Sophie Vulpius is,Goethe,the spouse of Johanna Christiana Sophie Vulpius, Weimar,4.801086561201373e-06,2.1922660380369052e-06,3.160378810207476e-06,3.444003823460662e-06,2.5986462333094096e-06,1.359393877464754e-06,1.9126675852021435e-06,3.361116569067235e-06,3.2054369967227103e-06,1.4993808008512133e-06,1.0792433386086486e-05,6.753572961315513e-06,3.2931845908024115e-06,2.450509327900363e-06,3.25890323438216e-06,2.5934471068467246e-06,3.3927337881323183e-06,1.841102630351088e-06,7.168367233134632e-07,3.1699216833658284e-06,2.3869524738984182e-06,2.0661543658206938e-06,1.8672424175747437e-06,2.726391812757356e-06,9.483540566179727e-07,2.4609980755485594e-06,1.0634241789375665e-06,3.700658453453798e-06,1.2432045650712098e-06,3.410008503124118e-06,3.884872057824396e-06,2.1935597942501772e-06,1.225729920406593e-05,4.208572590869153e-06,1.1359245945641305e-05,1.7920050368047669e-06,2.385974539720337e-06,1.1418215763114858e-05,1.504794795437192e-06,1.3029202818870544e-06,1.9448541479505366e-06,1.146151316788746e-05
623,623,The place of death of Alf Landon is,The place of death of the father of Nancy Landon Kassebaum is,Alf Landon,the father of Nancy Landon Kassebaum, Topeka,7.1392696554539725e-06,8.615162187197711e-06,4.749541403725743e-06,6.70637655275641e-06,7.692233339184895e-06,3.6119279229751555e-06,4.969095243723132e-06,9.905271326715592e-06,1.126590450439835e-05,3.7057056943012867e-06,1.7992371795116924e-05,1.8590335457702167e-05,8.37978132040007e-06,9.424467862118036e-06,7.5996490522811655e-06,6.324490186671028e-06,1.1507108865771443e-05,3.9927917896420695e-06,2.915688128268812e-06,6.38913297734689e-06,7.79012498242082e-06,7.0284222601912916e-06,3.941442628274672e-06,1.2028061973978765e-05,3.659220737972646e-06,1.0718132216425147e-05,3.986832325608702e-06,5.7169850151694845e-06,1.2556424735521432e-06,8.51993536343798e-06,8.16684405435808e-06,3.24686584463052e-06,1.1243744665989652e-05,1.0776710951176938e-05,3.986648607678944e-06,4.637311121769017e-06,4.807672212336911e-06,9.878166565613355e-06,3.6240689951227978e-06,5.857435098732822e-06,2.0762031454069074e-06,1.4047725926502608e-05
624,624,The place of death of Herbert Maisch is,The place of death of the director of Men Without a Fatherland is,Herbert Maisch,the director of Men Without a Fatherland, Köln,2.2504449589177966e-05,0.00065940513741225,0.0005797921330668032,0.0004005728114861995,0.00042895704973489046,0.00018436484970152378,0.00046454599942080677,0.0008267062366940081,0.00027822767151519656,0.0001458633050788194,0.0007664295262657106,0.0005643839831463993,0.0004967100685462356,0.00022291809727903455,0.0004978041397407651,0.00020683273032773286,0.0006262169335968792,6.712969479849562e-05,3.274107075412758e-05,0.0002817485074046999,0.00014702965563628823,0.000707416795194149,0.00035907721030525863,0.0003685405827127397,0.00012389858602546155,0.0003051728126592934,0.00014770912821404636,0.00023804318334441632,6.839807610958815e-05,0.0008884646813385189,0.0008696819422766566,0.0001236063108080998,0.0014588532503694296,0.00013195928477216512,0.00013788191427011043,0.0003156760358251631,0.0002834315528161824,0.000438757793745026,0.0001036656612996012,0.00011497872765175998,0.00013876183948013932,0.00036953642847947776
625,625,The place of birth of James D. Stern is,The place of birth of the director of It's the Rage is,James D. Stern,the director of It's the Rage, American,0.0005131918587721884,0.0005815128679387271,0.00046433729585260153,0.00034768859040923417,0.0003950703830923885,0.0006578852771781385,0.00030526111368089914,0.0007458802429027855,0.0002708802348934114,0.00046002541785128415,0.0003190574061591178,0.000669088854920119,0.0002638125733938068,0.0002873018675018102,0.00044281381997279823,0.0005585652543231845,0.0005070622428320348,0.0001588414452271536,0.00012437798432074487,0.00022587687999475747,0.000420986907556653,0.0008964893640950322,0.00020364404190331697,0.0007934991153888404,0.00024118789588101208,0.000120909622637555,0.0006511318497359753,0.0008613169775344431,0.0003536552540026605,0.0006504996563307941,0.00025247145094908774,0.00031736644450575113,0.0004007094248663634,0.0006471839733421803,1.9798888388322666e-05,0.00015533714031334966,0.0007695439853705466,0.00014288963575381786,0.002002582186833024,0.0006245438125915825,0.0003704373666550964,0.00033010650076903403
626,626,The country of citizenship of Priyadarshan is,The country of citizenship of the director of Gopura Vasalile is,Priyadarshan,the director of Gopura Vasalile, India,0.13942314684391022,0.026742607355117798,0.017093978822231293,0.014682463370263577,0.03812052309513092,0.018821513280272484,0.011105655692517757,0.01103771012276411,0.013181469403207302,0.0335300974547863,0.025651965290308,0.07863259315490723,0.003061685711145401,0.030149180442094803,0.026026222854852676,0.018807463347911835,0.028990471735596657,0.01898624375462532,0.012743983417749405,0.024787534028291702,0.02503613755106926,0.09267441928386688,0.029430754482746124,0.039655305445194244,0.025484487414360046,0.009870713576674461,0.013016742654144764,0.01828305423259735,0.00900240894407034,0.02966179884970188,0.009232147596776485,0.027102749794721603,0.0038789198733866215,0.08168787509202957,0.00032789725810289383,0.0012992222327739,0.011096981354057789,0.0022652859333902597,0.01127786748111248,0.00505625456571579,0.017793674021959305,0.04813426360487938
627,627,Kearen Pang was educated at,The director of 29+1 was educated at,Kearen Pang,the director of 29+1, Hong Kong Academy for Performing Arts,0.00023644624161534011,0.0002863336412701756,0.00024600193137302995,0.00029196825926192105,0.00023267132928594947,0.00021356335491873324,0.00019443851488176733,0.0002088433102471754,0.00026814680313691497,0.00020216389384586364,0.00024077105626929551,0.00022668830933980644,0.0002572006778791547,0.0002583928871899843,0.00023208498896565288,0.0002736264141276479,0.00023509201128035784,0.0002598545979708433,0.0002183073665946722,0.00028226044378243387,0.00020434753969311714,0.0001972426107386127,0.00018472391820978373,0.00018823966092895716,0.00016113433230202645,0.00015971361426636577,0.00022487167734652758,0.00021404084691312164,0.0003043909964617342,0.00018256454495713115,0.00021122649195604026,0.0002299438783666119,0.00021224177908152342,0.00044420460471883416,8.703317143954337e-05,0.0001982044050237164,0.0001778456789907068,0.00020754856814164668,0.00014818266208749264,0.00041926547419279814,0.00022534059826284647,0.00020329318067524582
628,628,"The place of birth of Theophilus Howard, 2nd Earl of Suffolk is","The place of birth of the father of George Howard, 4th Earl of Suffolk is","Theophilus Howard, 2nd Earl of Suffolk","the father of George Howard, 4th Earl of Suffolk", Saffron Walden,0.0006032091332599521,0.0005582045414485037,0.0008659312734380364,0.0006568472017534077,0.0005488932365551591,0.000781670561991632,0.0003948916564695537,0.0007089475984685123,0.0003704979026224464,0.00022078838082961738,0.0008430592133663595,0.0007195009384304285,0.00116013886872679,0.0003004362224601209,0.001070105587132275,0.00048681136104278266,0.0005479375831782818,0.00028317052056081593,2.316576683369931e-05,0.0004014774167444557,0.00046998547622933984,0.00039094139356166124,0.000555622682441026,0.00044953558244742453,0.00017417552589904517,0.0002631163224577904,0.0002016306243604049,0.0003832959628198296,0.0003182881628163159,0.0008921416010707617,0.000717436836566776,0.0003109122917521745,0.0007977425120770931,0.0005036556394770741,0.00032833628938533366,0.0002000194217544049,0.000586576119530946,0.0008960084524005651,0.0004808207741007209,0.0002760012575890869,0.0005340911448001862,0.0007240038248710334
629,629,Halestorm received the,The performer of Mz. Hyde received the,Halestorm,the performer of Mz. Hyde, Grammy Award for Best Hard Rock/Metal Performance,0.0017098912503570318,0.0011560043785721064,0.0006151040433906019,0.00032842837390489876,0.0007828664965927601,0.0007575387135148048,0.0007499834173358977,0.001392083358950913,0.0005396560882218182,0.0010489227715879679,0.0006014493992552161,0.0006235859473235905,0.0005207607173360884,0.0009964120108634233,0.0037615401670336723,0.0006742362165823579,0.0005508782924152911,0.0004906467511318624,0.00046176728210411966,0.0005754122394137084,0.0008724329527467489,0.0007686425233259797,0.0002117259136866778,0.0008803109521977603,0.0005587954656220973,0.0005815878976136446,0.001113732811063528,0.000833784812130034,0.0031654343474656343,0.0004328814975451678,0.0002487913297954947,0.0027778141666203737,0.00019219022942706943,0.0004611846525222063,0.0001320950104855001,0.00016418134327977896,0.0010716032702475786,0.00020687041978817433,0.0008455946226604283,0.0006305991555564106,5.041529220761731e-05,0.0002146394399460405
630,630,The place of death of William Adam is,The place of death of the father of James Adam is,William Adam,the father of James Adam, Edinburgh,4.372822331788484e-06,5.087982572149485e-06,4.710175744548906e-06,3.839535565930419e-06,5.47084482604987e-06,1.9250451259722468e-06,2.68107623924152e-06,8.839693691697903e-06,3.162074790452607e-06,1.2166889291620464e-06,2.026286347245332e-05,8.525436896889005e-06,5.369810878619319e-06,7.27587757864967e-06,7.128107426979113e-06,2.2764174900657963e-06,4.489984803512925e-06,1.0299576160832657e-06,4.559801709547173e-07,7.765638656564988e-06,2.7739297365769744e-06,8.500665899191517e-06,1.9160754618496867e-06,8.67775634105783e-06,1.0752305570349563e-06,4.6043437578191515e-06,6.112213100095687e-07,4.572515990730608e-06,7.969551916175988e-07,5.579232038144255e-06,9.692803359939717e-06,2.5030151391547406e-06,1.9470451661618426e-05,6.682600542262662e-06,3.59568389285414e-07,1.5785685718583409e-06,1.6983016166705056e-06,1.5523391994065605e-05,5.479143396769359e-07,2.315235406058491e-06,2.4650000796100358e-06,9.316810064774472e-06
631,631,The place of birth of Fernando Di Leo is,The place of birth of the director of Being Twenty is,Fernando Di Leo,the director of Being Twenty, San Ferdinando di Puglia,0.004374817945063114,0.004393891431391239,0.00390760600566864,0.0028292390052229166,0.002850084099918604,0.0016692322678864002,0.001391479978337884,0.004229176789522171,0.0015034135431051254,0.0016422722255811095,0.004097841680049896,0.0037456629797816277,0.0036784494295716286,0.0013255891390144825,0.004501841496676207,0.0034654007758945227,0.0016363973263651133,0.0009578471072018147,0.0003921981842722744,0.002653868403285742,0.002564246766269207,0.0031114472076296806,0.0015021796571090817,0.003132282290607691,0.0006409789784811437,0.0009362781420350075,0.0015671559376642108,0.0015341679099947214,0.001306984107941389,0.004486694000661373,0.0020406553521752357,0.0007979352958500385,0.002148789819329977,0.0021661033388227224,3.069276863243431e-05,0.0002946312306448817,0.0025151509325951338,0.0003320543619338423,0.0020750847179442644,0.0015175065491348505,0.001636492321267724,0.0012055521365255117
632,632,Hannes Stöhr was educated at,The director of One Day in Europe was educated at,Hannes Stöhr,the director of One Day in Europe, Deutsche Film- und Fernsehakademie Berlin,7.936688052723184e-05,1.1536016245372593e-05,7.757628736726474e-06,1.397629876009887e-05,8.981424798548687e-06,5.550392415898386e-06,9.886483894661069e-06,9.895834409689996e-06,1.0408601156086661e-05,1.1013023140549194e-05,8.382015948882326e-06,6.758149083907483e-06,1.0725716492743231e-05,9.884328392217867e-06,1.1253130651311949e-05,1.0035630111815408e-05,9.54349434323376e-06,1.2537315342342481e-05,8.949352377385367e-06,1.0163275874219835e-05,8.853251529217232e-06,1.0067522453027777e-05,1.3806313290842809e-05,1.0858537280000746e-05,8.375494871870615e-06,8.925691872718744e-06,1.2250918189238291e-05,1.4781083336856682e-05,1.3997359928907827e-05,8.409451766056009e-06,1.3514241800294258e-05,1.041143241309328e-05,1.0777750503621064e-05,8.128258741635364e-06,3.1078725442057475e-05,1.2208221960463561e-05,1.1260811334068421e-05,2.3851474907132797e-05,1.1689231541822664e-05,3.015958827745635e-05,2.5135110263363458e-05,1.7161093637696467e-05
633,633,The place of birth of Ernst Winar is,The place of birth of the director of The Harbour Baron is,Ernst Winar,the director of The Harbour Baron, Dutch,5.105005402583629e-05,0.00012641068315133452,0.0001295022084377706,0.00010977775673381984,9.606008097762242e-05,0.00013166731514502317,8.99513834156096e-05,0.00017787935212254524,6.0097638197476044e-05,6.426504114642739e-05,9.274121839553118e-05,0.00010607558215269819,0.00010260772978654131,5.3455616580322385e-05,0.0001321234303759411,0.00011221208842471242,7.614988135173917e-05,4.5922079152660444e-05,1.974686347239185e-05,5.3392595873447135e-05,0.00010050564742414281,0.0001505297259427607,7.297993579413742e-05,0.00012091969983885065,8.872283797245473e-05,7.726668991381302e-05,0.0001340690505458042,9.213809244101867e-05,0.0001388375530950725,0.000115799113700632,9.441596193937585e-05,5.068621976533905e-05,0.00014701370673719794,8.69210998644121e-05,3.965240011893911e-06,5.2956067520426586e-05,0.00012791005428880453,0.00012388212780933827,0.00018587055092211813,0.00011838840873679146,4.6966917579993606e-05,9.017870615934953e-05
634,634,The place of birth of Manuel Antín is,The place of birth of the director of Intimidad de los parques is,Manuel Antín,the director of Intimidad de los parques," Las Palmas, Chaco",0.0001180961771751754,0.0008349504787474871,0.0009353234199807048,0.0007328497595153749,0.000790645950473845,0.0003934717387892306,0.0003815166128333658,0.0007498461636714637,0.00028702933923341334,0.000466363038867712,0.000840049993712455,0.0007258285768330097,0.0010096150217577815,0.0003534932911861688,0.0012410293566063046,0.0006052376120351255,0.00045954863890074193,0.0003396861138753593,4.1382270865142345e-05,0.0006370037444867194,0.0006443188176490366,0.0007048401166684926,0.00044720768346451223,0.000514727842528373,0.00014103390276432037,0.0003927628858946264,0.00024309205764438957,0.00035341113107278943,0.0002946102758869529,0.0007360157906077802,0.0007300355355255306,0.00013818469597026706,0.0012590285623446107,0.00042815165943466127,5.966965181869455e-05,0.00012236530892550945,0.0006119994213804603,0.0010910953860729933,0.0006805232842452824,0.00025678155361674726,0.00047143211122602224,0.0005482987617142498
635,635,The place of birth of Djeli Moussa Diawara is,The place of birth of the has part of Kora Jazz Trio is,Djeli Moussa Diawara,the has part of Kora Jazz Trio, Kankan,0.0025899172760546207,0.06679891049861908,0.0469953678548336,0.04578419774770737,0.046001873910427094,0.046175431460142136,0.03133956715464592,0.027246642857789993,0.038732245564460754,0.025715572759509087,0.06126191467046738,0.03034588322043419,0.039363786578178406,0.028656914830207825,0.07665705680847168,0.04905067756772041,0.024359406903386116,0.016557320952415466,0.009357045404613018,0.030367812141776085,0.04189131781458855,0.033212367445230484,0.017190227285027504,0.01892835646867752,0.009252235293388367,0.030979182571172714,0.02326614037156105,0.04178065434098244,0.0209331214427948,0.036617014557123184,0.0409916490316391,0.0064129275269806385,0.08503296971321106,0.029302719980478287,0.008368143811821938,0.026202240958809853,0.018930384889245033,0.057499147951602936,0.04407253488898277,0.027794647961854935,0.021499818190932274,0.04332086816430092
636,636,The date of death of Ömer Lütfi Akad is,The date of death of the director of Law of the Border is,Ömer Lütfi Akad,the director of Law of the Border, 19 November 2011,0.0017536144005134702,0.001278222189284861,0.002068915404379368,0.001877179485745728,0.0018848126055672765,0.003634606022387743,0.0016128863207995892,0.0030510001815855503,0.0015647865366190672,0.0006437600823119283,0.002125077648088336,0.0012912421952933073,0.0019557110499590635,0.0015312556643038988,0.0018659973284229636,0.0012668550480157137,0.0006982471677474678,0.0012591220438480377,0.0009617785108275712,0.001168512855656445,0.0010329915676265955,0.0012259865179657936,0.0016563304234296083,0.0017562421271577477,0.0008731145644560456,0.000940896978136152,0.0005469314055517316,0.0016628962475806475,0.0004886877140961587,0.003173746867105365,0.0021138887386769056,0.00045741916983388364,0.003221752354875207,0.001504001789726317,0.00032941647805273533,0.0012673885794356465,0.0018805874278768897,0.004374453332275152,0.0013938241172581911,0.001896534813567996,0.0032768265809863806,0.003072817111387849
637,637,The place of death of Ingmar Bergman is,The place of death of the director of Summer Interlude is,Ingmar Bergman,the director of Summer Interlude, Fårö,3.6001696571474895e-05,0.00014231342356652021,0.0001735755940899253,0.00013432919513434172,9.649382263887674e-05,0.0001155839127022773,0.00016121829685289413,0.00024702443624846637,9.567916276864707e-05,3.8736292481189594e-05,0.00019477623573038727,0.00016939516353886575,0.00012225790123920888,0.00012536811118479818,0.0001119505031965673,6.464326725108549e-05,0.00010178334196098149,4.1711307858349755e-05,3.450519579928368e-05,7.73751744418405e-05,6.609145930269733e-05,0.00015300826635211706,9.235271863872185e-05,0.00022155312763061374,9.325484279543161e-05,0.00012894996325485408,3.8923088141018525e-05,0.00012882940063718706,3.208578345947899e-05,0.0001827288797358051,0.0002673947310540825,5.0893995648948476e-05,0.0003310063621029258,8.991815411718562e-05,0.00015238524065352976,0.00016127186245284975,8.85862173163332e-05,0.00029138324316591024,6.371636118274182e-05,6.092348485253751e-05,6.381345156114548e-05,0.0001754131371853873
638,638,Chris Brown received the,"The performer of ""Fine by Me received the",Chris Brown,"the performer of ""Fine by Me", Grammy Award for Best R&B Album,0.004430220928043127,0.004376425873488188,0.003717572195455432,0.0045997523702681065,0.0025468836538493633,0.004109513014554977,0.005595702677965164,0.012484492734074593,0.0056704021990299225,0.008713657967746258,0.0038591588381677866,0.007211967837065458,0.0033818637020885944,0.004799460060894489,0.020006516948342323,0.003131573088467121,0.005194866098463535,0.0030565056949853897,0.005609177052974701,0.004002221394330263,0.005051022861152887,0.0027146090287715197,0.0034702643752098083,0.005512564443051815,0.006100619211792946,0.002256848616525531,0.003885231213644147,0.00244407681748271,0.0072947172448039055,0.007402765564620495,0.004636530298739672,0.005440559703856707,0.004803717136383057,0.004243885632604361,0.00012077041174052283,0.002095533302053809,0.010493523441255093,0.00025450316024944186,0.007093537598848343,0.006570111028850079,0.0006075894925743341,0.003754847217351198
639,639,The cause of death of Woody Guthrie is,The cause of death of the performer of Mermaid's Avenue is,Woody Guthrie,the performer of Mermaid's Avenue, Huntington's disease,4.855846214013582e-07,3.4605605492288305e-07,6.63491562136187e-07,6.51151083275181e-07,7.592592510263785e-07,2.6933093977277167e-07,5.482481810759054e-07,4.829054773836106e-07,4.066597227847524e-07,1.7148182962500869e-07,1.6843215462358785e-06,3.683106513108214e-07,3.465752058673388e-07,2.9728400363637775e-07,2.3049990716117463e-07,5.688869464393065e-07,6.209642151588923e-07,2.2433772528529516e-07,2.0079322382571263e-07,3.540548334513005e-07,4.092423182555649e-07,2.50368628940123e-07,3.717258323376882e-07,8.966695190792962e-07,2.7549143055694003e-07,3.0387630545192224e-07,2.0851271642641223e-07,1.1854923513965332e-06,4.661697801111586e-07,1.0588571512926137e-06,2.604593305477465e-07,5.415661803453986e-07,9.196804739985964e-07,4.333464573846868e-07,2.454461309753242e-06,5.974804366815079e-07,7.507766213166178e-07,2.9158618417568505e-06,4.6521444119207445e-07,4.5493013089981105e-07,5.293422873364761e-07,1.906394686557178e-06
640,640,The place of death of Wojciech Jerzy Has is,The place of death of the director of Write and Fight is,Wojciech Jerzy Has,the director of Write and Fight, Łódź,4.1753378354769666e-06,1.4769328117836267e-05,1.1848052963614464e-05,1.832278212532401e-05,1.0696165190893225e-05,8.613367754151113e-06,9.276316632167436e-06,1.3861068509868346e-05,7.645935511391144e-06,3.337406724313041e-06,6.902717359480448e-06,1.3345675142772961e-05,1.5336663636844605e-05,4.3185282265767455e-06,1.7196771295857616e-05,1.3772742022410966e-05,8.555576641811058e-06,1.2088647963537369e-05,5.984810286463471e-06,9.237065569323022e-06,7.294492661458207e-06,6.438597665692214e-06,2.0275541828596033e-05,5.589781267190119e-06,5.859067641722504e-06,7.340674528677482e-06,5.203914497542428e-06,1.270183111046208e-05,8.204372534237336e-06,2.915470759035088e-05,1.3075137758278288e-05,1.4810881111770868e-05,2.242531809315551e-05,9.101591786020435e-06,5.494445304066176e-06,5.821941613248782e-06,1.4076013940211851e-05,2.139939351764042e-05,3.917785761586856e-06,4.979869117960334e-06,1.4114295481704175e-05,3.6440887924982235e-05
641,641,The country of citizenship of Veena Sud is,The country of citizenship of the director of The Lie is,Veena Sud,the director of The Lie, American,7.5556366937235e-05,0.00043015697156079113,0.00027403910644352436,0.0002780732756946236,0.00039443871355615556,0.00031096325255930424,0.00020795421733055264,0.000368237029761076,0.0003441908920649439,0.0003047825302928686,0.0006367298192344606,0.000566477479878813,0.0002851253666449338,0.0003572027781046927,0.0003726265858858824,0.0005901611293666065,0.00026712121325545013,0.00017191896040458232,0.0007475215825252235,0.0003861295117530972,0.0005023802514187992,0.0014966779854148626,0.0010704759042710066,0.0005054347566328943,0.00047386641381308436,0.00019199085363652557,0.0002644686319399625,0.0005410380545072258,0.00028709613252431154,0.00043995617306791246,0.0004289337375666946,0.0004023212823085487,0.0001719556748867035,0.00039922562427818775,5.8945559430867434e-05,9.398211113875732e-05,0.00015843442815821618,3.311029649921693e-05,0.0003359695547260344,0.0002886885777115822,0.0002565283502917737,0.00035571266198530793
642,642,The place of burial of Edgar Rice Burroughs is,"The place of burial of the father of John Coleman ""Jack"" Burroughs is",Edgar Rice Burroughs,"the father of John Coleman ""Jack"" Burroughs", Tarzana,3.792083225562237e-05,1.6520347344339825e-05,3.6436911614146084e-05,3.16508776450064e-05,3.472793468972668e-05,1.341186543868389e-05,1.8624283256940544e-05,1.454692301194882e-05,2.2019392417860217e-05,1.1662500583042856e-05,4.197797898086719e-05,2.7229252737015486e-05,2.624104126880411e-05,1.595468529558275e-05,3.631681465776637e-05,1.355610311293276e-05,2.4239254344138317e-05,2.498068624845473e-06,1.5205745285129524e-06,1.555100425321143e-05,2.3891436285339296e-05,2.8260516046429984e-05,1.5990670362953097e-05,2.0045297787874006e-05,8.10458277555881e-06,3.669950456242077e-05,4.591635388351278e-06,2.615563244035002e-05,1.0368574294261634e-05,1.737106686050538e-05,2.0862366000073962e-05,5.460670308821136e-06,2.4928636776166968e-05,3.126246156170964e-05,8.175911352736875e-05,1.677838372415863e-05,8.697345947439317e-06,2.793935163936112e-05,6.933710665180115e-06,1.0324061804567464e-05,3.5264565667603165e-06,1.5345245628850535e-05
643,643,The place of death of William Axt is,The place of death of the composer of Camille is,William Axt,the composer of Camille, Ukiah,4.903715193904645e-07,4.754166411657934e-07,2.720089753438515e-07,2.1284395756993035e-07,3.296650277206936e-07,1.689306685648262e-07,3.58438597913846e-07,5.378711307457706e-07,3.167462239161978e-07,2.108771752773464e-07,9.761056389834266e-07,7.413976845782599e-07,3.9202367929647153e-07,5.738670552091207e-07,4.2840213154704543e-07,2.707367059429089e-07,3.194615771917597e-07,1.353407270698881e-07,5.6092922307016124e-08,3.6379145740284e-07,3.0663977668154985e-07,5.126915425535117e-07,2.0538874423436937e-07,6.493888236036582e-07,1.061432470805812e-07,2.5144450432890153e-07,2.672224184152583e-07,3.685423735078075e-07,1.1866584515018985e-07,4.6754098548262846e-07,4.6140758058754727e-07,3.157652770369168e-07,8.134325071296189e-07,4.781042548529513e-07,8.245745419799277e-08,1.7583917610863864e-07,1.6793428869732452e-07,1.6840398586737138e-07,3.0179646159922413e-07,1.2612997579708463e-07,2.2848725222957e-07,3.368251384472387e-07
644,644,Tony Ianzelo was educated at,The director of Don't Knock the Ox was educated at,Tony Ianzelo,the director of Don't Knock the Ox, Ryerson University,0.000580180378165096,0.0004425923980306834,0.0003381025162525475,0.00041702939779497683,0.00040517779416404665,0.000333018513629213,0.00035950951860286295,0.0003481153689790517,0.0003322769480291754,0.000494829670060426,0.00047354603884741664,0.00043720193207263947,0.0004642460262402892,0.00034986069658771157,0.000728942861314863,0.0005379850044846535,0.0003676642954815179,0.0004670719790738076,0.00032418721821159124,0.0004108512366656214,0.0003080151218455285,0.00036192723200656474,0.0003979973553214222,0.00034494788269512355,0.0003079958551097661,0.00025060915504582226,0.0006693717441521585,0.0004055285535287112,0.000521587033290416,0.00032097045914269984,0.00039775489130988717,0.0005539898411370814,0.00037806318141520023,0.0004324206383898854,7.587125583086163e-05,0.00023817128385417163,0.0005202055908739567,0.00034156357287429273,0.0005337615730240941,0.0007320023723877966,0.0006360929110087454,0.00047021874343045056
645,645,The spouse of John Farrow is,The spouse of the director of Hondo is,John Farrow,the director of Hondo, Maureen O'Sullivan,1.6935382518568076e-06,1.9172290194546804e-05,0.0001618948153918609,7.050647400319576e-05,6.075040437281132e-05,0.0001310719089815393,0.00019921001512557268,9.861715079750866e-05,8.98337020771578e-05,7.090326562320115e-06,8.366698602912948e-05,3.822418875643052e-05,0.0001795709686120972,5.8884965255856514e-05,0.0001180874023702927,3.647235280368477e-05,0.0001062928422470577,6.1347360315267e-05,5.7603716413723305e-05,6.225179095054045e-05,7.925814861664549e-05,4.5327873522182927e-05,0.00017205991025548428,5.449474338092841e-05,2.425896491331514e-05,1.4216974705050234e-05,8.515351510141045e-06,8.466298459097743e-05,1.2366564078547526e-05,8.48810377647169e-05,0.00011266400542808697,7.23526900401339e-05,0.00016664272698108107,0.00012863178562838584,3.584789374144748e-05,6.975453288760036e-05,0.00016573391621932387,6.58657809253782e-05,5.6970789046317805e-06,0.00011985393211944029,4.9970258260145783e-05,0.00013080952339805663
