,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,answer_prob_exp,answer_prob_obs,ans_prob_obs_edit_subject_other,ans_prob_obs_edit_subject_good,ans_prob_obs_edit_subject_new,ans_prob_obs_edit_subject_great,ans_prob_obs_edit_subject_big,ans_prob_obs_edit_subject_high,ans_prob_obs_edit_subject_old,ans_prob_obs_edit_subject_bad,ans_prob_obs_edit_subject_different,ans_prob_obs_edit_subject_american,ans_prob_obs_edit_subject_little,ans_prob_obs_edit_subject_sure,ans_prob_obs_edit_subject_small,ans_prob_obs_edit_subject_right,ans_prob_obs_edit_subject_large,ans_prob_obs_edit_subject_real,ans_prob_obs_edit_subject_best,ans_prob_obs_edit_subject_long,ans_prob_obs_edit_subject_young,ans_prob_obs_edit_subject_important,ans_prob_obs_edit_subject_only,ans_prob_obs_edit_subject_national,ans_prob_obs_edit_subject_black,ans_prob_obs_edit_subject_social,ans_prob_obs_edit_subject_able,ans_prob_obs_edit_subject_political,ans_prob_obs_edit_subject_public,ans_prob_obs_edit_subject_white,ans_prob_obs_edit_subject_better,ans_prob_obs_edit_subject_late,ans_prob_obs_edit_subject_free,ans_prob_obs_edit_subject_sorry,ans_prob_obs_edit_subject_low,ans_prob_obs_edit_subject_human,ans_prob_obs_edit_subject_TRUE,ans_prob_obs_edit_subject_whole,ans_prob_obs_edit_subject_easy,ans_prob_obs_edit_subject_hard,ans_prob_obs_edit_subject_early,ans_prob_obs_edit_subject_possible
57,Katy Perry's top album is called,Katheryn Elizabeth Hudson's top album is called,Katy Perry,Katheryn Elizabeth Hudson, Teenage Dream,0.01038473378866911,0.000843843852635473,0.0006501128664240241,0.00051528011681512,0.0005870391614735126,0.0005387639976106584,0.0009453271050006151,0.000661474303342402,0.0008272667764686048,0.0007343974430114031,0.0006486260681413114,0.0006739995442330837,0.0006793241482228041,0.0009755398496054113,0.0007661234121769667,0.0006645778776146472,0.0006273628096096218,0.0006283320835791528,0.0003936826251447201,0.0007023525540716946,0.002243258524686098,0.0007181639666669071,0.0006775103393010795,0.0006999344332143664,0.0006503316690213978,0.0006629989948123693,0.0006786657613702118,0.0007064748206175864,0.0006486279889941216,0.0007180044194683433,0.00044638366671279073,0.0006190416752360761,0.0007415236323140562,0.0007327543571591377,0.0005022228579036891,0.0008759446791373193,0.0004386600630823523,0.00037120995693840086,0.0006914947298355401,0.0006183725781738758,0.0006996548036113381,0.0004676933749578893
58,Ernest Gary Gygax died in the town of,The creator of Dungeons & Dragons died in the town of,Ernest Gary Gygax,The creator of Dungeons & Dragons," Lake Geneva, Wisconsin, U.S.",0.027220305055379868,0.005789320450276136,0.006140024401247501,0.004112284630537033,0.0031296932138502598,0.009442731738090515,0.004996981471776962,0.0038306862115859985,0.006829006597399712,0.003285142593085766,0.002986093983054161,0.002302029635757208,0.006080378778278828,0.003167923539876938,0.004906593821942806,0.006237240973860025,0.006172357127070427,0.003453152719885111,0.004083957523107529,0.009074101224541664,0.013095070607960224,0.0021839917171746492,0.004201952833682299,0.003812587819993496,0.00515484856441617,0.004487356171011925,0.0031674460042268038,0.0023946084547787905,0.008330169133841991,0.008502458222210407,0.0036342113744467497,0.006343111861497164,0.006007513962686062,0.005238620564341545,0.0032465129625052214,0.007795728277415037,0.005433499347418547,0.005867032799869776,0.005231423303484917,0.0038237120024859905,0.006356250029057264,0.0026440159417688847
59,Richard Garfield received a Bachelor of Science degree in the field of,The creator of Magic: The Gathering received a Bachelor of Science degree in field of,Richard Garfield,The creator of Magic: The Gathering, computer mathematics,0.025284387171268463,0.025930874049663544,0.01499548926949501,0.01564052142202854,0.037396568804979324,0.025439394637942314,0.01727990247309208,0.02606627345085144,0.016437439247965813,0.020125141367316246,0.064982570707798,0.01632404513657093,0.02240588702261448,0.05004945024847984,0.03272582218050957,0.03027055226266384,0.05763426423072815,0.03294840455055237,0.03139517828822136,0.03909773752093315,0.029483314603567123,0.03686199337244034,0.024402808398008347,0.026302453130483627,0.020407335832715034,0.03392232581973076,0.02640146017074585,0.04033629968762398,0.06977415084838867,0.04257587343454361,0.02580495923757553,0.04932072386145592,0.026815466582775116,0.03139800205826759,0.030465999618172646,0.04197290167212486,0.011813153512775898,0.010769062675535679,0.03538396954536438,0.07555995881557465,0.054494939744472504,0.034564655274152756
60,Emperor Vespasian introduced a tax on this bodily fluid,The fourth and last emperor who reigned in the Year of the Four Emperors introduced a tax on this bodily fluid,Emperor Vespasian,The fourth and last emperor who reigned in the Year of the Four Emperors, urin,1.0026836889664992e-06,2.25288090405229e-06,1.8477439880371094e-06,1.9025029587282916e-06,2.157997641916154e-06,2.777686631816323e-06,1.5862390227994183e-06,2.668639353942126e-06,1.3475319065037183e-06,2.382239927101182e-06,1.4201660860635457e-06,2.903389713537763e-06,2.3019474610919133e-06,3.9524620660813525e-06,2.0013023913634242e-06,1.5272511291186674e-06,1.9508611330820713e-06,2.5823783289524727e-06,2.5039287265826715e-06,1.768991069184267e-06,2.2692840957461158e-06,2.6093061933352146e-06,3.4396159662719583e-06,1.8682835616345983e-06,2.6264144707965897e-06,3.828841727226973e-06,2.1461853521032026e-06,1.966072204595548e-06,2.5858357730612624e-06,1.7906967286762665e-06,3.235812073398847e-06,2.8956098958587972e-06,2.604583187348908e-06,3.571984279915341e-06,2.180905312343384e-06,1.7666463918430964e-06,8.50838296173606e-06,3.496359113341896e-06,2.662586666701827e-06,1.2333119912000257e-06,2.734809868343291e-06,2.3405034426104976e-06
61,"Ludwig II ruled Bavaria from 1864 until his death in 1886, when he drowned in Lake","Der Märchenkönig ('the Fairy Tale King') ruled Bavaria from 1864 until his death in 1886, when he drowned in Lake",Ludwig II,Der Märchenkönig ('the Fairy Tale King')," Starnberg, Bavaria, German Empire",0.003393814666196704,0.005766648333519697,0.007836427539587021,0.007424036972224712,0.007164134178310633,0.006202067248523235,0.005477435886859894,0.005247825291007757,0.008899495005607605,0.003499385202303529,0.005690263584256172,0.0017089264001697302,0.005387014243751764,0.0039663235656917095,0.004362829960882664,0.006734651979058981,0.008374086581170559,0.006595950573682785,0.005682937800884247,0.0038833492435514927,0.00625623157247901,0.006490511819720268,0.0064055523835122585,0.0018044901080429554,0.004847053904086351,0.005385668482631445,0.010082336142659187,0.0029965105932205915,0.0064492737874388695,0.0027131582610309124,0.005745311733335257,0.005849350709468126,0.0050454880110919476,0.00424732593819499,0.006576098036020994,0.004055836703628302,0.006505319382995367,0.006753950379788876,0.006377990357577801,0.005542749539017677,0.005426611751317978,0.012482309713959694
62,Alexander the Great was tutored by the philosopher called,The man who conquered most of the known world was tutored by the philosopher called,Alexander the Great,The man who conquered the world, Aristotle,0.07452035695314407,0.026150692254304886,0.004754858557134867,0.02168540470302105,0.023817801848053932,0.017077255994081497,0.0219477079808712,0.022993603721261024,0.01563950814306736,0.03780735284090042,0.0022758045233786106,0.07916141301393509,0.02073049545288086,0.0193104837089777,0.021674567833542824,0.021537330001592636,0.02080232836306095,0.0033898577094078064,0.01430822815746069,0.01693764701485634,0.01657230034470558,0.02499959245324135,0.01448348630219698,0.020786885172128677,0.01763717085123062,0.06884895265102386,0.030769212171435356,0.045628249645233154,0.05149514600634575,0.01808505319058895,0.026162348687648773,0.028450340032577515,0.03742837533354759,0.024812687188386917,0.02792126126587391,0.03483195602893829,0.011622000485658646,0.026714691892266273,0.05977301672101021,0.020626887679100037,0.0353386364877224,0.004121908452361822
63,Steve Rogers is famous for his,The first avenger is famous for his,Steve Rogers,The first avenger, shield,0.0015752556500956416,0.0009560295729897916,0.0006114512216299772,0.0006702002719976008,0.0006214518216438591,0.001011947519145906,0.000662951497361064,0.001088848803192377,0.0007721073925495148,0.0004524778632912785,0.000766219396609813,0.00028669589664787054,0.0007112215971574187,0.0004100572841707617,0.0010949402349069715,0.0010236455127596855,0.000995178590528667,0.000600151252001524,0.0007786938804201782,0.00041159370448440313,0.0005220255698077381,0.0005893433699384332,0.0006850653444416821,0.0003015287802554667,0.0006099723395891488,0.0008407108252868056,0.0009562561172060668,0.0002793898165691644,0.0009165885276161134,0.0017191515071317554,0.0014041726244613528,0.0006163149955682456,0.0005553715745918453,0.00040466152131557465,0.0008833540487103164,0.00047616861411370337,0.0002246158546768129,0.000556030310690403,0.0004216837987769395,0.00041917822090908885,0.0007442855858244002,0.00080274319043383
64,Thomas Jennings invented a method for removing,The first African-American to hold a patent invented a method for removing,Thomas Jennings,The first African-American to hold a patent, dirt and grease from clothing,0.012375586666166782,0.013643840327858925,0.007182695437222719,0.02371330000460148,0.006981972139328718,0.02435119077563286,0.011857477948069572,0.013266355730593204,0.028255242854356766,0.02459809184074402,0.011879852041602135,0.015862219035625458,0.024167384952306747,0.004446348175406456,0.014329778961837292,0.01222765352576971,0.010074388235807419,0.025004085153341293,0.01363334059715271,0.01318134181201458,0.011323724873363972,0.009500565938651562,0.014965133741497993,0.01186991948634386,0.03229565545916557,0.010404528118669987,0.012021288275718689,0.0085908779874444,0.011465540155768394,0.010388975962996483,0.0150265758857131,0.014451122842729092,0.013982655480504036,0.017635527998209,0.018529118970036507,0.002765062265098095,0.004472476430237293,0.008571087382733822,0.006452550645917654,0.008695563301444054,0.017153574153780937,0.016688147559762
65,Leonardo da Vinci was born in the modern-day country of,The painter of the Mona Lisa was born in the modern-day country of,Leonardo da Vinci,The painter of the Mona Lisa, Italy,0.38517242670059204,0.1668137162923813,0.07358387857675552,0.17419493198394775,0.16205306351184845,0.27007007598876953,0.2804698348045349,0.16369588673114777,0.30821895599365234,0.15230396389961243,0.17762260138988495,0.24687816202640533,0.14994598925113678,0.19284464418888092,0.17652036249637604,0.19664707779884338,0.32199543714523315,0.1390480101108551,0.14624691009521484,0.3561188876628876,0.29738304018974304,0.1720283329486847,0.2439660280942917,0.3718520700931549,0.24138961732387543,0.19736455380916595,0.14857974648475647,0.2569032609462738,0.19204604625701904,0.32677409052848816,0.21968673169612885,0.19300644099712372,0.27855801582336426,0.27823951840400696,0.1216173768043518,0.30194807052612305,0.06368903070688248,0.15566487610340118,0.22031478583812714,0.17856238782405853,0.3474152088165283,0.13193093240261078
66,Johannes Gutenberg originally trained to become a,The inventor of the printing press originally trained to become a,Johannes Gutenberg,The inventor of the printing press, goldsmith,0.0008536913082934916,0.0010043199872598052,0.0010710315546020865,0.0010503586381673813,0.0006226751720532775,0.0006834252271801233,0.001102494657970965,0.0006179640768095851,0.0013443849748000503,0.0010525902034714818,0.0014495193026959896,0.0010755591792985797,0.0008357788319699466,0.001046177581883967,0.0010033175349235535,0.0005162964225746691,0.0007189578027464449,0.0025371822994202375,0.0013214352075010538,0.0007878466276451945,0.0007384362979792058,0.000953526294324547,0.0014638835564255714,0.0007212512427940965,0.0009728400618769228,0.0006959203747101128,0.0004926476976834238,0.0005455387872643769,0.0005831309827044606,0.000592411495745182,0.0013944812817499042,0.0009890011278912425,0.0003890139632858336,0.0011392009910196066,0.0005451151519082487,0.0004440968914423138,0.0002422534307697788,0.0006257981294766068,0.0004686241736635566,0.002980830380693078,0.000605881679803133,0.0002628443471621722
67,"In addition to being an inventor, Samuel F.B. Morse was also a talented","In addition to being an inventor, the developer of the electrical telegraph was also a talented",Samuel F.B. Morse,the developer of the electrical telegraph, artist,0.04970938339829445,0.04276570677757263,0.0579724945127964,0.034771889448165894,0.03348005190491676,0.0283066313713789,0.0324980765581131,0.05217835307121277,0.0410153865814209,0.04377799853682518,0.047069303691387177,0.03997854143381119,0.05707758292555809,0.04934248700737953,0.045096032321453094,0.03454165160655975,0.029547598212957382,0.031939297914505005,0.03780556470155716,0.029512647539377213,0.042906638234853745,0.03623460605740547,0.04409034922719002,0.029245741665363312,0.032541967928409576,0.0443095788359642,0.02173643559217453,0.03824637085199356,0.043788835406303406,0.030909927561879158,0.03215504810214043,0.03391847014427185,0.04691722244024277,0.04391662776470184,0.04582134261727333,0.04299171641469002,0.02338327094912529,0.02899918332695961,0.03154152259230614,0.019720615819096565,0.024699440225958824,0.04101843759417534
68,The first patented invention of Thomas Alva Edison was the electric,The first patented invention of the inventor of the light bulb was the electric,Thomas Alva Edison,the inventor of the light bulb, vote recorder,1.3744950422278635e-07,3.631229503753275e-07,6.255525590859179e-07,3.26648972759358e-07,2.468848947501101e-07,2.3756112454975664e-07,2.6351628434895247e-07,2.8617455427593086e-07,4.822040295948682e-07,4.296466897812934e-07,1.614375975123039e-07,9.184179816656979e-07,6.003041335134185e-07,3.1781721077095426e-07,5.109732228447683e-07,3.6618391163756314e-07,4.0689704405849625e-07,5.342299118638039e-07,4.255101941907924e-07,2.8511598770819546e-07,2.9107636123626435e-07,3.796628504915134e-07,6.704067345708609e-07,4.2604472128005e-07,4.132850790483644e-07,6.955456797186343e-07,3.375329811206029e-07,5.416568455984816e-07,3.4948237725984654e-07,3.5880756854567153e-07,3.460297648416599e-07,4.822596224585141e-07,5.141005772202334e-07,5.131772695676773e-07,3.457233219705813e-07,1.9484292579363682e-07,3.438132125666016e-07,6.523045499307045e-07,4.2640252218006935e-07,1.4797272740452172e-07,2.2191444770669477e-07,6.835068688815227e-07
69,Nikola Tesla was born in the modern-day country of,The rival of Thomas Alva Edison was born in the modern-day country of,Nikola Tesla,The rival of Thomas Alva Edison, Croatia,0.07633791863918304,0.009365187026560307,0.003881805343553424,0.002911671996116638,0.005271694157272577,0.0049277241341769695,0.00583187909796834,0.006955034099519253,0.004410888068377972,0.009048683568835258,0.0023398592602461576,0.0012005026219412684,0.006209232844412327,0.0076572163961827755,0.008228836581110954,0.00886249914765358,0.006715318653732538,0.000865946349222213,0.008699951693415642,0.005744364578276873,0.0026085232384502888,0.005251995287835598,0.00814024731516838,0.012507122941315174,0.005226572509855032,0.005115991923958063,0.006292217876762152,0.007980002090334892,0.006825828924775124,0.00400209054350853,0.005250198300927877,0.002807175973430276,0.007237293757498264,0.009039600379765034,0.0026396068278700113,0.004272698890417814,0.004151231609284878,0.0028460491448640823,0.005318358074873686,0.008167806081473827,0.0048035685904324055,0.004048448521643877
70,Nikola Tesla went to the University of,The inventor of the Tesla coin went to the University of,Nikola Tesla,The inventor of the Tesla coin, Graz,0.0014419775689020753,0.0002516808162909001,0.00043998207547701895,0.0002639298909343779,0.00025354159879498184,0.0004005868104286492,0.00024687673430889845,0.0002925504231825471,0.0002416868373984471,0.00033450755290687084,0.00031182722887024283,0.0003610507701523602,0.00017571858188603073,0.00037545195664279163,0.00023714752751402557,0.0004167259612586349,0.00016381207387894392,0.00028526101959869266,0.00035782382474280894,9.88736137514934e-05,0.00017541782290209085,0.00031725486041978,0.00038130820030346513,0.0002671210968401283,0.00018027998157776892,0.00028622066020034254,0.0004280710418242961,0.00039441048284061253,0.00019646908913273364,0.00015833914221730083,0.00027316485648043454,0.000312142597977072,0.0002758912742137909,0.0003336713707540184,0.00020304162171669304,0.00018066237680613995,0.0006797559326514602,0.0005625350750051439,0.00031874855631031096,0.0003163968794979155,0.0002277855819556862,0.0002916049270424992
71,Nikola Tesla died in the city called,The inventor of the induction motor died in the city called,Nikola Tesla,The inventor of the induction motor," New York City, U.S.",0.06810005009174347,0.011034682393074036,0.011376268230378628,0.011509275063872337,0.025270242244005203,0.020591752603650093,0.013113025575876236,0.006587538402527571,0.009163440205156803,0.005847107153385878,0.009777669794857502,0.009723927825689316,0.012167497538030148,0.009541226550936699,0.008637172169983387,0.005610588006675243,0.011057008989155293,0.016875045374035835,0.008942625485360622,0.012372530996799469,0.014065769501030445,0.00975613109767437,0.011468382552266121,0.00908638909459114,0.017168914899230003,0.011525435373187065,0.006650841794908047,0.007348706014454365,0.02083745039999485,0.02019154466688633,0.009889979846775532,0.010249911807477474,0.017601871863007545,0.010244506411254406,0.013011878356337547,0.02198217622935772,0.03174876421689987,0.0077416119165718555,0.021087823435664177,0.00745833944529295,0.011284414678812027,0.010413464158773422
72,Nikola Tesla studied,The inventor of alternating current studied,Nikola Tesla,The inventor of alternating current, electrical engineering,0.022618312388658524,0.01986866444349289,0.019124694168567657,0.02029065601527691,0.008621345274150372,0.020626984536647797,0.02099412865936756,0.027834715321660042,0.013327820226550102,0.007738668937236071,0.0383809469640255,0.01119706779718399,0.03376016020774841,0.01724587008357048,0.021970234811306,0.02750656008720398,0.01918961852788925,0.02198771759867668,0.007586822845041752,0.016987109556794167,0.022717205807566643,0.026226475834846497,0.03014526143670082,0.011963600292801857,0.018298154696822166,0.013654496520757675,0.022978905588388443,0.027930522337555885,0.018365949392318726,0.015767347067594528,0.015815643593668938,0.020100558176636696,0.015043594874441624,0.015949895605444908,0.017757181078195572,0.015210909768939018,0.01582544855773449,0.012602408416569233,0.017739370465278625,0.019926374778151512,0.031054744496941566,0.016790805384516716
73,New York City is in the state of,The most populous city in the United States is in the state of,New York City,The most populous city in the United States, New York,0.0009470071527175605,0.09008307754993439,0.08352446556091309,0.07385029643774033,0.1558031141757965,0.08216004818677902,0.09800571948289871,0.09984246641397476,0.08741946518421173,0.13532213866710663,0.0952163115143776,0.06773574650287628,0.0901627391576767,0.09761575609445572,0.10728117823600769,0.09314718097448349,0.1088409498333931,0.11130949854850769,0.08966142684221268,0.08739211410284042,0.09005490690469742,0.09129747748374939,0.1015266627073288,0.05389947071671486,0.0768841952085495,0.1037340760231018,0.08867956697940826,0.06358298659324646,0.09747180342674255,0.0835793986916542,0.08820247650146484,0.08388295024633408,0.07979592680931091,0.09679693728685379,0.15142425894737244,0.08969715982675552,0.049198660999536514,0.08111952990293503,0.08596964925527573,0.09893029928207397,0.09864126145839691,0.09269160032272339
74,Michelle Obama was born in the city of,Barack Obama's wife was born in the city of,Michelle Obama,Barack Obama's wife, Chicago,0.6726415753364563,0.5578188896179199,0.28210511803627014,0.4439352750778198,0.4625875651836395,0.7606241703033447,0.44641634821891785,0.6339794397354126,0.3039655089378357,0.5030997395515442,0.6077688932418823,0.2739986479282379,0.6684183478355408,0.4541263282299042,0.3939225375652313,0.5289838910102844,0.433300256729126,0.43045544624328613,0.29610422253608704,0.74420565366745,0.7063112258911133,0.5836248993873596,0.4713222086429596,0.6733379364013672,0.5100760459899902,0.7410486936569214,0.4381004571914673,0.5875597596168518,0.7791084051132202,0.5284908413887024,0.5017697215080261,0.4406106472015381,0.3865903317928314,0.5175278782844543,0.4564586877822876,0.43862712383270264,0.278848797082901,0.1812216341495514,0.5224632620811462,0.47081679105758667,0.2433152198791504,0.3522430658340454
75,Florence Nightingale was born in the city of,The founder of modern nursing was born in the city of,Florence Nightingale,The founder of modern nursing, Florence,0.6546518802642822,0.007229657843708992,0.0025699965190142393,0.0019023427739739418,0.003140511456876993,0.007708945777267218,0.005059058777987957,0.0026382319629192352,0.003309685504063964,0.0015724899712949991,0.004657440818846226,0.001566080842167139,0.003979473374783993,0.0036088922061026096,0.004520372487604618,0.008949830196797848,0.0062283980660140514,0.004136755596846342,0.0030397980008274317,0.0014151301002129912,0.00240040454082191,0.006534127984195948,0.00898828636854887,0.0033562725875526667,0.005698613356798887,0.009787618182599545,0.007756024599075317,0.005620090756565332,0.0037749866023659706,0.0032237849663943052,0.002964087063446641,0.006505156867206097,0.010639803484082222,0.004570419900119305,0.0020344071090221405,0.006232100538909435,0.001096144551411271,0.0017390674911439419,0.008171722292900085,0.0032169006299227476,0.002794999163597822,0.0031081533525139093
76,Hippocrates was from the country of,The father of medicine was from the country of,Hippocrates,The father of medicine, Greece,0.05349917709827423,0.00896505732089281,0.006059234496206045,0.006928615737706423,0.006608390714973211,0.014210762456059456,0.01427030935883522,0.00542715797200799,0.0070236921310424805,0.006969492416828871,0.00487414188683033,0.005109117366373539,0.007801051717251539,0.007948274724185467,0.006510781589895487,0.009369931183755398,0.009427601471543312,0.0052138823084533215,0.011397012509405613,0.006029007025063038,0.004367639776319265,0.007049537263810635,0.011077105067670345,0.008067316375672817,0.007435043808072805,0.010583365336060524,0.007371557876467705,0.010074619203805923,0.013544853776693344,0.008388865739107132,0.0077485148794949055,0.006102594081312418,0.01247341837733984,0.01166462991386652,0.003225629450753331,0.010721917264163494,0.01071879081428051,0.0035328702069818974,0.00882316380739212,0.00452964985743165,0.014602801762521267,0.004844990558922291
77,Albert Einstein was known for developing the theory of,The winner of the 1921 Nobel Prize in Physics was known for developing the theory of,Albert Einstein,The winner of the 1921 Nobel Prize in Physics , relativity,0.7209499478340149,0.20931728184223175,0.20359094440937042,0.23245872557163239,0.13785085082054138,0.3568280041217804,0.21614675223827362,0.21723295748233795,0.15525564551353455,0.24259862303733826,0.18737033009529114,0.30224481225013733,0.10661491006612778,0.10096720606088638,0.26039621233940125,0.29585254192352295,0.1806671917438507,0.19341857731342316,0.10751954466104507,0.2346341907978058,0.1721583753824234,0.22128838300704956,0.23574863374233246,0.19149978458881378,0.21840710937976837,0.3741021156311035,0.15913072228431702,0.23517759144306183,0.2450340986251831,0.26024705171585083,0.13438698649406433,0.09257759898900986,0.2162015736103058,0.35010576248168945,0.12476498633623123,0.336439847946167,0.2664702236652374,0.10871675610542297,0.14563430845737457,0.17979705333709717,0.13740897178649902,0.151103675365448
78,James Madison was born in the state of,The father of the Constitution was born in the state of,James Madison,The father of the Constitution, Virgina,0.0030950738582760096,0.004428930580615997,0.0025305047165602446,0.004082697909325361,0.001889399834908545,0.006622546352446079,0.0028053547721356153,0.0012703218962997198,0.0031873700208961964,0.0028590436559170485,0.004431822337210178,0.0012667302507907152,0.0036422221455723047,0.0028900790493935347,0.0038276624400168657,0.0052306498400866985,0.0019440790638327599,0.0038041514344513416,0.002134016016498208,0.001956274500116706,0.0012566492659971118,0.0041611073538661,0.002880075015127659,0.002741646720096469,0.004954359028488398,0.005335553083568811,0.005735931918025017,0.0022488306276500225,0.0017634629039093852,0.002795218490064144,0.003796410746872425,0.005065592005848885,0.007463838439434767,0.006781970150768757,0.0033627087250351906,0.004570003133267164,0.0006551495753228664,0.000557189341634512,0.0036650581751018763,0.0016665892908349633,0.003774436190724373,0.0030685104429721832
79,Charles Babbage was born in the city of,The father of the computer was born in the city of,Charles Babbage,The father of the computer, London,0.13815048336982727,0.0017450273735448718,0.002668755827471614,0.0015326609136536717,0.0019547883421182632,0.005528395529836416,0.003569119842723012,0.0020611293148249388,0.001064938958734274,0.0013302018633112311,0.003923665266484022,0.0016707800095900893,0.0020001877564936876,0.004048210568726063,0.001597552327439189,0.0017158756963908672,0.002380168763920665,0.0033472436480224133,0.0010206052102148533,0.0017125210724771023,0.002476287307217717,0.002112440764904022,0.002748736646026373,0.0026352626737207174,0.004985656123608351,0.004436590243130922,0.0025377776473760605,0.0021755218040198088,0.006927051581442356,0.0064645931124687195,0.0017839979846030474,0.0007914674351923168,0.002654267940670252,0.003650926984846592,0.0020815713796764612,0.005189245101064444,0.002134156646206975,0.0031088939867913723,0.005611708853393793,0.0012601817725226283,0.0024742651730775833,0.0032655387185513973
80,Galileo Galilei was born in the city of,The father of the scientific method was born in the city of,Galileo Galilei,The father of the scientific method, Pisa,0.07235290110111237,0.015226984396576881,0.0114955585449934,0.015498264692723751,0.017846060916781425,0.014409876428544521,0.012927953153848648,0.01564766839146614,0.018368495628237724,0.013779081404209137,0.01584346778690815,0.007800012361258268,0.017240315675735474,0.01247251033782959,0.01670566387474537,0.015397155657410622,0.01570064388215542,0.0191763024777174,0.014840535819530487,0.023213621228933334,0.017713366076350212,0.01964005082845688,0.013190439902245998,0.01904297061264515,0.012353776022791862,0.012127733789384365,0.014885551296174526,0.013010232709348202,0.011155849322676659,0.011890699155628681,0.017200157046318054,0.01914384961128235,0.015043585561215878,0.015652963891625404,0.01280407514423132,0.010753918439149857,0.012844664976000786,0.010697009041905403,0.00881873443722725,0.016624949872493744,0.015490538440644741,0.01652718149125576
81,The Taj Mahal was commissioned by,The ivory-white mausoleum in India was commissioned by,The Taj Mahal,The ivory-white mausoleum in India, Shah Jahan,0.08630166947841644,0.005198282189667225,0.0037234267219901085,0.004332355223596096,0.004298964515328407,0.004932745359838009,0.006343301385641098,0.0051236581057310104,0.005885692313313484,0.008664884604513645,0.00782056525349617,0.012775099836289883,0.004870264790952206,0.006469567306339741,0.005277752410620451,0.005134826526045799,0.004729545675218105,0.005612112581729889,0.0034781915601342916,0.005476272664964199,0.004771321080625057,0.005368382669985294,0.0058350758627057076,0.006662129890173674,0.005120319314301014,0.003930463455617428,0.0038587218150496483,0.0038675519172102213,0.0033540043514221907,0.0035131732001900673,0.005493832286447287,0.006140988320112228,0.0034201780799776316,0.005717102438211441,0.005775570869445801,0.005063105374574661,0.0038223229348659515,0.005490543320775032,0.005489517468959093,0.0074117048643529415,0.00780465267598629,0.012119500897824764
82,The Gateway Arch is located in,The world's tallest arch is located in,The Gateway Arch,The world's tallest arch, St. Louis,0.036951031535863876,0.01396962534636259,0.00849215965718031,0.008657660335302353,0.007938681170344353,0.012077389284968376,0.010286903008818626,0.010102050378918648,0.007495024707168341,0.007514463271945715,0.011211857199668884,0.005862581543624401,0.011149346828460693,0.010162105783820152,0.011774634942412376,0.015112939290702343,0.010786429047584534,0.009369230829179287,0.0108448825776577,0.010804491117596626,0.007295568007975817,0.010295444168150425,0.014269771985709667,0.010008411481976509,0.011129525490105152,0.013066262938082218,0.012289227917790413,0.010211280547082424,0.013635010458528996,0.011855033226311207,0.008703537285327911,0.00895422138273716,0.010483574122190475,0.011334015056490898,0.00795845314860344,0.008647659793496132,0.010512446984648705,0.005075187422335148,0.01298476941883564,0.009709839709103107,0.010758076794445515,0.005729389376938343
83,The Shard is located in the city of,The tallest building in the United Kingdom is located in the city of,The Shard,The tallest building in the United Kingdom, London,0.3510141670703888,0.2308470606803894,0.1776892989873886,0.12410946190357208,0.182533860206604,0.3296079635620117,0.24975618720054626,0.2579963207244873,0.1458459347486496,0.14905135333538055,0.26094022393226624,0.20318762958049774,0.17725151777267456,0.1907670646905899,0.2420470416545868,0.26705682277679443,0.3254079222679138,0.3495579659938812,0.17311091721057892,0.2299581915140152,0.36273106932640076,0.38695695996284485,0.3197728097438812,0.4913107752799988,0.3229489028453827,0.439714252948761,0.2788013219833374,0.2227337658405304,0.45941081643104553,0.3312356173992157,0.19783784449100494,0.16958780586719513,0.2901960015296936,0.24466043710708618,0.32319414615631104,0.3492523431777954,0.12203987687826157,0.09996706992387772,0.30036208033561707,0.19230230152606964,0.3405866026878357,0.17883674800395966
84,T. Rex lived on the modern day continent of,The dinosaur with tiny arms lived on the modern day continent of,T. Rex,The dinosaur with tiny arms, North America,0.1040901392698288,0.007142245303839445,0.00278096878901124,0.013551670126616955,0.013851357623934746,0.011503659188747406,0.01142172608524561,0.005669615231454372,0.006978255230933428,0.005981622263789177,0.017482701689004898,0.02706528641283512,0.008744891732931137,0.014950183220207691,0.006458479445427656,0.006544902920722961,0.016635384410619736,0.011836168356239796,0.011727239936590195,0.007788574323058128,0.004908733069896698,0.007555298041552305,0.004587482661008835,0.024960754439234734,0.012327529489994049,0.004255681298673153,0.008132797665894032,0.010634507052600384,0.02724403142929077,0.028996601700782776,0.01310232188552618,0.01762341521680355,0.007497020531445742,0.004150894936174154,0.007122440729290247,0.009455385617911816,0.03599967435002327,0.00764846708625555,0.008908047340810299,0.004698759410530329,0.007836638018488884,0.00933452695608139
