,Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,answer_prob_exp,answer_prob_obs,ans_prob_obs_edit_subject_other,ans_prob_obs_edit_subject_good,ans_prob_obs_edit_subject_new,ans_prob_obs_edit_subject_great,ans_prob_obs_edit_subject_big,ans_prob_obs_edit_subject_high,ans_prob_obs_edit_subject_old,ans_prob_obs_edit_subject_bad,ans_prob_obs_edit_subject_different,ans_prob_obs_edit_subject_american,ans_prob_obs_edit_subject_little,ans_prob_obs_edit_subject_sure,ans_prob_obs_edit_subject_small,ans_prob_obs_edit_subject_right,ans_prob_obs_edit_subject_large,ans_prob_obs_edit_subject_real,ans_prob_obs_edit_subject_best,ans_prob_obs_edit_subject_long,ans_prob_obs_edit_subject_young,ans_prob_obs_edit_subject_important,ans_prob_obs_edit_subject_only,ans_prob_obs_edit_subject_national,ans_prob_obs_edit_subject_black,ans_prob_obs_edit_subject_social,ans_prob_obs_edit_subject_able,ans_prob_obs_edit_subject_political,ans_prob_obs_edit_subject_public,ans_prob_obs_edit_subject_white,ans_prob_obs_edit_subject_better,ans_prob_obs_edit_subject_late,ans_prob_obs_edit_subject_free,ans_prob_obs_edit_subject_sorry,ans_prob_obs_edit_subject_low,ans_prob_obs_edit_subject_human,ans_prob_obs_edit_subject_TRUE,ans_prob_obs_edit_subject_whole,ans_prob_obs_edit_subject_easy,ans_prob_obs_edit_subject_hard,ans_prob_obs_edit_subject_early,ans_prob_obs_edit_subject_possible
400,400,Miwa Matreyek was educated at,The director of This World Made Itself; Myth and Infrastructure; Dreaming of Lucid Living was educated at,Miwa Matreyek,the director of This World Made Itself; Myth and Infrastructure; Dreaming of Lucid Living, California Institute of the Arts,0.0003014391695614904,0.0008833506726659834,0.0017771837301552296,0.0018319492228329182,0.001363098039291799,0.0011916927760466933,0.0010348530486226082,0.0008784446981735528,0.0022938912734389305,0.0012581609189510345,0.000940239115152508,0.001784677617251873,0.0014919319655746222,0.0013723414158448577,0.0009547643712721765,0.0007947023841552436,0.0019510329002514482,0.0009653443703427911,0.0021213185973465443,0.0021684039384126663,0.0010069642448797822,0.0012912950478494167,0.0006910508964210749,0.0014181188307702541,0.0008964053122326732,0.0006528209196403623,0.0005883792764507234,0.0014400575309991837,0.0010646228911355138,0.0013957549817860126,0.0011299242032691836,0.0016833003610372543,0.0008027388830669224,0.0008651782409287989,0.0007249786285683513,0.0011362069053575397,0.0005719466134905815,0.00041650424827821553,0.001722355023957789,0.001521571073681116,0.0017193385865539312,0.0016539692878723145
401,401,The place of birth of Otakar Vávra is,The place of birth of the director of Dívka v modrém is,Otakar Vávra,the director of Dívka v modrém, Hradec Králové,0.002440326614305377,0.0016276818932965398,0.0008495200891047716,0.0024226955138146877,0.0009019847493618727,0.0013837539590895176,0.0008286001393571496,0.0031519101466983557,0.0014033629558980465,0.0015833349898457527,0.0003110427351202816,0.0028042602352797985,0.0007469988777302206,0.0034576894249767065,0.0016466755187138915,0.0015678011113777757,0.001670132391154766,0.0016214869683608413,0.002237999113276601,0.0009177631582133472,0.0005017954972572625,0.0013481024652719498,0.002321944572031498,0.0009887591004371643,0.0009997080778703094,0.0007338816067203879,0.003391838865354657,0.00039868138264864683,0.0017709590028971434,0.0015673998277634382,0.0004958987119607627,0.0019375821575522423,0.0018739410443231463,0.0015999739989638329,0.0020744125358760357,0.0009960492607206106,0.003974699880927801,0.000977871473878622,0.0025838613510131836,0.0012413904769346118,0.0005452564801089466,0.001224502339027822
402,402,The employer of Bjørn Helland-Hansen is,The employer of the father of Eigil Helland-Hansen is,Bjørn Helland-Hansen,the father of Eigil Helland-Hansen, University of Bergen,4.457437535165809e-05,3.811505303019658e-05,0.00017625768668949604,5.777953265351243e-05,3.4116899769287556e-05,9.71850095083937e-05,5.288185639074072e-05,0.00013336473784875125,0.00010004142677644268,9.183496877085418e-05,3.7330039049265906e-05,9.332216905022506e-06,7.516770710935816e-05,1.3368638065003324e-05,1.8200078557129018e-05,0.0001554657646920532,4.215611261315644e-05,5.4572657973039895e-05,9.148510434897617e-05,1.2482627425924875e-05,7.573975017294288e-05,0.0001552227622596547,0.00012709521979559213,1.9012884877156466e-05,1.730519397824537e-05,1.3888146895624232e-05,9.504894114797935e-05,2.4776856662356295e-05,2.3982260245247744e-05,0.0001697838306427002,9.146160300588235e-05,1.714860445645172e-05,5.6454689911333844e-05,5.905144280404784e-05,4.497095142141916e-05,2.0991765268263407e-05,5.02976072311867e-05,9.873017006611917e-06,2.4255741664092056e-05,1.0142668543267064e-05,2.153838795493357e-05,8.087124115263578e-06
403,403,The place of birth of T. S. Nagabharana is,The place of birth of the director of Makkaliralavva Mane Thumba is,T. S. Nagabharana,the director of Makkaliralavva Mane Thumba, Bangalore,0.0008730315021239221,0.0006055025150999427,0.0002137608389602974,0.0005513111827895045,9.735421917866915e-05,0.0002933517098426819,0.00017494377971161157,0.0005592800443992019,0.0002570820797700435,0.00029837264446541667,8.966588211478665e-05,0.0006711579626426101,0.00023123223218135536,0.0005820405203849077,0.00026863330276682973,0.00029956348589621484,0.0002638566948007792,0.00024590102839283645,0.000454268476460129,0.0001554998743813485,9.506949572823942e-05,0.00033116305712610483,0.0006924659828655422,0.00017728512466419488,0.00035109688178636134,0.00010026724339695647,0.0008150968351401389,7.315076800296083e-05,0.00048168565263040364,0.0004885795642621815,6.129250687081367e-05,0.00028729569748975337,0.0004571110475808382,0.0002603677858132869,0.0005021952092647552,0.00013220365508459508,0.00021845093579031527,6.91990862833336e-05,0.0003249534056521952,0.00036727372207678854,5.5500215239590034e-05,0.0001346513454336673
404,404,The father of Rufus Wainwright is,The father of the performer of Instant Pleasure is,Rufus Wainwright,the performer of Instant Pleasure, Loudon Wainwright III,1.5890124771544833e-08,7.183399475252372e-07,5.684275038220221e-06,5.721245997847291e-06,2.299828565810458e-06,1.2179829127489938e-06,3.6578483104676707e-06,1.3682979442819487e-06,4.432130481291097e-06,7.670215381949674e-06,7.153165825002361e-06,3.6189471757097635e-06,2.284785750816809e-06,5.055960059507925e-07,2.895356828958029e-06,7.0494343162863515e-06,2.6590616926114308e-06,9.849227353697643e-07,5.231330305832671e-06,7.202642677839322e-07,2.424000513201463e-06,5.767602033301955e-06,2.275961378472857e-06,1.9504236661305185e-06,2.3333554963755887e-06,1.5346402051363839e-06,8.148893357429188e-06,1.2951662711202516e-06,3.2390070714427566e-07,2.2030810669093626e-06,3.979983830504352e-06,2.6388428864265734e-07,6.434602710214676e-06,2.9752686714346055e-07,5.166404207557207e-06,6.486911843239795e-07,1.1938386705878656e-06,4.947540219291113e-06,7.27174551684584e-07,9.370610882797337e-07,1.8705147795117227e-06,6.3728439272381365e-06
405,405,The country of citizenship of Arthur Benjamin is,The country of citizenship of the composer of An Ideal Husband is,Arthur Benjamin,the composer of An Ideal Husband, Australian,0.00028520479099825025,0.00016251494525931776,0.0001790593669284135,0.00012425002933014184,9.349093306809664e-05,0.00022215172066353261,5.7976398238679394e-05,0.00014570912753697485,0.00015770898608025163,0.00012961687752977014,0.0002153458772227168,9.076540300156921e-05,4.5377550122793764e-05,0.00017184593889396638,4.090418224222958e-05,0.0002234906714875251,0.00011795596219599247,0.00021373425261117518,0.00012548647646326572,8.627075294498354e-05,0.00011720441398210824,0.0001371166727039963,9.00396189535968e-05,0.00011335438466630876,0.00013952646986581385,9.894782124320045e-05,9.517222497379407e-05,0.00020535089424811304,0.00011731251288438216,0.00035947305150330067,7.505557005060837e-05,7.023094804026186e-05,2.6580821213428862e-05,0.00015914268442429602,4.32295237260405e-05,6.706136628054082e-05,4.493007145356387e-05,5.759495616075583e-05,0.0001039987473632209,0.00021610943076666445,5.383797179092653e-05,1.6757589037297294e-05
406,406,The employer of Donald Trump Jr. is,The employer of the spouse of Vanessa Kay Haydon Trump is,Donald Trump Jr.,the spouse of Vanessa Kay Haydon Trump, Trump Organization,0.0006155251176096499,0.0022153148893266916,0.009124777279794216,0.00403573689982295,0.0015722914831712842,0.0037915746215730906,0.0011173711391165853,0.002852213568985462,0.0023892561439424753,0.004986271727830172,0.005723015870898962,0.000451178930234164,0.0016816578572615981,0.0009213908924721181,0.0005409936420619488,0.01159605197608471,0.0008328689145855606,0.003039626870304346,0.0023485946003347635,0.0004062261141370982,0.0035492845345288515,0.005431347526609898,0.00941342581063509,0.0037330854684114456,0.0011722977505996823,0.0008890755125321448,0.004448306281119585,0.0014694980345666409,0.001751608564518392,0.005894898436963558,0.004305354319512844,0.000788888952229172,0.0027621679473668337,0.0034975875169038773,0.0019522758666425943,0.0008358023478649557,0.0030988447833806276,0.00023672360111959279,0.0008815162000246346,0.0011079139076173306,0.0014999546110630035,0.0012590850237756968
407,407,The place of birth of Cardi B is,The place of birth of the performer of Thru Your Phone is,Cardi B,the performer of Thru Your Phone, Bronx,2.7613152724370593e-06,1.9147892089677043e-05,5.191346190258628e-06,3.4587301342980936e-05,6.298350399447372e-06,1.2494877410063054e-05,1.0446684427733999e-05,4.869472104473971e-05,8.392727067985106e-06,1.9908657122869045e-05,1.7582560758455656e-06,8.519127004547045e-05,5.424762548500439e-06,2.7654628866002895e-05,8.384286957152653e-06,5.333204171620309e-06,1.300292024097871e-05,1.4886770259181503e-05,2.7682177460519597e-05,4.407274445838993e-06,2.215127324234345e-06,2.4406914235441945e-05,3.436758925090544e-05,4.4438465920393355e-06,1.0063920854008757e-05,1.969926188394311e-06,2.4805429347907193e-05,1.4654212918685516e-06,1.5363204511231743e-05,1.3206420589995105e-05,1.4976715192460688e-06,1.734489887894597e-05,1.096781124942936e-05,1.6340753063559532e-05,1.8647562683327124e-05,8.529268598067574e-06,1.3844922250427771e-05,1.6134503312059678e-05,3.547241067280993e-05,1.148277624452021e-05,4.639501185010886e-06,3.969453246099874e-06
408,408,The date of death of Maria of Amnia is,The date of death of the mother of Euphrosyne is,Maria of Amnia,the mother of Euphrosyne, 823,0.004874453879892826,0.002578633837401867,0.0019270953489467502,0.004016804974526167,0.0024232962168753147,0.002442304976284504,0.002613290213048458,0.004539235960692167,0.0019404224585741758,0.003203895641490817,0.003046490019187331,0.005506003741174936,0.0015374886570498347,0.005238322541117668,0.001649094163440168,0.0017591587966307998,0.002701663179323077,0.00219108909368515,0.0015009786002337933,0.0009899648139253259,0.001000854535959661,0.0017002171371132135,0.0032977350056171417,0.0012657169718295336,0.0021915477700531483,0.0028460086323320866,0.004689106252044439,0.0029829831328243017,0.0024723648093640804,0.0018451368669047952,0.0013993813190609217,0.002624236047267914,0.00364803452976048,0.0014500372344627976,0.002728635212406516,0.0030735009349882603,0.004160059615969658,0.0031566538382321596,0.0033568311482667923,0.0019010135438293219,0.00150849181227386,0.005085003096610308
409,409,The date of death of Elisabeth of Hesse is,The date of death of the spouse of Louis II of Zweibrücken is,Elisabeth of Hesse,the spouse of Louis II of Zweibrücken, 4 January 1563,0.0007075335597619414,0.0007185731083154678,0.0004918279009871185,0.0015877180267125368,0.0004202581476420164,0.0007977811037562788,0.0008262741030193865,0.001729548443108797,0.0007575071067549288,0.0008857846260070801,0.0010555366752669215,0.004252216778695583,0.0003877932613249868,0.004013450816273689,0.0003841826692223549,0.0008260830654762685,0.0006613298319280148,0.0009434765670448542,0.00028530077543109655,0.00022237362281884998,0.0003424635506235063,0.00040182852535508573,0.001335482345893979,0.0005577804404310882,0.0005530451890081167,0.0009395291563123465,0.0019675372168421745,0.00081916298950091,0.000970172171946615,0.0006699846708215773,0.0002995730028487742,0.0012179795885458589,0.0019550311844795942,0.0008566913311369717,0.0005861216923221946,0.0009423703886568546,0.0028786370530724525,0.0013309777714312077,0.0009637800394557416,0.0004904769011773169,0.0006474684923887253,0.001694832812063396
410,410,The place of death of Nikolai Sheremetev is,The place of death of the father of Dmitri Nikolaevich Sheremetev is,Nikolai Sheremetev,the father of Dmitri Nikolaevich Sheremetev, Moscow,0.00010766449122456834,0.00020521266560535878,0.00030300248181447387,5.978723129373975e-05,1.917749432323035e-05,0.00031568773556500673,6.463731551775709e-05,0.0016441312618553638,0.0001885464007500559,0.0007143119000829756,1.3687933460460044e-05,0.0042786989361047745,3.527239823597483e-05,0.002641787752509117,8.277051529148594e-05,8.702968625584617e-05,0.00012360356049612164,0.00015964177146088332,0.0005299276090227067,3.13542150252033e-05,2.8595155527000315e-05,0.0001264937745872885,0.0015485492767766118,0.00034863376640714705,0.0002690751280169934,6.778520037187263e-05,0.0005990188801661134,3.9516915421700105e-05,0.0005083914729766548,0.0007441897760145366,4.2751748878799845e-06,0.00011708551755873486,0.00024130514066200703,4.49399376520887e-05,0.0002424967533443123,7.44912467780523e-05,0.002255858853459358,0.00026300756144337356,0.00038414844311773777,0.00032357985037378967,1.3342228157853242e-05,4.936606273986399e-05
411,411,The place of birth of Chester A. Arthur is,"The place of birth of the spouse of Ellen Lewis ""Nell"" Arthur is",Chester A. Arthur,"the spouse of Ellen Lewis ""Nell"" Arthur", Fairfield,1.6791851521702483e-05,5.5576779232069384e-06,2.3158613657869864e-06,2.222380499006249e-05,6.713314633088885e-07,2.082662467728369e-05,6.435368050006218e-06,2.8523299988592044e-05,2.722304770941264e-06,1.3491448953573126e-05,6.641439540544525e-07,3.305115023977123e-05,7.021714282018365e-06,5.1083883590763435e-05,3.910771738446783e-06,2.984603725053603e-06,2.353123818465974e-06,7.66805351304356e-06,1.4975522390159313e-05,1.0512874268897576e-06,9.045552360475995e-07,6.954478521947749e-06,2.7733020033338107e-05,2.2490787614515284e-06,3.873346486216178e-06,8.528824082532083e-07,2.55727627518354e-05,4.3951899897365365e-07,2.306075430169585e-06,3.5264267808088334e-06,1.3842698081134586e-06,1.3433679669105913e-05,2.2847121726954356e-05,4.4585513023776e-06,1.6828187654027715e-05,1.6604004713371978e-06,4.174342393525876e-05,1.3379538359004073e-05,2.934055373771116e-05,1.1462228940217756e-05,8.357536103176244e-07,4.818272373086074e-06
412,412,Stanley Kwan was educated at,The director of Love Unto Waste was educated at,Stanley Kwan,the director of Love Unto Waste, Hong Kong Baptist College,0.007996744476258755,0.0003879009746015072,0.00018213375005871058,0.00021186294907238334,0.0002305675734532997,0.00021604823996312916,0.00019041482300963253,0.00020519104145932943,0.00021945449407212436,0.00018538261065259576,0.00034340322599746287,0.00011928383901249617,0.00013355273404158652,0.00015305848501157016,0.0001914683380164206,0.00019578650244511664,0.0002467398007865995,0.00026245808112435043,0.0003041490272153169,0.0003282477555330843,0.0003121288900729269,0.00021572623518295586,0.00022365342010743916,0.0002065566077362746,0.0002202500618295744,0.00013814463454764336,0.000188529520528391,0.0002962860744446516,0.0002417561481706798,0.00020180131832603365,0.0002689170651137829,0.000148459555930458,0.00018642337818164378,0.00016226645675487816,0.00018891617946792394,0.0001911212020786479,8.640816668048501e-05,0.00013341658632270992,0.0002048671740340069,0.0003782593412324786,0.00018993791309185326,0.0001641234994167462
413,413,"The date of birth of Eberhard III, Duke of Württemberg is",The date of birth of the father of Sophie Charlotte of Württemberg is,"Eberhard III, Duke of Württemberg",the father of Sophie Charlotte of Württemberg, 16 December 1614,0.006252334453165531,0.004739564377814531,0.002733311615884304,0.009837561286985874,0.002498297020792961,0.0059133064933121204,0.0036556674167513847,0.012841666117310524,0.008355161175131798,0.007065244484692812,0.0032782498747110367,0.011832164600491524,0.0035138502717018127,0.012864445336163044,0.0011493315687403083,0.005753625184297562,0.0033359439112246037,0.005204784218221903,0.003286362625658512,0.0010897745378315449,0.0013651915360242128,0.0035889488644897938,0.010140295140445232,0.0023487962316721678,0.0047504957765340805,0.0038883627858012915,0.008461162447929382,0.002986903302371502,0.00309245684184134,0.0032774885185062885,0.003078809240832925,0.01361086405813694,0.010812334716320038,0.002917960286140442,0.00462988018989563,0.003685113275423646,0.00539304967969656,0.004846251104027033,0.0040672169998288155,0.004313812591135502,0.004520667716860771,0.01392326783388853
414,414,The place of birth of Brother Leo (musician) is,The place of birth of the performer of S.O.S. is,Brother Leo (musician),the performer of S.O.S., Lund,3.7384503229986876e-05,1.0641061635396909e-05,2.80015933640243e-06,2.7071728254668415e-05,1.0049167030956596e-05,9.561707884131465e-06,1.0159799785469659e-05,3.077178553212434e-05,1.1512097444210667e-05,2.1047746486146934e-05,1.1574462632779614e-06,1.8211130736744963e-05,1.8201411876361817e-05,7.614418336743256e-06,1.9293716832180507e-05,7.800559615134262e-06,9.766599760041572e-06,1.0827435289684217e-05,9.220237188856117e-06,9.706350283522625e-06,3.858844138449058e-06,9.566234439262189e-06,1.814340430428274e-05,7.416150765493512e-06,5.917822818446439e-06,1.846778332037502e-06,3.081961767747998e-05,2.2775111574446782e-06,1.5266410628100857e-05,6.499212759081274e-06,2.2601122964260867e-06,2.1887710317969322e-05,1.1742659808078315e-05,1.4248306797526311e-05,1.3002321793464944e-05,4.567513769870857e-06,1.762930696713738e-05,1.7952994312508963e-05,1.613726453797426e-05,1.125718426919775e-05,3.271888544986723e-06,6.7822638811776415e-06
415,415,The employer of Fred Frith is,The employer of the composer of The Top of His Head is,Fred Frith,the composer of The Top of His Head, Mills College,2.6593991719892074e-07,1.2654211332119303e-06,3.943025149055757e-06,2.4768698949628742e-06,2.1188911887293216e-06,1.9409051219554385e-06,1.2899787407150143e-06,2.8707524961646413e-06,2.0610386854968965e-06,1.913498408612213e-06,1.8707191884459462e-06,1.0694370757846627e-06,3.782056182899396e-06,8.491912240060628e-07,1.505910518062592e-06,4.401932983455481e-06,1.5472799077542732e-06,2.2159154013934312e-06,2.0840304841840407e-06,5.343207476471434e-07,3.3743888252502074e-06,1.9370331756363157e-06,1.7287871969529078e-06,1.6436986243206775e-06,9.705979664431652e-07,1.985007656912785e-06,4.566250936477445e-06,1.1838211548820254e-06,9.164482435153332e-07,3.8014823076082394e-06,2.198230049543781e-06,1.9810363482974935e-06,3.0497087664116407e-06,1.7850646827355376e-06,2.286074277435546e-06,1.2836098903790116e-06,9.654555697125033e-07,1.3288378113429644e-06,9.416178272658726e-07,9.936918559105834e-07,8.058760840867762e-07,1.3869592976334388e-06
416,416,The place of birth of Felipe Cazals is,The place of birth of the director of Los Motivos de Luz is,Felipe Cazals,the director of Los Motivos de Luz, France,7.38537055440247e-05,6.71126545057632e-05,0.00014545346493832767,8.51705190143548e-05,6.767490413039923e-05,7.814116543158889e-05,0.00010364079207647592,0.00013899854093324393,0.0001706716138869524,0.00019480279297567904,0.00011564464512048289,0.00042668572859838605,8.04472656454891e-05,0.00014482473488897085,0.00013645121362060308,0.0001279982679989189,0.000159759190864861,4.758707291330211e-05,0.00010047732212115079,0.00014028318400960416,0.00010766317427624017,0.00012557153240777552,9.275531920138747e-05,0.00016623736883047968,0.00011926135630346835,9.561201295582578e-05,3.7790021451655775e-05,9.923816833179444e-05,0.00011462746624602005,0.00019273102225270122,4.042745058541186e-05,0.0001738834398565814,5.078119647805579e-05,0.00038331118412315845,4.7887442633509636e-05,9.430408681510016e-05,6.448564818128943e-05,8.186457853298634e-05,4.598725354298949e-05,0.00011773380538215861,6.115105497883633e-05,0.0001419402105966583
417,417,The place of birth of Thomas Tomlinson Cussons is,The place of birth of the father of Alexander Tom Cussons is,Thomas Tomlinson Cussons,the father of Alexander Tom Cussons, Kingston upon Hull,0.00013957144983578473,6.334299541777e-05,1.0890750672842842e-05,9.128947567660362e-05,4.536286724032834e-06,5.9530015278141946e-05,1.594162495166529e-05,0.0002317501202924177,1.3130767911206931e-05,6.803838186897337e-05,2.3295290247915545e-06,7.628890307387337e-05,1.4935018953110557e-05,0.00018275236652698368,3.3519219869049266e-05,1.546794010209851e-05,3.2158353860722855e-05,3.352871863171458e-05,5.824152322020382e-05,1.1928671483474318e-05,3.243408855269081e-06,3.5313099942868575e-05,0.00014509755419567227,1.596848596818745e-05,3.421314977458678e-05,3.201501613148139e-06,0.00010072477743960917,2.587590415714658e-06,5.178128049010411e-05,5.177049388294108e-05,2.037659896814148e-06,3.75742711185012e-05,7.392377301584929e-05,3.4296055673621595e-05,7.950670988066122e-05,5.631357907986967e-06,3.371567800058983e-05,3.6872825148748234e-05,8.470968168694526e-05,2.93052798951976e-05,1.7607104609851376e-06,6.259748715820024e-06
418,418,The place of death of Gerald Ames is,The place of death of the director of Mr. Justice Raffles is,Gerald Ames,the director of Mr. Justice Raffles, Knightsbridge,4.614585691342654e-07,4.949669687448477e-07,9.978319894798915e-07,1.8069371776618937e-07,1.4824685479197797e-07,9.394155995323672e-07,1.5580253887037543e-07,2.0776985820702976e-06,3.205162215635937e-07,9.450828315493709e-07,1.824599706878871e-07,1.5880391401879024e-06,1.8120455536063673e-07,2.5821818780968897e-06,1.5461202451660938e-07,4.485866043069109e-07,2.3597695530952478e-07,9.427732265976374e-07,1.2354854561635875e-06,1.8476943353107345e-07,1.6353729392903915e-07,2.3085858913418633e-07,2.3874363250797614e-06,3.0361803737832815e-07,3.729039974587067e-07,2.0310558568326087e-07,1.0936556691376609e-06,9.56492058890035e-08,2.7483548592499574e-07,6.636842044827063e-07,7.679206959210205e-08,3.1168079317467345e-07,4.927666736875835e-07,1.9583021071412077e-07,1.3084196552881622e-06,2.3760962619689963e-07,2.843017000486725e-06,5.77764524223312e-07,1.2659834283113014e-06,8.994135214379639e-07,2.7298833060740435e-07,3.718668892815913e-07
419,419,The spouse of Karel Kachyňa is,The spouse of the director of Love Between the Raindrops is,Karel Kachyňa,the director of Love Between the Raindrops, Alena Mihulová,9.719827176013496e-06,0.0002884735295083374,0.0005312733701430261,0.00045583926839753985,0.0003777884703595191,0.0003051106759812683,0.00026801053900271654,0.00028278882382437587,0.0004633664502762258,0.00048772376612760127,0.00039293503505177796,0.00015646321116946638,0.00018297761562280357,0.00030466655152849853,0.00030409469036385417,0.0007222607964649796,0.00015061652811709791,0.0003649503632914275,0.00033213026472367346,0.00011066716251662001,0.00031186119304038584,0.00026174867525696754,0.00029927215655334294,0.00033194824936799705,0.00010030185512732714,0.000415288406657055,0.0006226906552910805,0.00010472243593540043,0.000219047098653391,0.00025484224897809327,0.00034296256490051746,0.00011891063331859186,0.00038991679321043193,0.0002503923897165805,0.00026511261239647865,0.000143134719110094,0.00014427790301851928,0.0001737238490022719,0.0003132757847197354,8.168794010998681e-05,0.00031109576229937375,0.0003347912570461631
420,420,The country of citizenship of Ashoka is,The country of citizenship of the spouse of Padmavati is,Ashoka,the spouse of Padmavati, Maurya dynasty,6.644353561569005e-05,1.8950340745504946e-05,6.475824920926243e-05,6.030659278621897e-05,3.346646508362028e-06,5.543235965888016e-05,3.5415625461610034e-05,4.02623372792732e-05,8.668116788612679e-05,5.166860864846967e-05,2.385251718806103e-05,0.00015927817730698735,2.856026912922971e-05,3.5194450902054086e-05,4.1251951188314706e-05,2.4818900783429854e-05,5.316744136507623e-05,8.888027514331043e-05,3.4377426345599815e-05,1.6864842109498568e-05,1.7144106095656753e-05,3.548652966856025e-05,3.264193583163433e-05,1.975729173864238e-05,1.5028683264972642e-05,5.3945543186273426e-05,4.667623943532817e-05,2.057782512565609e-05,9.385394150740467e-06,2.1753436158178374e-05,2.8184091206640005e-05,5.843615872436203e-05,1.0921146895270795e-05,5.146549301571213e-05,1.835814146033954e-05,2.709418004087638e-05,5.4345757234841585e-05,2.8168584321974777e-05,3.8089561712695286e-05,5.40973742317874e-05,1.3135614608472679e-05,2.4076609406620264e-05
421,421,The place of birth of Scott Sidney is,The place of birth of the director of Charley's Aunt is,Scott Sidney,the director of Charley's Aunt, London,0.0012337896041572094,0.0012660808861255646,0.000464209500933066,0.0019628149457275867,0.00022127576812636107,0.001056819106452167,0.0010948581621050835,0.002328028902411461,0.0003652966406662017,0.0015027638291940093,8.548122423235327e-05,0.0027519939467310905,0.0005481452099047601,0.00434148358181119,0.0009416892426088452,0.00047603255370631814,0.0006931500975042582,0.0008890272001735866,0.0009155907901003957,0.00034760357812047005,0.0001363017363473773,0.0008023953996598721,0.0021973131224513054,0.0008239871822297573,0.0005550922942347825,0.0005204966873861849,0.002557178493589163,0.00018074065155815333,0.0011501457775011659,0.001055884175002575,0.00015116042050067335,0.0014726290246471763,0.0014183740131556988,0.0014042318798601627,0.00165326870046556,0.00037471053656190634,0.0005984834278933704,0.0005432711914181709,0.0010167713044211268,0.0008787658880464733,0.00011888534936588258,0.000355757336365059
422,422,"The date of death of Lamoral, Count of Egmont is","The date of death of the father of Philip, Count of Egmont is","Lamoral, Count of Egmont","the father of Philip, Count of Egmont", 5 June 1568,0.0035026702098548412,0.0016683648573234677,0.002497646724805236,0.0032337757293134928,0.0018072077073156834,0.0022019408643245697,0.0023467889986932278,0.004653004929423332,0.0023276670835912228,0.002511002356186509,0.002631828188896179,0.010304950177669525,0.0012616334715858102,0.004977550357580185,0.0012897399719804525,0.0015222561778500676,0.0017501567490398884,0.0024333472829312086,0.0008903420530259609,0.0005067020538263023,0.0014065946452319622,0.001058959518559277,0.002548136515542865,0.0016395176062360406,0.0016426367219537497,0.0032096265349537134,0.0029074440244585276,0.0028156705666333437,0.0020793830044567585,0.0014212613459676504,0.0009989101672545075,0.0028138982597738504,0.003285918850451708,0.0018149609677493572,0.00197871052660048,0.00132663082331419,0.0016120896907523274,0.0021045163739472628,0.0030790159944444895,0.001347050303593278,0.0024478372652083635,0.003347737016156316
423,423,"The place of birth of Christian II, Prince of Anhalt-Bernburg is",The place of birth of the father of Victor Amadeus of Anhalt-Bernburg is,"Christian II, Prince of Anhalt-Bernburg",the father of Victor Amadeus of Anhalt-Bernburg, Amberg,7.97947432147339e-05,0.0002803108363877982,0.00014150880451779813,0.0005763439694419503,0.00016769091598689556,0.0003353206848260015,0.00016415644495282322,0.0005250444519333541,0.0002741495263762772,0.0005952900392003357,0.00011913451453438029,0.001077619381248951,0.0002924215223174542,0.0007022528443485498,0.00037973036523908377,0.00017262352048419416,0.00040718415402807295,0.0003009385254699737,0.0005145043833181262,0.00017410391592420638,6.856674008304253e-05,0.0003873417153954506,0.0006290285964496434,0.0002341884101042524,0.0002526224416214973,6.932689575478435e-05,0.00047520952648483217,5.5749016610207036e-05,0.0002700710028875619,0.0005114978412166238,7.487610855605453e-05,0.0004509575373958796,0.0002802994567900896,0.00022854641429148614,0.0006419327692128718,0.00013012216368224472,0.0002810119476635009,0.0006801335257478058,0.0004959759535267949,0.00022010771499481052,3.362553252372891e-05,0.00045486915041692555
424,424,The place of birth of Brett Sullivan is,The place of birth of the director of The Chair is,Brett Sullivan,the director of The Chair," Sydney, Australia",0.00021137131261639297,0.00021225077216513455,7.96150925452821e-05,0.0003135893202852458,6.274197221500799e-05,0.00017884644330479205,0.00011748470569727942,0.00031116476748138666,0.00015062691818457097,0.0002449669991619885,2.0739071260322817e-05,0.0002641640603542328,7.76274609961547e-05,0.0004969615838490427,0.00012708034773822874,7.203830318758264e-05,0.0001038155096466653,0.00023801698989700526,0.00015602314670104533,8.421124948654324e-05,4.408616223372519e-05,0.00016474620497319847,0.0002657123259268701,4.884471854893491e-05,0.0001450623240089044,4.1526862332830206e-05,0.0003121804620604962,2.8256616133148782e-05,0.00018633772560860962,0.0002144144818885252,1.871194035629742e-05,0.00018642771465238184,0.00020119336841162294,0.00022476106823887676,0.00035943379043601453,0.00014429923612624407,0.00030210267868824303,6.657600897597149e-05,0.00033087865449488163,0.000176772300619632,4.136249117436819e-05,4.7939869546098635e-05
